"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier"
"Forest",-6.07485206550586,1.76067259706898,6.20510374348335e-10,-0.65535207480226,0.0391469166958338,1000,0.5,154,0.077,-0.648322719070241,0.0391469166958338
"Saturated First Stage",-2.54259294643489,1.04973922052557,0.00557732855469975,-0.648592886198941,0.146919013127302,1000,0.5,142,0.071,-0.648322719070241,0.146919013127302
"Forest",-1.33178045060788,4.25281434251692,0.0914661718846723,0.408454101854567,1.05550293281092e-05,1000,0.5,212,0.106,0.432691048402599,0.0914661718846723
"Saturated First Stage",-0.100464893784363,1.33582001189671,0.459997796778879,0.431703159308875,0.0908040551735352,1000,0.5,7,0.0035,0.432691048402599,0.459997796778879
"Forest",-4.73892560362805,2.24861148995127,1.07427181588828e-06,-0.546033036078222,0.0122686123799961,1000,0.5,206,0.103,-0.558557214304201,0.0122686123799961
"Saturated First Stage",-3.17211110837972,2.12498116582604,0.000779966397593352,-0.560200958064152,0.0167940922444675,1000,0.5,254,0.127,-0.558557214304201,0.0167940922444675
"Forest",-1.47847082631479,3.43098622844549,0.0696409000792749,0.377922132522221,0.000300695565418488,1000,0.5,245,0.1225,0.338185290254845,0.0696409000792749
"Saturated First Stage",-0.860751747194566,1.81441604395989,0.194791596907753,0.33809958582687,0.0348068487632571,1000,0.5,270,0.135,0.338185290254845,0.194791596907753
"Forest",-2.21039145551323,4.05456897563585,0.0135390031470227,0.228319461405839,2.51134144101824e-05,1000,0.5,338,0.169,0.151731013429207,0.0135390031470227
"Saturated First Stage",-1.24704251326306,1.59653086554743,0.106338423647292,0.151792844688676,0.0551851601286205,1000,0.5,401,0.2005,0.151731013429207,0.106338423647292
"Forest",-4.49866576635202,1.76579392607076,3.41906331323727e-06,-0.507849596535217,0.0387152139516531,1000,0.5,180,0.09,-0.536931651273733,0.0387152139516531
"Saturated First Stage",-2.45537693656581,1.58414578520838,0.00712235787030494,-0.537539601491065,0.0565802736582046,1000,0.5,208,0.104,-0.536931651273733,0.0565802736582046
"Forest",-3.62478421545311,2.94433917789635,0.000144601409912076,0.102460987170345,0.00161822549735122,1000,0.5,487,0.2435,0.0789658020154939,0.000144601409912076
"Saturated First Stage",-1.46125922392693,1.62828488786478,0.0721308124433996,0.0803017259442853,0.0517322461681653,1000,0.5,436,0.218,0.0789658020154939,0.0721308124433996
"Forest",-3.2450938671729,2.09316463502349,0.000587059568899709,-0.139434801359254,0.0181672302509322,1000,0.5,370,0.185,-0.139171761414294,0.0181672302509322
"Saturated First Stage",-1.67828676437842,1.23978729199755,0.0468033660551968,-0.137829921659295,0.107527039902165,1000,0.5,444,0.222,-0.139171761414294,0.107527039902165
"Forest",-0.865533328994965,4.93304116448007,0.193373065505079,0.623270394980175,4.04795422213178e-07,1000,0.5,56,0.028,0.707341236810164,0.193373065505079
"Saturated First Stage",0.265210335388329,1.97240722484473,0.604548677868368,0.707048244093258,0.0242815688713407,1000,0.5,0,0,0.707341236810164,0.604548677868368
"Forest",-2.73442631167579,3.84959501860679,0.00312445402461986,0.409077413626346,5.91566403625003e-05,1000,0.5,223,0.1115,0.442874990431408,0.00312445402461986
"Saturated First Stage",-1.93051906124038,2.83926984795785,0.0269139434281895,0.444191068803728,0.00226084502951912,1000,0.5,292,0.146,0.442874990431408,0.0269139434281895
"Forest",-2.96401454841178,2.84600284821923,0.00151826965261961,-0.13297516307993,0.0022135899446336,1000,0.5,413,0.2065,-0.0906226243824903,0.0022135899446336
"Saturated First Stage",-2.43501198137333,2.23475411457486,0.0075335076660708,-0.091129074507021,0.0127167478911484,1000,0.5,479,0.2395,-0.0906226243824903,0.0127167478911484
"Forest",-3.64003256380412,3.46211692016964,0.000136301781711457,-0.360995528231584,0.000267972136728263,1000,0.5,254,0.127,-0.332361578392718,0.000267972136728263
"Saturated First Stage",-3.34454771102654,2.68442056465562,0.000427546839478108,-0.329180858824959,0.0036327823228129,1000,0.5,394,0.197,-0.332361578392718,0.0036327823228129
"Forest",-4.03132899197235,1.35478697502467,2.77311719036896e-05,-0.234094263886302,0.0877427188009828,1000,0.5,362,0.181,-0.293419973201832,0.0877427188009828
"Saturated First Stage",-2.34629495621501,1.76728812637501,0.00957875800130057,-0.299712578212172,0.0385899936631137,1000,0.5,317,0.1585,-0.293419973201832,0.0385899936631137
"Forest",-3.26306924887837,1.74530694527195,0.000551062929499006,-0.128923068629151,0.0404657268163626,1000,0.5,408,0.204,-0.149043034360591,0.0404657268163626
"Saturated First Stage",-1.47373472843354,1.1911194707751,0.070435456341147,-0.150854834270407,0.116803343586809,1000,0.5,410,0.205,-0.149043034360591,0.116803343586809
"Forest",-2.49138165369399,2.735514982628,0.00636236755299512,0.218144210842037,0.00311413754594891,1000,0.5,316,0.158,0.214781180206482,0.00636236755299512
"Saturated First Stage",-2.37800456716295,2.70647400788087,0.0087978001923482,0.215877105852098,0.00340009527336691,1000,0.5,389,0.1945,0.214781180206482,0.0087978001923482
"Forest",-6.27300611445382,2.40972871383713,1.77071496808057e-10,-0.0432571336793994,0.0079821931575015,1000,0.5,531,0.2655,-0.0915686822518043,0.0079821931575015
"Saturated First Stage",-2.00405710683501,1.70187416990525,0.0226679905512031,-0.0902966184653428,0.0443894794093749,1000,0.5,439,0.2195,-0.0915686822518043,0.0443894794093749
"Forest",-3.26133764006954,1.4418792722954,0.000554439576540278,-0.355400755203731,0.0746682172768449,1000,0.5,176,0.088,-0.378824096618452,0.0746682172768449
"Saturated First Stage",-1.80156016867846,0.790001111609303,0.035959395103447,-0.379877438161115,0.214763559569662,1000,0.5,193,0.0965,-0.378824096618452,0.214763559569662
"Forest",-4.09996335814564,2.76175829852233,2.06607778708823e-05,-0.0161841412239667,0.00287455105828659,1000,0.5,495,0.2475,-0.0366426692790423,0.00287455105828659
"Saturated First Stage",-1.62777897178843,1.47726300850608,0.0519449722275602,-0.0396853506149117,0.0698025748569982,1000,0.5,490,0.245,-0.0366426692790423,0.0698025748569982
"Forest",-3.19612823340642,5.66950646079434,0.000696425966752781,0.202099265388857,7.16047253349934e-09,1000,0.5,370,0.185,0.224724121958839,0.000696425966752781
"Saturated First Stage",-2.24374283471344,3.00118850099712,0.012534669073599,0.227536485601032,0.0013446401556688,1000,0.5,457,0.2285,0.224724121958839,0.012534669073599
"Forest",-3.40567406659771,2.99782422703918,0.000330004618694589,-0.461757397306383,0.00135957225898597,1000,0.5,198,0.099,-0.486473121321846,0.00135957225898597
"Saturated First Stage",-1.66228883573776,0.196632055447481,0.048385716474479,-0.487049720414083,0.422057741842114,1000,0.5,34,0.017,-0.486473121321846,0.422057741842114
"Forest",-2.81801408038261,5.04725229892051,0.00241608453676367,0.333819822699862,2.24104649927492e-07,1000,0.5,338,0.169,0.233511639992636,0.00241608453676367
"Saturated First Stage",-1.30784990052196,1.81818706789772,0.0956139149458985,0.23307364680367,0.0345177729442942,1000,0.5,304,0.152,0.233511639992636,0.0956139149458985
"Forest",-3.58751204426491,2.71624292578691,0.000166924158079494,-0.214537431962401,0.00330137253127018,1000,0.5,433,0.2165,-0.0831801662395975,0.00330137253127018
"Saturated First Stage",-2.32627588045523,2.26224345407805,0.0101024771614628,-0.0856360219327666,0.0118411829545642,1000,0.5,459,0.2295,-0.0831801662395975,0.0118411829545642
"Forest",-2.26978798732109,1.50410360352893,0.0116102248898171,-0.301409256567963,0.0662773463045983,1000,0.5,186,0.093,-0.28613931228927,0.0662773463045983
"Saturated First Stage",-1.85822806275411,1.34116708791671,0.0317166498128378,-0.286986425087018,0.0899331047376627,1000,0.5,303,0.1515,-0.28613931228927,0.0899331047376627
"Forest",-2.71591119283963,2.76876622435828,0.00330468222107197,-0.136536575998283,0.00281344967960421,1000,0.5,358,0.179,-0.18408550869029,0.00281344967960421
"Saturated First Stage",-1.85216012164144,1.50083209793224,0.0321501810762159,-0.183765326743999,0.0666994971869883,1000,0.5,397,0.1985,-0.18408550869029,0.0666994971869883
"Forest",-2.70035867423495,3.6770525887804,0.00346323789155723,-0.0366402358082933,0.000117972206115133,1000,0.5,484,0.242,-0.13537280952915,0.000117972206115133
"Saturated First Stage",-0.938885891230257,0.638854675865167,0.174009168545004,-0.135261469350403,0.261458737751089,1000,0.5,299,0.1495,-0.13537280952915,0.261458737751089
"Forest",-2.29262601394089,2.30522691720823,0.0109347726894593,-0.117889893952936,0.0105769340534681,1000,0.5,340,0.17,-0.0823171202428532,0.0105769340534681
"Saturated First Stage",-0.568614592852886,0.340519605537577,0.284873338575046,-0.0823799778304695,0.366732630459775,1000,0.5,351,0.1755,-0.0823171202428532,0.366732630459775
"Forest",-3.31792903818923,1.53198346042421,0.000453437604396726,-0.306879895369371,0.0627632581293307,1000,0.5,222,0.111,-0.235535873164211,0.0627632581293307
"Saturated First Stage",-0.941120447276773,0.409702767933959,0.173436358147977,-0.235342145391119,0.341011999685124,1000,0.5,147,0.0735,-0.235535873164211,0.341011999685124
"Forest",-2.07093992234133,3.19719734056104,0.0191822053786997,0.261959033183663,0.000693849769024496,1000,0.5,307,0.1535,0.204158737954896,0.0191822053786997
"Saturated First Stage",-0.600536226917391,1.03179664511218,0.274143186874634,0.204137636243951,0.151083695622492,1000,0.5,232,0.116,0.204158737954896,0.274143186874634
"Forest",-2.14814131939866,2.99858860046769,0.0158512653203405,0.118829741289042,0.00135616639971956,1000,0.5,446,0.223,0.255283142830298,0.0158512653203405
"Saturated First Stage",-1.09050436954181,1.66092824200962,0.137878187310793,0.257668119202619,0.0483639296853147,1000,0.5,318,0.159,0.255283142830298,0.137878187310793
"Forest",-2.568121217227,3.10829751748538,0.00511256965952956,-0.0466015659233255,0.000940842680759601,1000,0.5,486,0.243,-0.0179719539364066,0.000940842680759601
"Saturated First Stage",-1.6716678733425,1.60504413172148,0.0474529225448422,-0.0136506642307595,0.0542420464459991,1000,0.5,502,0.251,-0.0179719539364066,0.0542420464459991
"Forest",-4.01981737881861,2.07164830786045,2.91216356613456e-05,-0.367839297487925,0.0191491256607439,1000,0.5,264,0.132,-0.331653185614528,0.0191491256607439
"Saturated First Stage",-2.8813370729271,1.99980017976092,0.00202270995046908,-0.328599891673677,0.0227609225919897,1000,0.5,379,0.1895,-0.331653185614528,0.0227609225919897
"Forest",-1.40661222308146,3.90110565800376,0.0797712033025274,0.258131430300783,4.78771719322477e-05,1000,0.5,307,0.1535,0.241542807707789,0.0797712033025274
"Saturated First Stage",-0.5265970732617,1.48448670933778,0.299295692079928,0.241174055057592,0.0688399232496626,1000,0.5,445,0.2225,0.241542807707789,0.299295692079928
"Forest",-2.72245319776121,3.40546494728893,0.00323996056093444,0.0566863661401556,0.000330257461981195,1000,0.5,423,0.2115,0.142709185244023,0.00323996056093444
"Saturated First Stage",-1.75223505119432,1.97174933052713,0.0400214863691019,0.142279581683818,0.0243191145939226,1000,0.5,391,0.1955,0.142709185244023,0.0400214863691019
"Forest",-2.71296550257489,1.162077955769,0.00333420241152463,-0.389289254030856,0.122601900425672,1000,0.5,196,0.098,-0.37265270585063,0.122601900425672
"Saturated First Stage",-1.61289913638617,0.706656787189416,0.0535425601712437,-0.37327469194241,0.239889894921806,1000,0.5,172,0.086,-0.37265270585063,0.239889894921806
"Forest",-3.70258537840573,2.91692561441557,0.000106706752964997,0.0248729694675681,0.00176750033160021,1000,0.5,446,0.223,0.0452224559144627,0.000106706752964997
"Saturated First Stage",-2.67447958160162,2.86648632789624,0.00380394174269423,0.0441296573095094,0.00207528043485925,1000,0.5,484,0.242,0.0452224559144627,0.00380394174269423
"Forest",-2.61066270529281,3.74303236057808,0.00451834866958293,0.048651593877316,9.09064017846351e-05,1000,0.5,488,0.244,0.0463923749025407,0.00451834866958293
"Saturated First Stage",-2.59386866541845,2.6946989544728,0.00481521089646258,0.0428519320366658,0.00352261261769805,1000,0.5,499,0.2495,0.0463923749025407,0.00481521089646258
"Forest",-3.283721773895,3.41910347652655,0.000512230026825722,0.283061993848818,0.000314139145670518,1000,0.5,314,0.157,0.189459915721092,0.000512230026825722
"Saturated First Stage",-2.11006397601869,2.58714866506268,0.0175516252150348,0.19148821143405,0.00483869145431496,1000,0.5,415,0.2075,0.189459915721092,0.0175516252150348
"Forest",-1.70967689206464,4.40867757444732,0.043662819057716,0.439738063594093,5.20018629196596e-06,1000,0.5,181,0.0905,0.489768079721299,0.043662819057716
"Saturated First Stage",-1.27435134469324,2.36692773490729,0.101418985952731,0.488451846080045,0.00896821733004238,1000,0.5,199,0.0995,0.489768079721299,0.101418985952731
"Forest",-3.45768295418254,1.97463088538769,0.000272421079040928,-0.361024941649787,0.0241550257230894,1000,0.5,270,0.135,-0.298388370465441,0.0241550257230894
"Saturated First Stage",-1.58106984216776,0.985180909465143,0.0570907407342219,-0.29910083733542,0.16226760807381,1000,0.5,261,0.1305,-0.298388370465441,0.16226760807381
"Forest",-5.04739343807377,2.30898926566719,2.2393921394919e-07,-0.339446650485746,0.0104720884552114,1000,0.5,313,0.1565,-0.326234642747497,0.0104720884552114
"Saturated First Stage",-2.26576020884806,1.25332027057837,0.0118406709285516,-0.329252273311149,0.105044587128696,1000,0.5,362,0.181,-0.326234642747497,0.105044587128696
"Forest",-1.54797426871479,3.8475342031339,0.0608142458846276,0.445229226347276,5.96563121469938e-05,1000,0.5,275,0.1375,0.422721469464158,0.0608142458846276
"Saturated First Stage",-0.965046760566195,1.98089823805172,0.167378531305536,0.42096523246127,0.0238013433628002,1000,0.5,230,0.115,0.422721469464158,0.167378531305536
"Forest",-3.20188416541316,2.08044921166524,0.000682659438778799,-0.201969721255689,0.0187421747267241,1000,0.5,345,0.1725,-0.224796740663862,0.0187421747267241
"Saturated First Stage",-2.12692203644592,1.70002846542303,0.0168366574531256,-0.222057360821615,0.0445627856765441,1000,0.5,387,0.1935,-0.224796740663862,0.0445627856765441
"Forest",-3.1315707831798,5.30091740622088,0.000869369334455397,0.201605847865912,5.76111050610256e-08,1000,0.5,420,0.21,0.271220738121469,0.000869369334455397
"Saturated First Stage",-1.90140150500853,2.47398352079516,0.0287697813510994,0.271560750059583,0.00668079299335332,1000,0.5,360,0.18,0.271220738121469,0.0287697813510994
"Forest",-1.64663939621091,2.24456481157832,0.0498160938703168,0.206082458987091,0.0123980419325529,1000,0.5,317,0.1585,0.224011437658193,0.0498160938703168
"Saturated First Stage",-0.869497173700409,1.37795331681367,0.192393003742212,0.224342811325103,0.0841088509481985,1000,0.5,288,0.144,0.224011437658193,0.192393003742212
"Forest",-5.04613905479231,1.9386926616143,2.2541367553794e-07,-0.493723362715519,0.0262693863810109,1000,0.5,174,0.087,-0.471711124359794,0.0262693863810109
"Saturated First Stage",-1.740610215758,0.571564453135276,0.0410313088014683,-0.471896873201902,0.2838085416505,1000,0.5,91,0.0455,-0.471711124359794,0.2838085416505
"Forest",-2.82659424995798,4.08128975629494,0.00235229485887174,0.0387178264663696,2.2393239613356e-05,1000,0.5,496,0.248,0.0382158819537694,0.00235229485887174
"Saturated First Stage",-2.50281880454278,2.48890290848687,0.00624053678080913,0.0363006580662686,0.00640689769260201,1000,0.5,472,0.236,0.0382158819537694,0.00624053678080913
"Forest",-3.96270678374147,2.18775913928686,3.70523868310221e-05,-0.240785791881787,0.0143435758520975,1000,0.5,363,0.1815,-0.211231019189928,0.0143435758520975
"Saturated First Stage",-1.72234399959828,1.2438536702921,0.0426597719278351,-0.212205272207784,0.106776711624014,1000,0.5,355,0.1775,-0.211231019189928,0.106776711624014
"Forest",-1.19435927978274,5.94646316622194,0.116168729103422,1.13631602457901,1.36999077417039e-09,1000,0.5,113,0.0565,1.08321968570546,0.116168729103422
"Saturated First Stage",-1.18828417364958,3.63224986421062,0.117503224559023,1.08373840414996,0.000140480436589026,1000,0.5,95,0.0475,1.08321968570546,0.117503224559023
"Forest",-2.0488848540288,3.33610039172354,0.0202366878569965,0.232606882588967,0.000424812383251588,1000,0.5,337,0.1685,0.218177853004356,0.0202366878569965
"Saturated First Stage",-1.52909261426596,2.05497430767808,0.0632804610145434,0.216704366287142,0.0199407431700047,1000,0.5,380,0.19,0.218177853004356,0.0632804610145434
"Forest",-4.01631215156001,2.11868373974157,2.95579717998522e-05,-0.32163223831224,0.0170586017122814,1000,0.5,294,0.147,-0.35614877060179,0.0170586017122814
"Saturated First Stage",-1.7985655164943,1.01448313237746,0.0361959763609161,-0.355638247274941,0.155176137037654,1000,0.5,240,0.12,-0.35614877060179,0.155176137037654
"Forest",-3.5540145897512,4.56886841177785,0.000189699082835372,0.198279393513138,2.4518225777029e-06,1000,0.5,312,0.156,0.189605006986648,0.000189699082835372
"Saturated First Stage",-2.34539676663519,2.73627329985933,0.00960173609326714,0.189139564724871,0.0031069697009227,1000,0.5,414,0.207,0.189605006986648,0.00960173609326714
"Forest",-4.54271258539223,2.52150194923184,2.77674729254426e-06,-0.339645248960727,0.00584275140249144,1000,0.5,324,0.162,-0.325500839141738,0.00584275140249144
"Saturated First Stage",-2.50772548641621,1.91837577866765,0.00615510491772637,-0.322006830035404,0.0275316900078703,1000,0.5,331,0.1655,-0.325500839141738,0.0275316900078703
"Forest",-2.32734575005665,3.23368624646122,0.00997343531658372,0.00654951857463216,0.000611018133593692,1000,0.5,510,0.255,-0.0157844560517766,0.000611018133593692
"Saturated First Stage",-0.737257741871468,0.691259356693312,0.230570157545871,-0.0160601145225931,0.244701284162544,1000,0.5,481,0.2405,-0.0157844560517766,0.244701284162544
"Forest",-3.87974604675353,5.47259031648972,5.2282790143755e-05,0.152774614843744,2.2175229918918e-08,1000,0.5,450,0.225,0.149918254364688,5.2282790143755e-05
"Saturated First Stage",-1.1092987914598,1.41498235932342,0.133785347347029,0.149995507870571,0.0785368341633469,1000,0.5,350,0.175,0.149918254364688,0.133785347347029
"Forest",-5.10436248005396,2.48240541501069,1.65955767752982e-07,-0.520187622926095,0.00652493538877699,1000,0.5,268,0.134,-0.515414757269113,0.00652493538877699
"Saturated First Stage",-1.43529553104638,-0.00735382298003513,0.0757593744940103,-0.515384113392194,0.502933724467293,1000,0.5,0,0,-0.515414757269113,0.502933724467293
"Forest",-2.33859384712821,2.98349281091385,0.00967823177475825,0.0728442573582386,0.00142489365234669,1000,0.5,454,0.227,0.147351390043446,0.00967823177475825
"Saturated First Stage",-0.973469782351873,1.40660859640946,0.165278829998048,0.146529142850175,0.0797717413010127,1000,0.5,401,0.2005,0.147351390043446,0.165278829998048
"Forest",-2.22624967571183,2.94046567401287,0.0129987311262775,0.204388562721924,0.00163859655210521,1000,0.5,307,0.1535,0.256692694556291,0.0129987311262775
"Saturated First Stage",-1.53488535014892,2.10123416019066,0.0625657483874149,0.258413153273617,0.0178102080559962,1000,0.5,315,0.1575,0.256692694556291,0.0625657483874149
"Forest",-1.24775986134719,5.30837524367965,0.106059505993527,0.983825493983753,5.53033756799352e-08,1000,0.5,140,0.07,0.846570388517264,0.106059505993527
"Saturated First Stage",-1.57714383276836,3.43294729007742,0.0575409485193657,0.848070070449661,0.00029852907935354,1000,0.5,164,0.082,0.846570388517264,0.0575409485193657
"Forest",-3.27948776375099,1.02551081050471,0.000519978599705417,-0.664196668719692,0.152561113583782,1000,0.5,143,0.0715,-0.674511213849442,0.152561113583782
"Saturated First Stage",-3.0324955987541,1.75491904682684,0.00124429507826869,-0.674085446686395,0.0396365778599824,1000,0.5,166,0.083,-0.674511213849442,0.0396365778599824
"Forest",-2.85274983833557,1.76236877619127,0.00216713634428441,-0.249111569502862,0.0390035052733756,1000,0.5,305,0.1525,-0.264470269345739,0.0390035052733756
"Saturated First Stage",-1.86906194774803,0.881657577279204,0.0309546421004153,-0.265586259976536,0.188981004312417,1000,0.5,448,0.224,-0.264470269345739,0.188981004312417
"Forest",-4.1619400936337,2.53236262250485,1.57777571666455e-05,-0.305633486748077,0.0056648377858156,1000,0.5,363,0.1815,-0.264682348953911,0.0056648377858156
"Saturated First Stage",-1.93658880606142,1.19374256175336,0.0265399621639,-0.263331790090258,0.116289343010052,1000,0.5,347,0.1735,-0.264682348953911,0.116289343010052
"Forest",-3.89995861192771,2.22940242634245,4.81045666482146e-05,-0.182531196175762,0.0128935704723511,1000,0.5,379,0.1895,-0.185265361940955,0.0128935704723511
"Saturated First Stage",-1.87537631141374,1.46264168906442,0.0305175599005291,-0.184704608984112,0.0717827247625515,1000,0.5,376,0.188,-0.185265361940955,0.0717827247625515
"Forest",-2.60519065862354,4.11834392903828,0.00459115740233835,0.460982777585686,1.90802439904412e-05,1000,0.5,241,0.1205,0.497724190549773,0.00459115740233835
"Saturated First Stage",-0.37047429608333,1.54630408203454,0.355554187050362,0.497322814967795,0.0610155732966878,1000,0.5,51,0.0255,0.497724190549773,0.355554187050362
"Forest",-3.14902015110529,4.11149141582666,0.000819094493135162,0.0683688495319464,1.96555746576341e-05,1000,0.5,461,0.2305,0.0578499514466567,0.000819094493135162
"Saturated First Stage",-1.22943246064568,1.38250003511826,0.10960090805743,0.0586500159621179,0.0834091098493761,1000,0.5,447,0.2235,0.0578499514466567,0.10960090805743
"Forest",-2.4685770537667,1.46591518413948,0.00678257218425488,-0.133946318438781,0.0713356973890169,1000,0.5,429,0.2145,-0.139459289563456,0.0713356973890169
"Saturated First Stage",-1.43571433446052,1.16442973009174,0.0756997596535683,-0.138915765893281,0.122124952578504,1000,0.5,393,0.1965,-0.139459289563456,0.122124952578504
"Forest",-3.81238352582663,1.1634314922949,6.88165461481618e-05,-0.355678713461756,0.122327239232166,1000,0.5,223,0.1115,-0.29916021729514,0.122327239232166
"Saturated First Stage",-1.89835533881328,0.935828082689787,0.0289699464388503,-0.298936326919941,0.174680855015866,1000,0.5,329,0.1645,-0.29916021729514,0.174680855015866
"Forest",-2.21004000486241,3.14848252971374,0.0135511930014965,0.0243710455473641,0.000820602665633013,1000,0.5,550,0.275,0.0641540438694312,0.0135511930014965
"Saturated First Stage",-0.538960419126724,0.72207443795753,0.295017669428264,0.0648702006618071,0.235124356578105,1000,0.5,378,0.189,0.0641540438694312,0.295017669428264
"Forest",-2.89899295756968,3.68232489150808,0.00187181651377931,-0.0437542815861493,0.000115558305684881,1000,0.5,467,0.2335,-0.0978603658527551,0.000115558305684881
"Saturated First Stage",-1.55914363513971,1.35272345771003,0.0596409920463491,-0.0985372050274087,0.0880719967624241,1000,0.5,414,0.207,-0.0978603658527551,0.0880719967624241
"Forest",-4.79038452705927,1.43840709304801,8.32309991925482e-07,-0.706556052288221,0.0751592906309552,1000,0.5,176,0.088,-0.782649410572003,0.0751592906309552
"Saturated First Stage",-2.85146152734913,0.835457882338655,0.00222116601687873,-0.783510209367391,0.201729975701375,1000,0.5,94,0.047,-0.782649410572003,0.201729975701375
"Forest",-1.82767630206037,2.66168121749638,0.0337990733876521,0.37722883644993,0.00388757377659395,1000,0.5,156,0.078,0.351644008856878,0.0337990733876521
"Saturated First Stage",-0.685725059594564,1.51320070667821,0.246523521497871,0.350731473496171,0.0651143423988686,1000,0.5,152,0.076,0.351644008856878,0.246523521497871
"Forest",-4.65048866091183,2.51913056235119,1.65574726530828e-06,-0.184862259432067,0.00588225121601243,1000,0.5,307,0.1535,-0.155037285808604,0.00588225121601243
"Saturated First Stage",-1.11103997848643,0.737013761797851,0.133410449159205,-0.155400359886578,0.230556990261733,1000,0.5,311,0.1555,-0.155037285808604,0.230556990261733
"Forest",-4.78244696251307,3.04977514955272,8.65870438779803e-07,-0.308077344215622,0.00114506375152912,1000,0.5,450,0.225,-0.27770552070279,0.00114506375152912
"Saturated First Stage",-3.18151046231928,2.48025218628801,0.000755344161122891,-0.277298753865546,0.00656447448185686,1000,0.5,399,0.1995,-0.27770552070279,0.00656447448185686
"Forest",-1.37628420226127,3.50316533589883,0.0843668309549172,0.420580963517529,0.000229881994897065,1000,0.5,188,0.094,0.440373512504036,0.0843668309549172
"Saturated First Stage",-1.3092638830728,2.13473679323285,0.0953743823665164,0.440382879193036,0.0163912579002148,1000,0.5,214,0.107,0.440373512504036,0.0953743823665164
"Forest",-3.37615613462609,2.14232755719035,0.000367530961738842,-0.201498379308336,0.016083566408124,1000,0.5,345,0.1725,-0.163088726949264,0.016083566408124
"Saturated First Stage",-1.78904222699672,1.32809674098179,0.0369568240573764,-0.160989603525087,0.0920730749849056,1000,0.5,428,0.214,-0.163088726949264,0.0920730749849056
"Forest",-4.15171701015813,1.65302321341389,1.64995075558995e-05,-0.144868835694257,0.0491630696439712,1000,0.5,385,0.1925,-0.172613994515235,0.0491630696439712
"Saturated First Stage",-1.89776106589387,1.35859443520718,0.0290091312245355,-0.172401697808804,0.0871375697657365,1000,0.5,429,0.2145,-0.172613994515235,0.0871375697657365
"Forest",-2.13491734596726,2.65105799843282,0.016383881091987,0.0817269020842776,0.00401200306121507,1000,0.5,449,0.2245,0.0948140991411922,0.016383881091987
"Saturated First Stage",-1.45655291994434,1.65464058104596,0.0727784512959232,0.0935297346100016,0.0489987133045736,1000,0.5,438,0.219,0.0948140991411922,0.0727784512959232
"Forest",-3.87577376026773,3.13804212279623,5.31432028703803e-05,0.0376230049061399,0.000850402165461231,1000,0.5,488,0.244,0.0256051515355455,5.31432028703803e-05
"Saturated First Stage",-2.23621390343555,2.32938982480011,0.0127799449296504,0.0257396021766796,0.0099192118120376,1000,0.5,501,0.2505,0.0256051515355455,0.0127799449296504
"Forest",-1.33809757706127,5.10233730187086,0.0904323152539095,0.583861136366629,1.67742063281192e-07,1000,0.5,128,0.064,0.585368465217171,0.0904323152539095
"Saturated First Stage",-1.30271768076745,2.69068335001287,0.0964870522489544,0.585653715465785,0.00356529200246059,1000,0.5,202,0.101,0.585368465217171,0.0964870522489544
"Forest",-4.50094306234752,1.54549966093625,3.38263140201149e-06,-0.598711345105927,0.0611127254258963,1000,0.5,127,0.0635,-0.51836091874816,0.0611127254258963
"Saturated First Stage",-2.5853771077814,1.54725468238193,0.00493461462322097,-0.520278909921305,0.0609009223782303,1000,0.5,250,0.125,-0.51836091874816,0.0609009223782303
"Forest",-1.34031000662315,5.52754957412675,0.0900722897869431,0.663751125795765,1.6236724146437e-08,1000,0.5,78,0.039,0.735480062662508,0.0900722897869431
"Saturated First Stage",-0.635280497924899,2.91322753208488,0.26269614655425,0.735291024198942,0.00178856926701591,1000,0.5,112,0.056,0.735480062662508,0.26269614655425
"Forest",-1.45444058936701,4.1658425617157,0.0729120967934562,0.427476296681232,1.55102366951898e-05,1000,0.5,213,0.1065,0.359686295391449,0.0729120967934562
"Saturated First Stage",-0.908517937580808,1.84037736700208,0.181912873640333,0.359257193830869,0.0328564269660742,1000,0.5,244,0.122,0.359686295391449,0.181912873640333
"Forest",-2.49557446182497,1.5493802607333,0.00628766794361268,-0.164370634245617,0.0606451680206424,1000,0.5,318,0.159,-0.117285354674119,0.0606451680206424
"Saturated First Stage",-0.971254007762245,0.729779558667663,0.165829519281366,-0.116562366451676,0.232762470635006,1000,0.5,358,0.179,-0.117285354674119,0.232762470635006
"Forest",-3.7987481143114,3.18271221338754,7.27143987220894e-05,-0.304380606241044,0.000729512765359352,1000,0.5,311,0.1555,-0.299339687661476,0.000729512765359352
"Saturated First Stage",-1.40078244966188,0.685239628758155,0.0807962474222231,-0.298845934829731,0.246596360373922,1000,0.5,183,0.0915,-0.299339687661476,0.246596360373922
"Forest",-3.3605843471187,3.32353391384716,0.000388888889934678,0.00407798440303094,0.000444423072097117,1000,0.5,461,0.2305,-0.013463564772468,0.000444423072097117
"Saturated First Stage",-1.81530357326373,1.78539450437258,0.0348898655550539,-0.0114368632664475,0.0370986747185075,1000,0.5,488,0.244,-0.013463564772468,0.0370986747185075
"Forest",-2.67957808299025,3.58536404961709,0.00368575042784036,0.2260335767558,0.000168304159845601,1000,0.5,401,0.2005,0.210030132149779,0.00368575042784036
