"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","first_stage_sign","pval_defier","N"
"Forest",-5.36875319180321,11.2166039287911,3.96414143544182e-08,1.12037872231456,1.69001239528023e-29,812,0.1624,905,0.181,1,3.96414143544182e-08,"Medium"
"Saturated First Stage",-0.975795848693529,8.36259819641358,0.164606471867093,1.14765186426928,3.0675941211554e-17,812,0.1624,766,0.1532,1,0.164606471867093,"Medium"
"Forest",-2.32327071218189,12.8104735236919,0.010082307073912,1.29388116877922,7.1628832094648e-38,946,0.1892,562,0.1124,1,0.010082307073912,"Medium"
"Saturated First Stage",-0.842156522322046,8.63593017237986,0.199870353068524,1.27154391864465,2.9125543499579e-18,946,0.1892,827,0.1654,1,0.199870353068524,"Medium"
"Forest",-7.71709904400412,12.7181744468905,5.95035878896348e-15,0.861249554543315,2.34341133270528e-37,1253,0.2506,1615,0.323,1,5.95035878896348e-15,"Medium"
"Saturated First Stage",-2.80923889772277,8.54007241491465,0.00249260065864727,0.835654387997304,6.70688735525634e-18,1253,0.2506,1819,0.3638,1,0.00249260065864727,"Medium"
"Forest",-5.07185123812292,10.1924798408349,1.96982156168924e-07,0.997019807675414,1.07114303122224e-24,846,0.1692,1003,0.2006,1,1.96982156168924e-07,"Medium"
"Saturated First Stage",-0.65405882650117,7.40982490952422,0.256552023620238,0.934450270934128,6.32331364110721e-14,846,0.1692,1727,0.3454,1,0.256552023620238,"Medium"
"Forest",-6.07505380671691,13.4352739881459,6.19730770020272e-10,0.902193039838936,1.87837646610601e-41,1325,0.265,1693,0.3386,1,6.19730770020272e-10,"Medium"
"Saturated First Stage",-2.05824503394921,8.35987408790154,0.0198092156699709,0.927190719576965,3.13926149916587e-17,1325,0.265,2500,0.5,1,0.0198092156699709,"Medium"
"Forest",-6.1826542751301,12.3027388063372,3.15163298428245e-10,1.01943011929043,4.37770930379586e-35,1226,0.2452,1076,0.2152,1,3.15163298428245e-10,"Medium"
"Saturated First Stage",-1.29679133803783,7.47584741619456,0.097381475969027,0.984489357581942,3.83539599021443e-14,1226,0.2452,578,0.1156,1,0.097381475969027,"Medium"
"Forest",-5.82212562179414,12.2278283446997,2.90519241863097e-09,1.16341506359874,1.10380960473839e-34,1196,0.2392,1023,0.2046,1,2.90519241863097e-09,"Medium"
"Saturated First Stage",-1.24858181750316,10.0142653859631,0.105938320595586,1.19333670791443,6.596921451449e-24,1196,0.2392,1320,0.264,1,0.105938320595586,"Medium"
"Forest",-2.94992200855323,13.5914710409185,0.00158927077551323,1.21756307332877,2.24972591380555e-42,800,0.16,625,0.125,1,0.00158927077551323,"Medium"
"Saturated First Stage",0.0982046715646528,7.18165227064155,0.539113141314857,1.18193897348262,3.44369582394623e-13,800,0.16,0,0,1,0.539113141314857,"Medium"
"Forest",-4.15136402336845,7.56400918430956,1.65249801499762e-05,0.715053026157637,1.95416061460984e-14,721,0.1442,947,0.1894,1,1.65249801499762e-05,"Medium"
"Saturated First Stage",-0.315978149372783,5.70358564213747,0.376016154306673,0.77047049854225,5.86565266724351e-09,721,0.1442,1624,0.3248,1,0.376016154306673,"Medium"
"Forest",-5.83250833420437,12.9240355768879,2.73001383912201e-09,1.02520531641637,1.64700510207266e-38,1163,0.2326,1031,0.2062,1,2.73001383912201e-09,"Medium"
"Saturated First Stage",-1.94532126150948,8.29929783541787,0.0258962065494197,1.00046349615174,5.23642588953637e-17,1163,0.2326,1456,0.2912,1,0.0258962065494197,"Medium"
"Forest",-2.89782549443468,9.18756711543013,0.00187879800320952,0.906161313995979,2.00913160526643e-20,841,0.1682,877,0.1754,1,0.00187879800320952,"Medium"
"Saturated First Stage",-0.89837931620922,5.63802989897605,0.184513352491958,0.860602909633998,8.60033244645087e-09,841,0.1682,1268,0.2536,1,0.184513352491958,"Medium"
"Forest",-1.73385699865439,8.53347446513604,0.0414717296453473,0.94728350724726,7.10084054316495e-18,34,0.0068,173,0.0346,1,0.0414717296453473,"Medium"
"Saturated First Stage",1.40542920406459,4.79445958613345,0.920022028820654,0.970496854729339,8.15569710384317e-07,34,0.0068,0,0,1,0.920022028820654,"Medium"
"Forest",-2.86581652032064,13.1071322361146,0.00207967619327356,1.37417504588812,1.49859406873714e-39,850,0.17,594,0.1188,1,0.00207967619327356,"Medium"
"Saturated First Stage",0.383538047883035,8.83518539427822,0.649331397858644,1.3296419932807,4.99661943282461e-19,850,0.17,0,0,1,0.649331397858644,"Medium"
"Forest",-4.03746603919904,10.4904149058538,2.70158318281181e-05,0.959074142036374,4.78038130775809e-26,1290,0.258,1403,0.2806,1,2.70158318281181e-05,"Medium"
"Saturated First Stage",-1.2117374005568,8.68553816299182,0.112835146456524,0.999283100177872,1.88476730436629e-18,1290,0.258,2010,0.402,1,0.112835146456524,"Medium"
"Forest",-5.75426633148762,8.00550538875971,4.35094380509971e-09,0.668512175501096,5.94885105919201e-16,785,0.157,1053,0.2106,1,4.35094380509971e-09,"Medium"
"Saturated First Stage",-0.829743930311429,4.81219441628624,0.203361634823577,0.645076307578359,7.46410127398046e-07,785,0.157,1257,0.2514,1,0.203361634823577,"Medium"
"Forest",-2.86991435418743,8.38489411776739,0.00205291496251926,0.781413543640966,2.53857177307434e-17,108,0.0216,358,0.0716,1,0.00205291496251926,"Medium"
"Saturated First Stage",0.615755028919011,4.49347163810219,0.730957852057664,0.769645262419866,3.50356787696713e-06,108,0.0216,0,0,1,0.730957852057664,"Medium"
"Forest",-4.0248334898488,10.255482302302,2.85078216760146e-05,0.762887421014681,5.59081929114598e-25,373,0.0746,1197,0.2394,1,2.85078216760146e-05,"Medium"
"Saturated First Stage",-1.07144133882983,5.84163075061111,0.142011425501657,0.760575523052476,2.5846141716708e-09,373,0.0746,1751,0.3502,1,0.142011425501657,"Medium"
"Forest",-3.8599050729027,10.4979884630613,5.6715540419446e-05,1.03601775625001,4.41202044986136e-26,831,0.1662,1215,0.243,1,5.6715540419446e-05,"Medium"
"Saturated First Stage",-0.460469573590206,7.6525739396525,0.32259963555956,1.02369880089727,9.84978838046545e-15,831,0.1662,1295,0.259,1,0.32259963555956,"Medium"
"Forest",-1.97640108932765,9.93866141047148,0.0240546841419366,0.971813583503172,1.4129947818317e-23,474,0.0948,305,0.061,1,0.0240546841419366,"Medium"
"Saturated First Stage",0.34193779050655,5.74172853543964,0.633793945643154,0.942584226847602,4.68574860173312e-09,474,0.0948,0,0,1,0.633793945643154,"Medium"
"Forest",-4.04863925680068,9.57525476010028,2.57581391398319e-05,1.1128239703336,5.08032478622815e-22,725,0.145,477,0.0954,1,2.57581391398319e-05,"Medium"
"Saturated First Stage",0.604122966497006,6.80303576062212,0.727105322418799,1.07718340983689,5.12186034345452e-12,725,0.145,0,0,1,0.727105322418799,"Medium"
"Forest",-3.76447396260857,14.9241128724626,8.34500284567997e-05,1.29219303991746,1.14834863162952e-50,1127,0.2254,793,0.1586,1,8.34500284567997e-05,"Medium"
"Saturated First Stage",-2.1489780939688,9.53320240256154,0.0158420477249954,1.36072637656458,7.62523342252517e-22,1127,0.2254,588,0.1176,1,0.0158420477249954,"Medium"
"Forest",-5.76442704477898,13.8825776310559,4.09678553268022e-09,0.997654600288621,4.03928219540042e-44,1203,0.2406,1255,0.251,1,4.09678553268022e-09,"Medium"
"Saturated First Stage",-1.85747586536655,8.1602122045627,0.031651175933294,1.0134712308431,1.67218253831052e-16,1203,0.2406,1786,0.3572,1,0.031651175933294,"Medium"
"Forest",-3.52097941132804,11.5450567886413,0.000214977999382159,0.915190256295683,3.9094906726795e-31,889,0.1778,915,0.183,1,0.000214977999382159,"Medium"
"Saturated First Stage",-1.31751757289068,7.09715055733237,0.0938628413969949,0.889420709899142,6.36776490954923e-13,889,0.1778,1271,0.2542,1,0.0938628413969949,"Medium"
"Forest",-4.44833588697804,12.0930598902184,4.32690655045941e-06,1.18445787694007,5.74626056012141e-34,1117,0.2234,863,0.1726,1,4.32690655045941e-06,"Medium"
"Saturated First Stage",0.462925528181107,8.03845672418955,0.678281032318865,1.25122909525196,4.54884891940454e-16,1117,0.2234,0,0,1,0.678281032318865,"Medium"
"Forest",-4.92770866145205,12.6048057195933,4.15997754415503e-07,0.987141270763903,9.93307625628733e-37,1264,0.2528,1293,0.2586,1,4.15997754415503e-07,"Medium"
"Saturated First Stage",-1.01216833764443,7.30002679788736,0.155753323656897,0.922315421228757,1.43855209392339e-13,1264,0.2528,2407,0.4814,1,0.155753323656897,"Medium"
"Forest",-4.48653933046215,9.98611221304722,3.61946796573046e-06,1.07994416978528,8.76618516760737e-24,831,0.1662,910,0.182,1,3.61946796573046e-06,"Medium"
"Saturated First Stage",-0.671750831228717,7.83341919362006,0.250886716407456,1.06967407018187,2.37389015564685e-15,831,0.1662,462,0.0924,1,0.250886716407456,"Medium"
"Forest",-3.7474415496846,8.7924786963386,8.93237240688163e-05,0.938874425590094,7.31479681796059e-19,793,0.1586,757,0.1514,1,8.93237240688163e-05,"Medium"
"Saturated First Stage",-0.142638386262268,6.69489625303732,0.443290769207369,0.922091032529636,1.07912347605172e-11,793,0.1586,1089,0.2178,1,0.443290769207369,"Medium"
"Forest",-6.4752362377082,11.3344217420671,4.73318577932822e-11,1.00205220924841,4.43077213178638e-30,1121,0.2242,1116,0.2232,1,4.73318577932822e-11,"Medium"
"Saturated First Stage",-1.02946895058569,8.74070361422212,0.151654629326519,0.99111242809113,1.15831522442712e-18,1121,0.2242,1891,0.3782,1,0.151654629326519,"Medium"
"Forest",-7.68331491878816,12.3912865503361,7.751193671078e-15,0.864149694312313,1.45665833293057e-35,1136,0.2272,1580,0.316,1,7.751193671078e-15,"Medium"
"Saturated First Stage",-2.4212359452106,9.10057480506817,0.00775163589032894,0.899171181317389,4.49275006340294e-20,1136,0.2272,2168,0.4336,1,0.00775163589032894,"Medium"
"Forest",-6.12750694049958,13.22517337312,4.46333533624685e-10,0.867188810143491,3.13961395492502e-40,1178,0.2356,1475,0.295,1,4.46333533624685e-10,"Medium"
"Saturated First Stage",-3.48370550494007,9.02984724545963,0.000249385360520772,0.836212794561224,8.59557994350788e-20,1178,0.2356,1734,0.3468,1,0.000249385360520772,"Medium"
"Forest",-5.28906230274862,8.60067595166796,6.14725058421086e-08,0.721338740151868,3.96239751682344e-18,1129,0.2258,1430,0.286,1,6.14725058421086e-08,"Medium"
"Saturated First Stage",-0.894053031588178,5.96454958508303,0.18566831797629,0.718484446196463,1.22654884599703e-09,1129,0.2258,2500,0.5,1,0.18566831797629,"Medium"
"Forest",-8.22012410571848,15.6302254505107,1.01646348558603e-16,0.894651068935793,2.26598376802168e-55,1198,0.2396,1696,0.3392,1,1.01646348558603e-16,"Medium"
"Saturated First Stage",-2.67668902229282,8.86753323859064,0.00372983716502598,0.887968739343301,3.73920286971381e-19,1198,0.2396,2220,0.444,1,0.00372983716502598,"Medium"
"Forest",-5.01113941127011,10.6679166238448,2.70543480090161e-07,0.889798404014111,7.19073782945363e-27,276,0.0552,759,0.1518,1,2.70543480090161e-07,"Medium"
"Saturated First Stage",0.196226462085892,6.13314070908321,0.577779546299369,0.902586800107141,4.30804379389007e-10,276,0.0552,0,0,1,0.577779546299369,"Medium"
"Forest",-4.00133643142577,11.6713603950406,3.14928641706751e-05,1.19680199401963,8.9272531782864e-32,1154,0.2308,1046,0.2092,1,3.14928641706751e-05,"Medium"
"Saturated First Stage",-0.471275816449759,9.58929961864425,0.318732192827612,1.21636077042137,4.43424812111217e-22,1154,0.2308,830,0.166,1,0.318732192827612,"Medium"
"Forest",-4.5601383816567,14.5933569731576,2.55599612170904e-06,0.959901329578486,1.54790737170545e-48,1071,0.2142,1201,0.2402,1,2.55599612170904e-06,"Medium"
"Saturated First Stage",-1.46861805160706,8.19186587406673,0.0709997246025151,1.037526181329,1.28603588971414e-16,1071,0.2142,1277,0.2554,1,0.0709997246025151,"Medium"
"Forest",-5.87198110720953,13.1940699254569,2.15308914375247e-09,0.859923595970872,4.74595646320242e-40,1237,0.2474,1464,0.2928,1,2.15308914375247e-09,"Medium"
"Saturated First Stage",-1.89432281522592,7.35683411618404,0.0291199719508527,0.907211395674806,9.41615673808563e-14,1237,0.2474,1854,0.3708,1,0.0291199719508527,"Medium"
"Forest",-2.99441445241574,15.1168771617542,0.00137486076426908,1.23945983685968,6.26737629840136e-52,977,0.1954,864,0.1728,1,0.00137486076426908,"Medium"
"Saturated First Stage",-0.730356027375341,9.21765069907009,0.232603438140632,1.21916983199648,1.51840297604443e-20,977,0.1954,1032,0.2064,1,0.232603438140632,"Medium"
"Forest",-5.25937273886658,15.4033205930187,7.22738123979819e-08,1.14502924187603,7.77380308711246e-54,1203,0.2406,1157,0.2314,1,7.22738123979819e-08,"Medium"
"Saturated First Stage",-1.08419471198733,9.38605364744667,0.139165427982606,1.13035592408804,3.11452408395806e-21,1203,0.2406,1712,0.3424,1,0.139165427982606,"Medium"
"Forest",-5.79049064445478,12.1634100435599,3.50905537756191e-09,0.828620203440885,2.43416039080822e-34,1051,0.2102,1592,0.3184,1,3.50905537756191e-09,"Medium"
"Saturated First Stage",-2.903210619823,8.28136405451223,0.00185488734388254,0.802260115812268,6.0886146480463e-17,1051,0.2102,2500,0.5,1,0.00185488734388254,"Medium"
"Forest",-2.32297351212792,13.0076599677669,0.0100902877154655,1.14628574294934,5.53398102167337e-39,558,0.1116,606,0.1212,1,0.0100902877154655,"Medium"
"Saturated First Stage",1.0012891336298,7.39861805568759,0.841632202023788,1.14649942406668,6.88045114064671e-14,558,0.1116,0,0,1,0.841632202023788,"Medium"
"Forest",-2.68272555482106,10.4601106742746,0.00365124449417877,1.11418244522764,6.58508711601674e-26,723,0.1446,644,0.1288,1,0.00365124449417877,"Medium"
"Saturated First Stage",-0.134441940746432,7.78274628292331,0.44652927035502,1.14741714784415,3.5483434053683e-15,723,0.1446,474,0.0948,1,0.44652927035502,"Medium"
"Forest",-2.93862872830388,10.9074906238748,0.0016483386179848,0.991776475570272,5.30729830198264e-28,668,0.1336,750,0.15,1,0.0016483386179848,"Medium"
"Saturated First Stage",-0.0772210107219501,6.40070013101912,0.469225411671772,0.973300808307339,7.73330362903559e-11,668,0.1336,483,0.0966,1,0.469225411671772,"Medium"
"Forest",-6.20493418071416,13.3329531996846,2.73598997109327e-10,0.929316738354434,7.44425646285137e-41,1171,0.2342,1237,0.2474,1,2.73598997109327e-10,"Medium"
"Saturated First Stage",-2.06920997081713,8.55673566621349,0.0192888760823233,0.929796284135842,5.80541731820493e-18,1171,0.2342,1502,0.3004,1,0.0192888760823233,"Medium"
"Forest",-5.24231711614406,11.261306010392,7.92862667515501e-08,1.14084602541292,1.01858496295272e-29,1211,0.2422,1007,0.2014,1,7.92862667515501e-08,"Medium"
"Saturated First Stage",-1.46176854875789,9.94922017052105,0.0719338073463441,1.18240595909554,1.27083525106627e-23,1211,0.2422,1580,0.316,1,0.0719338073463441,"Medium"
"Forest",-6.74153868375035,14.5062558052336,7.83589984483666e-12,0.931034970174459,5.52973686548311e-48,1261,0.2522,1493,0.2986,1,7.83589984483666e-12,"Medium"
"Saturated First Stage",-2.13678914394614,9.15766388889997,0.0163318194528778,0.941936839184295,2.6516449795451e-20,1261,0.2522,1963,0.3926,1,0.0163318194528778,"Medium"
"Forest",-3.85410855707785,14.7512505307019,5.80760269846408e-05,1.22183228683028,1.51008069732945e-49,1170,0.234,1221,0.2442,1,5.80760269846408e-05,"Medium"
"Saturated First Stage",-1.13974218266808,8.75437325996961,0.127224216329465,1.22504974596914,1.02620396700781e-18,1170,0.234,1233,0.2466,1,0.127224216329465,"Medium"
"Forest",-4.43713372799005,11.7776324894838,4.55823307495333e-06,1.23962215546351,2.54513862043687e-32,761,0.1522,654,0.1308,1,4.55823307495333e-06,"Medium"
"Saturated First Stage",-0.643854940408021,8.13912139914578,0.259849546892966,1.2338956468828,1.99078297968736e-16,761,0.1522,622,0.1244,1,0.259849546892966,"Medium"
"Forest",-3.946068562802,12.6287991726441,3.97224367044288e-05,1.06419760757865,7.3248379803801e-37,1077,0.2154,913,0.1826,1,3.97224367044288e-05,"Medium"
"Saturated First Stage",0.18219737764445,6.44568412293175,0.572282384103832,1.03281307583167,5.75400608641811e-11,1077,0.2154,0,0,1,0.572282384103832,"Medium"
"Forest",-4.23680461676269,12.9568290732355,1.13361630892022e-05,0.953344414748584,1.07475393759477e-38,1143,0.2286,1146,0.2292,1,1.13361630892022e-05,"Medium"
"Saturated First Stage",-0.499576576523947,6.83529325971164,0.308697640240793,0.933724349001195,4.09187208160608e-12,1143,0.2286,1160,0.232,1,0.308697640240793,"Medium"
"Forest",-1.28152336945142,8.80442053996449,0.100004948456725,1.25349151020861,6.57651701143777e-19,448,0.0896,131,0.0262,1,0.100004948456725,"Medium"
"Saturated First Stage",1.55807388693554,5.62024235557523,0.940360425089107,1.276497459251,9.53448845146591e-09,448,0.0896,0,0,1,0.940360425089107,"Medium"
"Forest",-5.26033668356846,12.6735081196519,7.18959344723572e-08,1.24203654420997,4.14606683364836e-37,1168,0.2336,1070,0.214,1,7.18959344723572e-08,"Medium"
"Saturated First Stage",-1.40843230436323,9.59504780337995,0.0795327001827461,1.23650860339734,4.19391050674631e-22,1168,0.2336,1326,0.2652,1,0.0795327001827461,"Medium"
"Forest",-7.50318056286844,10.6867625501902,3.11438286463957e-14,0.807642675798968,5.86987933536065e-27,889,0.1778,1321,0.2642,1,3.11438286463957e-14,"Medium"
"Saturated First Stage",-1.66885060943756,6.97090941605573,0.0476048614194232,0.816135367466357,1.57449345136934e-12,889,0.1778,1474,0.2948,1,0.0476048614194232,"Medium"
"Forest",-4.81118311760227,14.1770375994203,7.50197353698742e-07,0.904121710042423,6.35498547737493e-46,997,0.1994,803,0.1606,1,7.50197353698742e-07,"Medium"
"Saturated First Stage",-0.141799248877084,6.76067405928048,0.443622150839183,0.938821104220324,6.86756038272196e-12,997,0.1994,1082,0.2164,1,0.443622150839183,"Medium"
"Forest",-1.42382774063305,11.5884108916092,0.0772481716570495,1.25391830295168,2.35902312302565e-31,622,0.1244,257,0.0514,1,0.0772481716570495,"Medium"
"Saturated First Stage",1.41838712330572,6.99008036586617,0.921929889305065,1.25311269301515,1.37364413074627e-12,622,0.1244,0,0,1,0.921929889305065,"Medium"
"Forest",-4.35995321439001,13.3342680186786,6.50451274412938e-06,0.943948904703788,7.31417302373669e-41,718,0.1436,1167,0.2334,1,6.50451274412938e-06,"Medium"
"Saturated First Stage",-0.860346944501676,7.54857553895389,0.194819577947808,1.0301261747596,2.20022229176071e-14,718,0.1436,1266,0.2532,1,0.194819577947808,"Medium"
"Forest",-7.28458404750917,12.713460525719,1.61332134843399e-13,0.734658145618986,2.4890853830066e-37,1121,0.2242,1669,0.3338,1,1.61332134843399e-13,"Medium"
"Saturated First Stage",-3.12280653244212,8.46386436574859,0.000900804415633251,0.754777810278025,1.29330312850182e-17,1121,0.2242,1630,0.326,1,0.000900804415633251,"Medium"
"Forest",-4.43493947960517,9.74692857808253,4.60490790103214e-06,1.08365072652519,9.50668853389292e-23,912,0.1824,847,0.1694,1,4.60490790103214e-06,"Medium"
"Saturated First Stage",0.176809929244884,7.09171066639496,0.570167567458574,1.0724451274888,6.62321183500665e-13,912,0.1824,0,0,1,0.570167567458574,"Medium"
"Forest",-0.774724742120918,13.0812473240469,0.219251163784069,1.31617973723771,2.10733421373588e-39,797,0.1594,204,0.0408,1,0.219251163784069,"Medium"
"Saturated First Stage",1.49052502034197,5.98943452848405,0.931925276024156,1.31177169482884,1.0528593833395e-09,797,0.1594,0,0,1,0.931925276024156,"Medium"
"Forest",-6.59470232760179,12.0005131075584,2.13054970182845e-11,0.965287248215128,1.76550269180887e-33,980,0.196,1135,0.227,1,2.13054970182845e-11,"Medium"
"Saturated First Stage",-1.69274995008923,7.58972801306257,0.0452827483485572,0.928420199872699,1.60288842713515e-14,980,0.196,1292,0.2584,1,0.0452827483485572,"Medium"
"Forest",-5.93842095029749,10.0254677478734,1.43890176060596e-09,0.772735442086675,5.89002442212127e-24,849,0.1698,1007,0.2014,1,1.43890176060596e-09,"Medium"
"Saturated First Stage",-1.14131606238744,7.47922577607077,0.126896594002673,0.877877046705467,3.73808689530228e-14,849,0.1698,1046,0.2092,1,0.126896594002673,"Medium"
"Forest",-3.81540377515968,8.80321110948655,6.79802153945089e-05,0.615684433948884,6.64780628877401e-19,560,0.112,1291,0.2582,1,6.79802153945089e-05,"Medium"
"Saturated First Stage",-0.916891045657215,5.72417916395769,0.179622023429173,0.669420624542733,5.19675106443794e-09,560,0.112,1009,0.2018,1,0.179622023429173,"Medium"
"Forest",-3.91181253894311,10.879114722814,4.58030038909535e-05,0.985680374794276,7.24819828222646e-28,880,0.176,808,0.1616,1,4.58030038909535e-05,"Medium"
"Saturated First Stage",-2.52903228234243,9.51668034881401,0.00573415286448603,0.994246136881742,8.93997551704088e-22,880,0.176,1141,0.2282,1,0.00573415286448603,"Medium"
"Forest",-3.12870108381301,8.58518758077222,0.000877904131335699,0.659930352037295,4.53441661761354e-18,587,0.1174,1047,0.2094,1,0.000877904131335699,"Medium"
"Saturated First Stage",-0.805576867462951,5.19542503572515,0.210262626458722,0.635682756631895,1.02126315806238e-07,587,0.1174,1905,0.381,1,0.210262626458722,"Medium"
"Forest",-5.07787256247617,12.8403973021885,1.90842277421709e-07,0.925037744106607,4.86867330009099e-38,1088,0.2176,1209,0.2418,1,1.90842277421709e-07,"Medium"
"Saturated First Stage",-2.54152993259913,8.33325403390508,0.00553342665032899,0.914827003461807,3.93250766742599e-17,1088,0.2176,1907,0.3814,1,0.00553342665032899,"Medium"
"Forest",-4.37125011399039,11.0345002489454,6.17685899122259e-06,0.816160706412813,1.30247819333571e-28,918,0.1836,1481,0.2962,1,6.17685899122259e-06,"Medium"
"Saturated First Stage",-1.88902081965126,7.72625196883063,0.0294734864870877,0.814696842888449,5.5379646011332e-15,918,0.1836,1926,0.3852,1,0.0294734864870877,"Medium"
"Forest",-5.1368132007446,9.94205314907137,1.3971823181627e-07,0.755820687634836,1.3656925861301e-23,973,0.1946,1694,0.3388,1,1.3971823181627e-07,"Medium"
"Saturated First Stage",-2.6436759302391,7.25777039122095,0.00411338284856222,0.771770944636624,1.96761399573305e-13,973,0.1946,2057,0.4114,1,0.00411338284856222,"Medium"
"Forest",-7.23054339554936,11.5202474955651,2.40532617645371e-13,0.875619402574479,5.21554754147036e-31,1125,0.225,1314,0.2628,1,2.40532617645371e-13,"Medium"
"Saturated First Stage",-2.14776769628727,8.45956788394129,0.0158901133442783,0.892198314397738,1.34185044715855e-17,1125,0.225,1382,0.2764,1,0.0158901133442783,"Medium"
"Forest",-3.48273031935005,9.16368226866827,0.000248164037228818,0.908250995624659,2.50779931989051e-20,757,0.1514,855,0.171,1,0.000248164037228818,"Medium"
"Saturated First Stage",-0.399241561190808,6.50653492534531,0.344866153738383,0.965538734539286,3.84520147884117e-11,757,0.1514,1319,0.2638,1,0.344866153738383,"Medium"
"Forest",-4.50595773604051,8.30359907352837,3.30371194260446e-06,0.948591767168384,5.05020378120165e-17,756,0.1512,1038,0.2076,1,3.30371194260446e-06,"Medium"
"Saturated First Stage",-1.3512423645568,7.39287393629983,0.0883395328096398,0.926035158254824,7.18443475118159e-14,756,0.1512,1115,0.223,1,0.0883395328096398,"Medium"
"Forest",-7.27172668272536,12.2100036183878,1.774605810235e-13,0.883487301110729,1.37438474227014e-34,1209,0.2418,1363,0.2726,1,1.774605810235e-13,"Medium"
"Saturated First Stage",-1.97807043333309,7.79706393053657,0.02398784123857,0.904946266022926,3.16820718221062e-15,1209,0.2418,1600,0.32,1,0.02398784123857,"Medium"
"Forest",-1.56792823120234,9.27951027165068,0.0584489412115986,0.981674479065583,8.51296553642095e-21,226,0.0452,180,0.036,1,0.0584489412115986,"Medium"
"Saturated First Stage",1.55117339907218,4.93320771044839,0.93953822426759,1.00417549936991,4.04450270160865e-07,226,0.0452,0,0,1,0.93953822426759,"Medium"
"Forest",-2.81383732435289,12.4283076940906,0.00244769973234546,0.948425461077066,9.1738727869816e-36,427,0.0854,577,0.1154,1,0.00244769973234546,"Medium"
"Saturated First Stage",-0.303889749643133,5.75610416846383,0.380612278885408,1.00099288321689,4.30386407651525e-09,427,0.0854,389,0.0778,1,0.380612278885408,"Medium"
"Forest",-4.42568904787451,12.3008641871576,4.8067461089754e-06,1.0391191759552,4.48051155339577e-35,821,0.1642,924,0.1848,1,4.8067461089754e-06,"Medium"
"Saturated First Stage",-0.330066287593021,6.87741747282816,0.370681865574949,1.09043619302721,3.04736541905091e-12,821,0.1642,385,0.077,1,0.370681865574949,"Medium"
"Forest",-5.63941509517736,8.87725074548221,8.53143798031554e-09,0.932044555643247,3.42665949166035e-19,831,0.1662,929,0.1858,1,8.53143798031554e-09,"Medium"
"Saturated First Stage",-0.0350537322032549,6.43111909432668,0.486019148569768,0.868498980130034,6.33339314473626e-11,831,0.1662,611,0.1222,1,0.486019148569768,"Medium"
"Forest",-4.66192826039182,14.4306474949344,1.56630197608046e-06,1.30134154834169,1.65975050519378e-47,1180,0.236,1219,0.2438,1,1.56630197608046e-06,"Medium"
"Saturated First Stage",-0.831244348323533,8.50229088888781,0.202937689357805,1.31249487273328,9.29426529021043e-18,1180,0.236,1212,0.2424,1,0.202937689357805,"Medium"
"Forest",-6.66627856025934,11.6908691297498,1.31185532389875e-11,0.995364862139851,7.09633534774547e-32,1181,0.2362,1122,0.2244,1,1.31185532389875e-11,"Medium"
"Saturated First Stage",-1.64005389269672,8.51510204546552,0.0505284962866714,1.00277822207188,8.32218348521028e-18,1181,0.2362,1687,0.3374,1,0.0505284962866714,"Medium"
"Forest",-4.79493132162842,10.9082797861971,8.13652860528688e-07,0.795386454003663,5.26143413843769e-28,613,0.1226,1106,0.2212,1,8.13652860528688e-07,"Medium"
"Saturated First Stage",-0.614995882149978,5.82535436699906,0.269292741478172,0.816582521900956,2.84957694749363e-09,613,0.1226,1282,0.2564,1,0.269292741478172,"Medium"
"Forest",-3.07173750752775,10.5707125393404,0.00106408391001099,1.01166639771099,2.03693747435256e-26,746,0.1492,619,0.1238,1,0.00106408391001099,"Medium"
"Saturated First Stage",-0.255078044728874,7.05266349891009,0.399336666621123,1.04849002950335,8.77624880379208e-13,746,0.1492,467,0.0934,1,0.399336666621123,"Medium"
"Forest",-1.75026979159963,7.87308840188228,0.0400358854622987,0.681348568084132,1.7299599535065e-15,15,0.003,365,0.073,1,0.0400358854622987,"Medium"
"Saturated First Stage",0.499504871757435,3.67751420750548,0.691277111019571,0.679117061887431,0.000117758980774911,15,0.003,0,0,1,0.691277111019571,"Medium"
"Forest",-1.18398412328114,10.1588120720012,0.11820967384004,1.16640250133506,1.51371253716113e-24,482,0.0964,127,0.0254,1,0.11820967384004,"Medium"
"Saturated First Stage",0.911381120143947,6.01268569755627,0.818930689047507,1.1658574242824,9.1237307740849e-10,482,0.0964,0,0,1,0.818930689047507,"Medium"
"Forest",-3.71158274478416,11.9610046104838,0.000102983657204319,0.946707506190384,2.84348518461834e-33,782,0.1564,837,0.1674,1,0.000102983657204319,"Medium"
"Saturated First Stage",-0.564943904711072,7.23138542560487,0.286068657669639,0.966013772126089,2.39045676073112e-13,782,0.1564,989,0.1978,1,0.286068657669639,"Medium"
"Forest",-1.09260345479308,9.65384415685814,0.137283972600916,1.00935237282225,2.36734123759285e-22,313,0.0626,182,0.0364,1,0.137283972600916,"Medium"
"Saturated First Stage",1.20024202850597,5.20118213746943,0.884948832988318,1.19727322574442,9.90124591166571e-08,313,0.0626,0,0,1,0.884948832988318,"Medium"
"Forest",-4.40913679389284,11.101791375444,5.18917287978665e-06,1.08695586572955,6.14772165755454e-29,876,0.1752,823,0.1646,1,5.18917287978665e-06,"Medium"
