"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier","N"
"Forest",-1.87598093722025,8.19925506465208,0.0303289487718009,0.795839469819444,1.20940609411022e-16,191,0.0191,225,0.0225,0.775286995812611,0.0303289487718009,"Medium"
"Saturated First Stage",-0.271488590962562,4.61443434157614,0.393013251968316,0.804199303907526,1.97083677535044e-06,191,0.0191,359,0.0359,0.775286995812611,0.393013251968316,"Medium"
"Forest",-8.8104149871288,8.62471539725167,6.23417077522085e-19,0.107649420211771,3.21261199991283e-18,1976,0.1976,2400,0.24,0.0879339360549678,6.23417077522085e-19,"Medium"
"Saturated First Stage",-6.3043036230545,6.59016108292036,1.57217153601329e-10,0.0424754111528423,2.1967481627683e-11,1976,0.1976,2513,0.2513,0.0879339360549678,1.57217153601329e-10,"Medium"
"Forest",-6.82338806999974,7.95844997686444,4.44590133717113e-12,-0.225366180722894,8.71038997837834e-16,2306,0.2306,1710,0.171,-0.20691491645806,8.71038997837834e-16,"Medium"
"Saturated First Stage",-4.28133061606462,2.65050644718563,9.46325508819912e-06,-0.254382984163552,0.00401855966730319,2306,0.2306,2458,0.2458,-0.20691491645806,0.00401855966730319,"Medium"
"Forest",-2.88404235222419,11.6334606693746,0.00196302974033101,1.08741866167668,1.39285153863451e-31,771,0.0771,604,0.0604,1.11379172625589,0.00196302974033101,"Medium"
"Saturated First Stage",-0.479862246165638,7.35766081857542,0.315673190103012,1.13662904854373,9.35804320178806e-14,771,0.0771,290,0.029,1.11379172625589,0.315673190103012,"Medium"
"Forest",-6.5307962267929,13.787234584785,3.27104786042669e-11,0.851513075170974,1.52099589549996e-43,1547,0.1547,1540,0.154,0.870153716485038,3.27104786042669e-11,"Medium"
"Saturated First Stage",-3.8123564074036,10.3427419302632,6.96539168696082e-05,0.86553873877406,2.25716424730368e-25,1547,0.1547,2191,0.2191,0.870153716485038,6.96539168696082e-05,"Medium"
"Forest",-3.32768698682664,9.37512592098235,0.000437850994030069,0.957385511917656,3.45466233616617e-21,840,0.084,442,0.0442,0.944666864271728,0.000437850994030069,"Medium"
"Saturated First Stage",-0.358501761267041,5.51754311801708,0.359991507851315,0.934482865939695,1.7188587789753e-08,840,0.084,225,0.0225,0.944666864271728,0.359991507851315,"Medium"
"Forest",-11.7878327526953,9.36691760138637,2.25498763729315e-32,0.201388870937812,3.73408230953318e-21,2502,0.2502,2274,0.2274,0.150962675297053,2.25498763729315e-32,"Medium"
"Saturated First Stage",-7.98544473284303,9.23193565925704,8.62215515137407e-16,0.168105473217459,1.32892346453457e-20,2502,0.2502,2159,0.2159,0.150962675297053,8.62215515137407e-16,"Medium"
"Forest",-3.10892149803721,5.77471454768392,0.000938858007546513,0.385879955410559,3.85418263493301e-09,1380,0.138,959,0.0959,0.402112490881231,0.000938858007546513,"Medium"
"Saturated First Stage",0.0924882109246586,2.69846009071337,0.536843064924487,0.386120456831791,0.00348305449761717,1380,0.138,0,0,0.402112490881231,0.536843064924487,"Medium"
"Forest",-4.12904798567387,6.88016851738245,1.82134190424035e-05,0.567877345099433,2.98908994431177e-12,222,0.0222,761,0.0761,0.577103177090103,1.82134190424035e-05,"Medium"
"Saturated First Stage",-0.441397667445784,3.70708959825487,0.32947212767788,0.566888639172054,0.000104827392017603,222,0.0222,323,0.0323,0.577103177090103,0.32947212767788,"Medium"
"Forest",-9.99805114926084,7.80653581649921,7.77127992042523e-24,0.130746461588886,2.9390635425051e-15,2288,0.2288,2260,0.226,0.123408647169828,7.77127992042523e-24,"Medium"
"Saturated First Stage",-6.04051509300432,6.96553217557623,8.23793084354793e-10,0.119039588401547,1.63582317832339e-12,2288,0.2288,2478,0.2478,0.123408647169828,8.23793084354793e-10,"Medium"
"Forest",-11.7543201198641,2.63337978864773,3.3549323316644e-32,-0.848057162208557,0.00422698780891455,513,0.0513,876,0.0876,-0.860553588960171,0.00422698780891455,"Medium"
"Saturated First Stage",-8.39942243130623,1.51627603287601,2.89217090412826e-17,-0.866144188355329,0.0647247846697791,513,0.0513,1246,0.1246,-0.860553588960171,0.0647247846697791,"Medium"
"Forest",-12.2906815959477,6.06913538724593,5.0822678182683e-35,-0.371662033262796,6.43003509356575e-10,2189,0.2189,2146,0.2146,-0.383850378228779,6.43003509356575e-10,"Medium"
"Saturated First Stage",-6.80946901713584,4.05965914517936,5.47647429759458e-12,-0.377591754025247,2.45722015790517e-05,2189,0.2189,1842,0.1842,-0.383850378228779,2.45722015790517e-05,"Medium"
"Forest",-2.8254436265497,8.44000233236214,0.00236075976986743,0.869744650352672,1.58665665963457e-17,579,0.0579,546,0.0546,0.906030099120476,0.00236075976986743,"Medium"
"Saturated First Stage",-0.132356687463984,5.46265259741042,0.447353754026881,0.86875398969113,2.34536004557976e-08,579,0.0579,439,0.0439,0.906030099120476,0.447353754026881,"Medium"
"Forest",-7.1098825228275,10.1521864964967,5.80708851672863e-13,0.707301242720217,1.62010607971081e-24,1405,0.1405,1491,0.1491,0.692159790410744,5.80708851672863e-13,"Medium"
"Saturated First Stage",-3.22279308340279,6.71711084650758,0.000638817446802811,0.627239082599003,9.26814825640477e-12,1405,0.1405,1541,0.1541,0.692159790410744,0.000638817446802811,"Medium"
"Forest",-7.83848344282347,8.42067931615849,2.28010170033797e-15,0.295578916684879,1.87153768517692e-17,2059,0.2059,1935,0.1935,0.301217484899332,2.28010170033797e-15,"Medium"
"Saturated First Stage",-4.52691119210904,6.77508530183825,3.06221931145263e-06,0.334892910193275,6.21664398579873e-12,2059,0.2059,2038,0.2038,0.301217484899332,3.06221931145263e-06,"Medium"
"Forest",-3.63143566949849,10.1291660063651,0.00014092445928687,0.745129480020332,2.05066254698817e-24,1350,0.135,1130,0.113,0.722655489249238,0.00014092445928687,"Medium"
"Saturated First Stage",-1.52416235215327,6.36476487849713,0.0637657651618079,0.731293851382056,9.77945578157314e-11,1350,0.135,1150,0.115,0.722655489249238,0.0637657651618079,"Medium"
"Forest",-5.31797628575634,10.7118237753998,5.24638702398315e-08,0.245129491155984,4.47897218886541e-27,2256,0.2256,2133,0.2133,0.245254625254328,5.24638702398315e-08,"Medium"
"Saturated First Stage",-3.63943477167026,5.5418396655714,0.000138001126895414,0.240251573827857,1.4965515335426e-08,2256,0.2256,2509,0.2509,0.245254625254328,0.000138001126895414,"Medium"
"Forest",-6.26402373285965,5.38953376944124,1.87584169175658e-10,-0.279670798742524,3.53203528445064e-08,1605,0.1605,1549,0.1549,-0.278392211269452,3.53203528445064e-08,"Medium"
"Saturated First Stage",-3.69236622050455,2.03928989959177,0.00011227562229434,-0.258823387611963,0.0207105515516497,1605,0.1605,1736,0.1736,-0.278392211269452,0.0207105515516497,"Medium"
"Forest",-8.02415892167861,4.28387917658986,5.11119472244785e-16,-0.418186614892162,9.18313379595939e-06,860,0.086,1463,0.1463,-0.399803416852099,9.18313379595939e-06,"Medium"
"Saturated First Stage",-4.38386807737136,1.36851979828126,5.94932800135163e-06,-0.386214035624789,0.0855747145790902,860,0.086,1784,0.1784,-0.399803416852099,0.0855747145790902,"Medium"
"Forest",-13.0036968351833,5.13038486561953,5.82845468196464e-39,-0.436026480290594,1.44575187037102e-07,1784,0.1784,1655,0.1655,-0.441766032066525,1.44575187037102e-07,"Medium"
"Saturated First Stage",-6.19289310624912,2.79636299078634,3.19021921370102e-10,-0.444608395271567,0.00258406592168604,1784,0.1784,1437,0.1437,-0.441766032066525,0.00258406592168604,"Medium"
"Forest",-2.46624540101988,9.66014219797388,0.00682688775792324,0.91467059302491,2.22622752743001e-22,1408,0.1408,856,0.0856,0.870370465744935,0.00682688775792324,"Medium"
"Saturated First Stage",-0.850197561271981,8.6020388699348,0.197628024086786,0.881309937815769,3.91561299955768e-18,1408,0.1408,1661,0.1661,0.870370465744935,0.197628024086786,"Medium"
"Forest",-11.2926780600268,10.1241310253936,7.13118402460477e-30,-0.271989354145864,2.15898534356561e-24,1892,0.1892,2089,0.2089,-0.295424486621956,2.15898534356561e-24,"Medium"
"Saturated First Stage",-5.95682748469653,3.91301444860118,1.37403320627102e-09,-0.317758327425085,4.55755392307862e-05,1892,0.1892,2287,0.2287,-0.295424486621956,4.55755392307862e-05,"Medium"
"Forest",-13.3404729303622,18.05386656254,6.73014461797856e-41,0.698270231006098,3.67781786336021e-73,1950,0.195,1760,0.176,0.66703663019403,6.73014461797856e-41,"Medium"
"Saturated First Stage",-6.79671257113819,12.0747259885576,5.97887072909099e-12,0.672034811400365,7.18209645578862e-34,1950,0.195,1422,0.1422,0.66703663019403,5.97887072909099e-12,"Medium"
"Forest",-7.05217977778364,4.78476296369589,8.80682115193702e-13,-0.462033803718181,8.55946193668573e-07,1374,0.1374,1677,0.1677,-0.504081899320941,8.55946193668573e-07,"Medium"
"Saturated First Stage",-6.05093106220055,2.61492758121652,7.72613038818031e-10,-0.506013380398546,0.00446231879516797,1374,0.1374,1148,0.1148,-0.504081899320941,0.00446231879516797,"Medium"
"Forest",-5.60256788050196,7.4187063545295,1.05599641838723e-08,0.279662837637502,5.91348997435093e-14,2071,0.2071,1669,0.1669,0.243997282657872,1.05599641838723e-08,"Medium"
"Saturated First Stage",-2.46313943554642,3.63978105539232,0.00690307534034401,0.231218675566082,0.000136434979135955,2071,0.2071,773,0.0773,0.243997282657872,0.00690307534034401,"Medium"
"Forest",-7.10912570430767,9.07460864414226,5.8390174531799e-13,0.204022724626975,5.7043374771573e-20,2386,0.2386,2185,0.2185,0.180783801954476,5.8390174531799e-13,"Medium"
"Saturated First Stage",-4.34999056554188,5.75230271969343,6.94295485202101e-06,0.193915095329235,4.40179870990902e-09,2386,0.2386,2497,0.2497,0.180783801954476,6.94295485202101e-06,"Medium"
"Forest",-8.61597356198657,13.8746028235689,3.46748802194053e-18,0.546949455477419,4.51459229214621e-44,1698,0.1698,1642,0.1642,0.545923776785165,3.46748802194053e-18,"Medium"
"Saturated First Stage",-3.3492962148028,7.70073111308039,0.000408090073465087,0.558508620062776,6.76449536079669e-15,1698,0.1698,2208,0.2208,0.545923776785165,0.000408090073465087,"Medium"
"Forest",-11.864143673463,13.9470027066091,9.08762721449452e-33,0.558902535741407,1.64053474055306e-44,2082,0.2082,1738,0.1738,0.517027170760824,9.08762721449452e-33,"Medium"
"Saturated First Stage",-6.48745557198245,10.094516185885,4.7874658810069e-11,0.529354611821204,2.92092138395738e-24,2082,0.2082,1595,0.1595,0.517027170760824,4.7874658810069e-11,"Medium"
"Forest",-2.32599093544074,5.34818139930354,0.0100095171289165,0.49601820743431,4.44211995296802e-08,88,0.0088,626,0.0626,0.46057462043059,0.0100095171289165,"Medium"
"Saturated First Stage",-0.0589261906024731,2.35015749515572,0.476506628377181,0.485789345743041,0.00938273452229068,88,0.0088,85,0.0085,0.46057462043059,0.476506628377181,"Medium"
"Forest",-7.00172631762731,8.47333244703748,1.26413802079597e-12,0.0837989140513367,1.19235377228786e-17,1873,0.1873,2538,0.2538,0.114992786839829,1.26413802079597e-12,"Medium"
"Saturated First Stage",-5.5432485747327,6.48742274874897,1.56088834596825e-08,0.119685223289744,4.36585420358204e-11,1873,0.1873,2274,0.2274,0.114992786839829,1.56088834596825e-08,"Medium"
"Forest",-5.44236798806404,8.19201692807841,2.62884609116545e-08,0.592993224570119,1.28442247439999e-16,1391,0.1391,1371,0.1371,0.642546109258156,2.62884609116545e-08,"Medium"
"Saturated First Stage",-0.781430266326587,5.34647025217837,0.2172932740847,0.663586485778592,4.48430065476038e-08,1391,0.1391,1566,0.1566,0.642546109258156,0.2172932740847,"Medium"
"Forest",-7.81396798743976,11.856948439205,2.77075875176834e-15,0.831745607756296,9.90313692642651e-33,1580,0.158,1640,0.164,0.805770905901415,2.77075875176834e-15,"Medium"
"Saturated First Stage",-4.40254547096851,9.98031270158538,5.46116409264812e-06,0.827125825088544,9.29400244877189e-24,1580,0.158,1244,0.1244,0.805770905901415,5.46116409264812e-06,"Medium"
"Forest",-3.51087800081827,8.73688474065438,0.00022331466046282,0.656208029053066,1.19813376315736e-18,910,0.091,1030,0.103,0.656400939533555,0.00022331466046282,"Medium"
"Saturated First Stage",-1.57679205691683,5.86493663445512,0.0574533845368811,0.644138654519316,2.24652124543614e-09,910,0.091,1181,0.1181,0.656400939533555,0.0574533845368811,"Medium"
"Forest",-7.26946053399869,3.15705762899912,1.80462974407656e-13,-0.511518467796141,0.000796849231359895,1962,0.1962,1295,0.1295,-0.538141677137557,0.000796849231359895,"Medium"
"Saturated First Stage",-4.36237817464401,1.12779189641692,6.56254114761473e-06,-0.562963835833459,0.129703908258878,1962,0.1962,1219,0.1219,-0.538141677137557,0.129703908258878,"Medium"
"Forest",-14.6359535261046,12.7939766751545,8.28185617452806e-49,-0.405802044362203,8.85854277258911e-38,2028,0.2028,2110,0.211,-0.423859020698911,8.85854277258911e-38,"Medium"
"Saturated First Stage",-12.4846631945337,8.96269919558943,1.51442749223449e-35,-0.454219433898322,1.58412982244672e-19,2028,0.2028,1667,0.1667,-0.423859020698911,1.58412982244672e-19,"Medium"
"Forest",-16.3226411462055,10.8038172656992,3.40616871087204e-60,-0.955125936605483,1.65092304473196e-27,1771,0.1771,1478,0.1478,-0.935291400313861,1.65092304473196e-27,"Medium"
"Saturated First Stage",-9.94534660244751,3.80830965296481,2.16433258316843e-23,-0.968829857139967,6.99599957256976e-05,1771,0.1771,1358,0.1358,-0.935291400313861,6.99599957256976e-05,"Medium"
"Forest",-5.77188831490467,13.4232680724537,3.91940340693330e-09,0.880381493278284,2.20896234569448e-41,1498,0.1498,1597,0.1597,0.896281779558857,3.91940340693330e-09,"Medium"
"Saturated First Stage",-4.91282514860234,11.0632613264304,4.6321558271706e-07,0.910552596329046,9.45471963653758e-29,1498,0.1498,1088,0.1088,0.896281779558857,4.6321558271706e-07,"Medium"
"Forest",-10.5905546783774,11.5872527081194,1.64816378373e-26,0.199196077940652,2.39113213406112e-31,2136,0.2136,2050,0.205,0.198085053728177,1.64816378373e-26,"Medium"
"Saturated First Stage",-6.57965238890982,8.00224787812784,2.59955615608716e-11,0.197145978044811,6.1084068344046e-16,2136,0.2136,2514,0.2514,0.198085053728177,2.59955615608716e-11,"Medium"
"Forest",-8.19295443007077,5.80595677536427,1.27445349532421e-16,-0.502598968350453,3.19997362219508e-09,1930,0.193,1743,0.1743,-0.470249722707396,3.19997362219508e-09,"Medium"
"Saturated First Stage",-5.8143102789581,2.92159408048952,3.2335490494432e-09,-0.460584351502537,0.00174122540555689,1930,0.193,1950,0.195,-0.470249722707396,0.00174122540555689,"Medium"
"Forest",-9.55746435631787,3.21428780553405,6.03385248370278e-22,-0.825219035894163,0.000653842641623711,1228,0.1228,702,0.0702,-0.865999868241592,0.000653842641623711,"Medium"
"Saturated First Stage",-6.67774686804796,0.373337946321873,1.34543292010618e-11,-0.885406272161211,0.354448468813021,1228,0.1228,54,0.0054,-0.865999868241592,0.354448468813021,"Medium"
"Forest",-10.8058951217173,8.85189965813755,1.6139659470511e-27,-0.0807211982075211,4.30210214346285e-19,2107,0.2107,2271,0.2271,-0.0580444550624285,4.30210214346285e-19,"Medium"
"Saturated First Stage",-7.75765588197337,7.40064828722875,5.20971040098793e-15,-0.0513421887247461,6.77606193135358e-14,2107,0.2107,2490,0.249,-0.0580444550624285,6.77606193135358e-14,"Medium"
"Forest",-4.14493333872846,9.04293386845355,1.69956289738386e-05,0.71658637459709,7.62610733716666e-20,680,0.068,1199,0.1199,0.728564369131575,1.69956289738386e-05,"Medium"
"Saturated First Stage",-1.60231145256484,5.93549569540023,0.0545750242215545,0.748410273823492,1.4647950560531e-09,680,0.068,926,0.0926,0.728564369131575,0.0545750242215545,"Medium"
"Forest",-11.5353130562997,3.48535432789047,4.37840138855396e-31,-0.609699322314775,0.000245742875179076,1072,0.1072,1309,0.1309,-0.615997563745934,0.000245742875179076,"Medium"
"Saturated First Stage",-6.67097137234192,1.78152722689718,1.40846830787771e-11,-0.621266312212746,0.037413180525394,1072,0.1072,1169,0.1169,-0.615997563745934,0.037413180525394,"Medium"
"Forest",-7.96870888141826,8.41675248905286,8.01703364236117e-16,0.225873094582108,1.93532127630132e-17,2305,0.2305,2399,0.2399,0.234156431188408,8.01703364236117e-16,"Medium"
"Saturated First Stage",-4.68552997727575,6.18217521801949,1.43329637942743e-06,0.233234224781699,3.16121464800822e-10,2305,0.2305,2487,0.2487,0.234156431188408,1.43329637942743e-06,"Medium"
"Forest",-18.1976910852356,9.82510842708153,2.6914657888238e-74,-0.694651439704854,4.38897595365543e-23,1724,0.1724,1833,0.1833,-0.681030377485514,4.38897595365543e-23,"Medium"
"Saturated First Stage",-10.1179377700361,5.5354463282512,3.9001470217365e-24,-0.740158847940483,1.55218394846102e-08,1724,0.1724,1441,0.1441,-0.681030377485514,1.55218394846102e-08,"Medium"
"Forest",-11.9162921052318,12.3641204242681,4.86726291865517e-33,0.083309254708975,2.04330022527438e-35,2039,0.2039,2412,0.2412,0.0872651354342065,4.86726291865517e-33,"Medium"
"Saturated First Stage",-7.05267456567798,7.45005789815019,9.97438663970033e-13,0.0608418258084107,4.66496388861666e-14,2039,0.2039,2487,0.2487,0.0872651354342065,9.97438663970033e-13,"Medium"
"Forest",-6.38638434662529,10.0617769972308,8.49268911712165e-11,0.150888334795159,4.0756773700739e-24,2569,0.2569,2475,0.2475,0.132208153238733,8.49268911712165e-11,"Medium"
"Saturated First Stage",-4.92357975242434,5.97167823637492,4.3857462531736e-07,0.152516708965279,1.1741266109262e-09,2569,0.2569,2500,0.25,0.132208153238733,4.3857462531736e-07,"Medium"
"Forest",-13.2477416597528,10.6985811622398,2.3249292323153e-40,0.114048364261432,5.16742643561389e-27,2554,0.2554,2359,0.2359,0.0825655799487541,2.3249292323153e-40,"Medium"
"Saturated First Stage",-8.84755358664797,9.49480123970292,6.10802979986013e-19,0.085110647831745,1.10315939091133e-21,2554,0.2554,2491,0.2491,0.0825655799487541,6.10802979986013e-19,"Medium"
"Forest",-3.62160412293965,7.09595995458629,0.000146390959839075,0.265843455652662,6.42283363885986e-13,797,0.0797,1714,0.1714,0.250660809755309,0.000146390959839075,"Medium"
"Saturated First Stage",-2.97583720991535,4.49851822776111,0.00146795798610976,0.253214346630852,3.42143651870672e-06,797,0.0797,937,0.0937,0.250660809755309,0.00146795798610976,"Medium"
"Forest",-4.99504294812768,9.79236853943472,2.94113376663739e-07,0.652615093241524,6.0708870246053e-23,1520,0.152,1438,0.1438,0.657165937494448,2.94113376663739e-07,"Medium"
"Saturated First Stage",-1.38274289504417,5.72964758485848,0.0834027940272221,0.657841053878827,5.03197482732746e-09,1520,0.152,1621,0.1621,0.657165937494448,0.0834027940272221,"Medium"
"Forest",-1.84354307203413,8.37575620267469,0.0326248795185268,0.965027881392709,2.74351976673174e-17,2,2e-04,295,0.0295,0.961680251975789,0.0326248795185268,"Medium"
"Saturated First Stage",0.738479169093319,4.86986615578517,0.769870974420587,0.990024324303912,5.5836933027407e-07,2,2e-04,0,0,0.961680251975789,0.769870974420587,"Medium"
"Forest",-5.36349868472406,10.5888333847772,4.08126231890646e-08,0.491165379846689,1.67875013477958e-26,1921,0.1921,1718,0.1718,0.462665156025386,4.08126231890646e-08,"Medium"
"Saturated First Stage",-4.2163842548454,6.63147864548719,1.2632177030784e-05,0.457009262571158,1.66170314057331e-11,1921,0.1921,1723,0.1723,0.462665156025386,1.2632177030784e-05,"Medium"
"Forest",-3.48109361396076,11.9198637761019,0.000249685462886423,1.51799190335525,4.6630451088029e-33,395,0.0395,261,0.0261,1.51234671182493,0.000249685462886423,"Medium"
"Saturated First Stage",0.0866272331241207,10.6446789494739,0.534514352975549,1.5229227085788,9.23097981804457e-27,395,0.0395,0,0,1.51234671182493,0.534514352975549,"Medium"
"Forest",-6.44368003640534,8.74092823640066,5.8305396265733e-11,0.486041680681932,1.15601426475562e-18,1433,0.1433,1540,0.154,0.46957792515805,5.8305396265733e-11,"Medium"
"Saturated First Stage",-3.05118616114367,6.33981625972685,0.00114568704566874,0.486130914066248,1.15019670521076e-10,1433,0.1433,1481,0.1481,0.46957792515805,0.00114568704566874,"Medium"
"Forest",-14.7269016858517,8.97597517000518,2.16556152221048e-49,-0.602734258880694,1.40426369523745e-19,1740,0.174,1777,0.1777,-0.572854153002757,1.40426369523745e-19,"Medium"
"Saturated First Stage",-9.4032408419039,5.11422093677639,3.93017849117521e-21,-0.588827301517129,1.575192263179e-07,1740,0.174,1928,0.1928,-0.572854153002757,1.575192263179e-07,"Medium"
"Forest",-8.17036558340827,11.8651944927652,1.53728166879077e-16,0.53302400660133,8.97424552747476e-33,1922,0.1922,1858,0.1858,0.533539329911438,1.53728166879077e-16,"Medium"
"Saturated First Stage",-4.8183233028754,9.2040135189829,7.45299256022628e-07,0.547050710208468,1.72411941663919e-20,1922,0.1922,2477,0.2477,0.533539329911438,7.45299256022628e-07,"Medium"
"Forest",-10.8115652860841,11.8149343605353,1.5172374616377e-27,0.383300589600008,1.63402026183228e-32,1967,0.1967,1865,0.1865,0.406348908846858,1.5172374616377e-27,"Medium"
"Saturated First Stage",-6.43863802680563,9.4739860580261,6.59332774868398e-11,0.427680036519702,1.34681966005281e-21,1967,0.1967,1918,0.1918,0.406348908846858,6.59332774868398e-11,"Medium"
"Forest",-14.6865234300731,14.3594434455213,3.93232887853171e-49,-0.651121859560678,4.64853738944261e-47,2148,0.2148,1789,0.1789,-0.641339446479551,4.64853738944261e-47,"Medium"
"Saturated First Stage",-14.0015566423116,9.24834707740261,5.07607915276523e-44,-0.627088354847938,1.13995481226509e-20,2148,0.2148,1915,0.1915,-0.641339446479551,1.13995481226509e-20,"Medium"
"Forest",-2.78110394306987,9.03185051446497,0.00270871942782355,0.728520775401088,8.43964460896919e-20,565,0.0565,767,0.0767,0.734800766327138,0.00270871942782355,"Medium"
"Saturated First Stage",-0.669729583445435,4.73302100252937,0.251530588721776,0.697610175520523,1.10601295124885e-06,565,0.0565,892,0.0892,0.734800766327138,0.251530588721776,"Medium"
"Forest",-7.59706484853033,11.2438368796375,1.51461379426072e-14,0.640216528492987,1.24174278673437e-29,1962,0.1962,1671,0.1671,0.610756959822096,1.51461379426072e-14,"Medium"
"Saturated First Stage",-5.48993302921519,9.24935518752811,2.10991595022897e-08,0.534431963931055,1.12925505895034e-20,1962,0.1962,2155,0.2155,0.610756959822096,2.10991595022897e-08,"Medium"
"Forest",-6.348526421273,6.57336383073776,1.08693552959523e-10,-0.0718928120821728,2.45955301294697e-11,3004,0.3004,2306,0.2306,-0.0970611112419569,2.45955301294697e-11,"Medium"
"Saturated First Stage",-4.62052935121864,3.64494398246885,1.96200180686001e-06,-0.132269583180906,0.000133725025051184,3004,0.3004,2534,0.2534,-0.0970611112419569,0.000133725025051184,"Medium"
"Forest",-7.92257139290539,10.9952288502287,1.16324214323717e-15,0.729083995610884,2.01445102827691e-28,1751,0.1751,1396,0.1396,0.715136527879032,1.16324214323717e-15,"Medium"
"Saturated First Stage",-2.30470559027546,7.56862932506941,0.0106119616597767,0.703902270384705,1.88591354912327e-14,1751,0.1751,2154,0.2154,0.715136527879032,0.0106119616597767,"Medium"
"Forest",-7.02187400831231,9.74162457583565,1.0945595114334e-12,0.246055936714409,1.00162891958895e-22,2151,0.2151,2109,0.2109,0.260130216193577,1.0945595114334e-12,"Medium"
"Saturated First Stage",-2.69263184197375,4.48812508729708,0.00355636479411339,0.287642746564683,3.5926368930282e-06,2151,0.2151,2500,0.25,0.260130216193577,0.00355636479411339,"Medium"
"Forest",-12.8414475095677,9.07702546892426,4.80306868378401e-38,-0.2268842518475,5.57912525017124e-20,2520,0.252,2261,0.2261,-0.237523563888164,5.57912525017124e-20,"Medium"
"Saturated First Stage",-8.49302331277416,6.76014360307741,1.31251054747755e-17,-0.263338459318235,6.89275175188545e-12,2520,0.252,1568,0.1568,-0.237523563888164,6.89275175188545e-12,"Medium"
"Forest",-0.737879072960392,9.38320031383697,0.230293968437387,1.10254823806676,3.20000166846636e-21,115,0.0115,112,0.0112,1.07922510189119,0.230293968437387,"Medium"
"Saturated First Stage",-0.524649529078351,6.24482987617527,0.299925077332615,1.07388387149836,2.12130816432142e-10,115,0.0115,261,0.0261,1.07922510189119,0.299925077332615,"Medium"
"Forest",-7.82446931079408,13.0877266227661,2.54901436110258e-15,0.631940165587988,1.93509394679726e-39,1458,0.1458,1786,0.1786,0.661735072416037,2.54901436110258e-15,"Medium"
"Saturated First Stage",-4.96371282619374,9.35619670919201,3.57299020522912e-07,0.655275397968101,4.13293074938984e-21,1458,0.1458,1128,0.1128,0.661735072416037,3.57299020522912e-07,"Medium"
"Forest",-6.66638694282788,4.10342301341144,1.31088738534949e-11,-0.526154857322621,2.03540977137062e-05,106,0.0106,761,0.0761,-0.555784372456252,2.03540977137062e-05,"Medium"
"Saturated First Stage",-2.78611111265145,-0.388863603440927,0.00267730248491377,-0.551774445114302,0.651311476238941,106,0.0106,0,0,-0.555784372456252,0.651311476238941,"Medium"
"Forest",-2.43338377589854,7.28725465607064,0.00747921841662303,0.726505990958765,1.58167321645991e-13,869,0.0869,563,0.0563,0.737371141309055,0.00747921841662303,"Medium"
"Saturated First Stage",-0.289020391439382,4.25844009651441,0.386288889536663,0.738397720461568,1.02929183340126e-05,869,0.0869,723,0.0723,0.737371141309055,0.386288889536663,"Medium"
"Forest",-6.73112460473887,3.46155761951547,8.41783541892737e-12,-0.425320716444917,0.000268529571457546,1250,0.125,1249,0.1249,-0.450538417775434,0.000268529571457546,"Medium"
"Saturated First Stage",-3.63942039895947,0.802881627305532,0.000138008808512535,-0.46043242488133,0.211021578122614,1250,0.125,733,0.0733,-0.450538417775434,0.211021578122614,"Medium"
"Forest",-12.6350189220832,10.7386309488247,6.76807923415711e-37,-0.153771324151268,3.35154956999736e-27,2287,0.2287,2174,0.2174,-0.125261143202094,3.35154956999736e-27,"Medium"
"Saturated First Stage",-7.59530425556894,6.60142891566499,1.82197372417757e-14,-0.126145625476076,2.03606756907171e-11,2287,0.2287,2517,0.2517,-0.125261143202094,2.03606756907171e-11,"Medium"
"Forest",-5.34064491581118,5.98480465966186,4.63082536517387e-08,0.169868200862723,1.08324855788988e-09,1968,0.1968,1892,0.1892,0.177850833806187,4.63082536517387e-08,"Medium"
"Saturated First Stage",-3.32561882138854,4.14333584500708,0.000444298929564276,0.17630290541699,1.71145053341243e-05,1968,0.1968,1666,0.1666,0.177850833806187,0.000444298929564276,"Medium"
"Forest",-9.94586962303751,10.2959802680129,1.31433971044996e-23,0.01330049263256,3.67337124877189e-25,2367,0.2367,2514,0.2514,-0.00517369554078774,3.67337124877189e-25,"Medium"
"Saturated First Stage",-6.23149045060324,6.14722261428121,2.49996522896184e-10,-0.0111679743751038,3.94257135894328e-10,2367,0.2367,2513,0.2513,-0.00517369554078774,3.94257135894328e-10,"Medium"
"Forest",-16.3482038990216,8.05190587423297,2.2399563844323e-60,-0.919661600998529,4.07572941029353e-16,1501,0.1501,1766,0.1766,-0.893747826605398,4.07572941029353e-16,"Medium"
"Saturated First Stage",-10.5520167197485,4.71130131479696,4.63514992632179e-26,-0.89422763264213,1.23069996950763e-06,1501,0.1501,1991,0.1991,-0.893747826605398,1.23069996950763e-06,"Medium"
"Forest",-8.85541380395419,9.37824986977814,4.1686963205924e-19,-0.0860448743494963,3.35384163916588e-21,2506,0.2506,2294,0.2294,-0.120800680235796,3.35384163916588e-21,"Medium"
"Saturated First Stage",-7.34373346741684,5.84230241170901,1.20666805516492e-13,-0.209874303425115,2.57421173811529e-09,2506,0.2506,2122,0.2122,-0.120800680235796,2.57421173811529e-09,"Medium"
