"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","first_stage_sign","pval_defier","N"
"Forest",-40.0352968568605,16.5764528318502,0,-2.14094475105189,5.15698984256683e-62,1845,0.1845,3611,0.3611,-1,5.15698984256683e-62,"Large"
"Saturated First Stage",-32.9703288953738,16.6228955270011,1.08996418505056e-226,-2.12068378928379,2.3789080425386e-62,1845,0.1845,4533,0.4533,-1,2.3789080425386e-62,"Large"
"Forest",-15.4404633142504,39.7773735328029,4.37348365403695e-54,3.83410387404576,0,1103,0.1103,2048,0.2048,1,4.37348365403695e-54,"Large"
"Saturated First Stage",-6.67742464126708,37.617429039416,1.28054338970313e-11,3.85698321778611,0,1103,0.1103,2309,0.2309,1,1.28054338970313e-11,"Large"
"Forest",-37.4527852027537,40.1319309109664,2.70562401918991e-307,0.608627902502311,0,3432,0.3432,4816,0.4816,1,2.70562401918991e-307,"Large"
"Saturated First Stage",-29.5353615844013,32.2675641245999,3.47528522331821e-184,0.415051373454455,9.97597634148825e-229,3432,0.3432,4982,0.4982,1,3.47528522331821e-184,"Large"
"Forest",-34.957194795409,25.7806154548589,5.03388192248922e-268,-1.02581729279717,7.31466834842544e-147,2174,0.2174,4135,0.4135,-1,7.31466834842544e-147,"Large"
"Saturated First Stage",-30.752849092791,21.9474015637301,8.23420202525256e-199,-0.966618491159451,4.58474551289328e-107,2174,0.2174,3805,0.3805,-1,4.58474551289328e-107,"Large"
"Forest",-33.8159288490499,-2.19926121648929,5.75226273021369e-251,-6.09578908049393,0.986070323134823,81,0.0081,0,0,-1,0.986070323134823,"Large"
"Saturated First Stage",-32.810647158319,-9.22078995667991,1.25132023330237e-224,-6.08052716687108,1,81,0.0081,0,0,-1,1,"Large"
"Forest",-38.8402344176346,28.070762199232,0,-0.278264381055765,1.11454216053733e-173,2428,0.2428,4866,0.4866,-1,1.11454216053733e-173,"Large"
"Saturated First Stage",-32.3012624654162,30.3837978040825,4.11881961849543e-218,-0.268875229859513,4.4963279176043e-203,2428,0.2428,2689,0.2689,-1,4.4963279176043e-203,"Large"
"Forest",-29.9810397073625,27.6924105063753,8.6699610715407e-198,-0.912801975003747,4.3089066333424e-169,3040,0.304,4178,0.4178,-1,4.3089066333424e-169,"Large"
"Saturated First Stage",-41.4628615937271,33.9799498115035,0,-0.903793188821938,2.20330951075737e-253,3040,0.304,4093,0.4093,-1,2.20330951075737e-253,"Large"
"Forest",-28.6412731065213,42.9578681195545,1.02947760259827e-180,1.4069990536146,0,2224,0.2224,4469,0.4469,1,1.02947760259827e-180,"Large"
"Saturated First Stage",-26.6464786774926,33.4972775740504,1.73837490709188e-151,1.26305418899994,2.64015731086831e-246,2224,0.2224,5053,0.5053,1,1.73837490709188e-151,"Large"
"Forest",-48.2503586300064,41.2160532872196,0,-0.456208647305192,0,2980,0.298,5383,0.5383,1,0,"Large"
"Saturated First Stage",-46.2124346985437,41.8791483135153,0,-0.5054102666154,0,2980,0.298,5011,0.5011,1,0,"Large"
"Forest",-6.78211635866499,34.1635441313571,5.92140132823896e-12,3.80998342910428,4.20787339893505e-256,647,0.0647,1097,0.1097,1,5.92140132823896e-12,"Large"
"Saturated First Stage",-2.77443261765902,26.7060619648297,0.00277003959237494,3.73409017635406,2.0012268741214e-157,647,0.0647,1098,0.1098,1,0.00277003959237494,"Large"
"Forest",-9.21055454714937,19.1097000592666,1.62222191734452e-20,0.783020224741651,1.04835250235539e-81,2015,0.2015,4042,0.4042,1,1.62222191734452e-20,"Large"
"Saturated First Stage",-8.88219566262306,15.1158351328377,3.84198035677378e-19,0.732092931032343,6.36731476907286e-52,2015,0.2015,4513,0.4513,1,3.84198035677378e-19,"Large"
"Forest",-40.9022086338529,18.7091374417358,0,-2.79943048940443,2.08535272830915e-78,1635,0.1635,2968,0.2968,-1,2.08535272830915e-78,"Large"
"Saturated First Stage",-36.6796619007397,13.7202293244732,9.58506930171158e-277,-2.70785622393444,3.84110199641593e-43,1635,0.1635,3551,0.3551,-1,3.84110199641593e-43,"Large"
"Forest",-26.8612654771014,33.1298030549194,3.11501277890193e-159,1.30728055796229,5.53339389570079e-241,4723,0.4723,4303,0.4303,1,3.11501277890193e-159,"Large"
"Saturated First Stage",-19.2110471566878,29.2535441762063,4.24250632686122e-81,1.47236714059829,2.02378523377247e-188,4723,0.4723,4847,0.4847,1,4.24250632686122e-81,"Large"
"Forest",-28.2841326339814,14.749690880463,2.70854424752223e-176,-1.89124556085665,1.54538558963464e-49,1691,0.1691,3408,0.3408,-1,1.54538558963464e-49,"Large"
"Saturated First Stage",-21.3638819644109,8.08113815774973,2.33321897418328e-99,-1.8352578931558,3.20825329047886e-16,1691,0.1691,3249,0.3249,-1,3.20825329047886e-16,"Large"
"Forest",-37.7976618475249,49.5051003787873,0,3.31300175158412,0,1760,0.176,3702,0.3702,1,0,"Large"
"Saturated First Stage",-22.1791187482254,40.3850686040909,9.85174457350426e-107,3.60376965344232,0,1760,0.176,4737,0.4737,1,9.85174457350426e-107,"Large"
"Forest",-7.41957791972612,22.0095598035427,5.87470802766888e-14,2.20181098124153,1.16622772598685e-107,1267,0.1267,1857,0.1857,1,5.87470802766888e-14,"Large"
"Saturated First Stage",-3.12746870780605,18.3668649923183,0.000884125496598621,2.10495732818788,1.20996047466144e-75,1267,0.1267,3603,0.3603,1,0.000884125496598621,"Large"
"Forest",-24.0923963927486,17.5101792905842,1.50164270661612e-128,-0.659570109630659,5.99080484750853e-69,4494,0.4494,5549,0.5549,1,1.50164270661612e-128,"Large"
"Saturated First Stage",-17.1671804320162,14.0311538230701,1.99956399077344e-65,-0.625563769078631,5.02514972281883e-45,4494,0.4494,5456,0.5456,1,1.99956399077344e-65,"Large"
"Forest",-16.2915795907479,20.9074105576459,5.66327898404951e-60,1.25044075834209,2.29223870932997e-97,2397,0.2397,3438,0.3438,1,5.66327898404951e-60,"Large"
"Saturated First Stage",-11.5827033677645,18.6136502687633,3.9666760990629e-31,1.17752432071697,1.2452851410041e-77,2397,0.2397,2951,0.2951,1,3.9666760990629e-31,"Large"
"Forest",-49.6275406110903,10.1787129144087,0,-5.51787793831911,1.2340203455355e-24,641,0.0641,1168,0.1168,-1,1.2340203455355e-24,"Large"
"Saturated First Stage",-44.7947893368438,4.60170489213196,0,-5.35426820111837,2.09523326980663e-06,641,0.0641,1936,0.1936,-1,2.09523326980663e-06,"Large"
"Forest",-43.4425379535533,3.82312071507209,0,-6.22820388094088,6.58866128013778e-05,385,0.0385,317,0.0317,-1,6.58866128013778e-05,"Large"
"Saturated First Stage",-45.2380502721398,0.467464696325406,0,-6.22653085054761,0.32008372230322,385,0.0385,236,0.0236,-1,0.32008372230322,"Large"
"Forest",-28.7956980566491,18.3664647159929,1.21410444842643e-182,-1.75453499871197,1.21891497822515e-75,2158,0.2158,3754,0.3754,-1,1.21891497822515e-75,"Large"
"Saturated First Stage",-27.8893346081612,17.3684974064997,3.33820708300661e-165,-1.7945717379685,7.1459855221012e-68,2158,0.2158,2653,0.2653,-1,7.1459855221012e-68,"Large"
"Forest",-15.6226829753876,39.9887277561861,2.55065436564113e-55,5.14743615300118,0,1077,0.1077,1876,0.1876,1,2.55065436564113e-55,"Large"
"Saturated First Stage",-13.9949132570308,52.4778546603349,2.18050022549135e-44,5.05397405847709,0,1077,0.1077,2092,0.2092,1,2.18050022549135e-44,"Large"
"Forest",-1.74488856985922,30.6931034834506,0.040502133687925,4.11185756921553,3.5175977975234e-207,487,0.0487,189,0.0189,1,0.040502133687925,"Large"
"Saturated First Stage",3.67276093216718,28.0761339688979,0.999879401507531,4.10141129168731,9.58341340586645e-174,487,0.0487,0,0,1,0.999879401507531,"Large"
"Forest",-31.5173887426994,9.50284553519645,2.50972093455924e-218,-2.30365903426694,1.02115856471134e-21,1266,0.1266,1968,0.1968,-1,1.02115856471134e-21,"Large"
"Saturated First Stage",-22.3924481334962,7.59869492567315,1.05348945946168e-108,-2.39330472692995,1.49566013525113e-14,1266,0.1266,2304,0.2304,-1,1.49566013525113e-14,"Large"
"Forest",-33.6255815284029,27.7883031270864,3.5470928719167e-248,-0.653592206020771,3.0033426971505e-170,4256,0.4256,5338,0.5338,1,3.5470928719167e-248,"Large"
"Saturated First Stage",-32.5127304066673,29.1059006181812,8.30035190938703e-221,-0.610336444023081,1.51141376597535e-186,4256,0.4256,5010,0.501,1,8.30035190938703e-221,"Large"
"Forest",-21.2519032857979,25.5488166888994,1.58284785104779e-100,0.4888482596376,2.82972795856299e-144,3551,0.3551,4830,0.483,1,1.58284785104779e-100,"Large"
"Saturated First Stage",-19.2785728782705,23.0470429676511,1.20770913920379e-81,0.568357110787044,7.87423722740024e-118,3551,0.3551,3871,0.3871,1,1.20770913920379e-81,"Large"
"Forest",-30.0417576001987,41.7724942410329,1.3988027881794e-198,2.7016003102814,0,1876,0.1876,3657,0.3657,1,1.3988027881794e-198,"Large"
"Saturated First Stage",-23.6725561947904,44.1816759590109,6.93646800964807e-121,2.68508929787555,0,1876,0.1876,3309,0.3309,1,6.93646800964807e-121,"Large"
"Forest",-22.5285855784632,40.2474618595316,1.08900249950177e-112,2.76070720998214,0,2252,0.2252,3394,0.3394,1,1.08900249950177e-112,"Large"
"Saturated First Stage",-23.9967801860257,45.6600497101508,4.57118397491095e-124,2.76062571917858,0,2252,0.2252,3776,0.3776,1,4.57118397491095e-124,"Large"
"Forest",-50.4383481010832,12.6016025395616,0,-6.03853510611924,1.03448789336977e-36,930,0.093,1820,0.182,-1,1.03448789336977e-36,"Large"
"Saturated First Stage",-55.877814152481,4.41103850288027,0,-5.98051448310631,5.14380105919571e-06,930,0.093,3128,0.3128,-1,5.14380105919571e-06,"Large"
"Forest",-17.4375777440729,17.0269456840698,2.13913034745812e-68,-0.35833608951662,2.59201535605271e-65,2766,0.2766,4688,0.4688,-1,2.59201535605271e-65,"Large"
"Saturated First Stage",-21.1794428908121,18.5969287179799,1.00366351639952e-97,-0.34917760240864,1.70125711805336e-77,2766,0.2766,4996,0.4996,-1,1.70125711805336e-77,"Large"
"Forest",-31.4041955896721,6.51980711752774,8.86688380800338e-217,-2.94802829684624,3.51989292055445e-11,2125,0.2125,3159,0.3159,-1,3.51989292055445e-11,"Large"
"Saturated First Stage",-34.9443247240514,4.33012433251829,8.27568481868681e-253,-2.92976440794465,7.4512587981499e-06,2125,0.2125,4596,0.4596,-1,7.4512587981499e-06,"Large"
"Forest",-32.156708384936,16.6351939692642,3.55851979709885e-227,-2.04357481748931,1.93749501404686e-62,1627,0.1627,3326,0.3326,-1,1.93749501404686e-62,"Large"
"Saturated First Stage",-28.9159829539922,14.219263700141,6.1897456221016e-177,-2.0504750603112,3.47905888453971e-46,1627,0.1627,3880,0.388,-1,3.47905888453971e-46,"Large"
"Forest",-7.82508598884417,17.8920270877554,2.53655019280985e-15,2.11680197690247,6.80335962232592e-72,1062,0.1062,1256,0.1256,1,2.53655019280985e-15,"Large"
"Saturated First Stage",-5.12446663875948,20.5768058210662,1.51979409703897e-07,2.10769416227314,2.21461545542359e-94,1062,0.1062,1826,0.1826,1,1.51979409703897e-07,"Large"
"Forest",-11.6141282592314,27.4296104840343,1.74666541936763e-31,2.92478247358619,6.08285053848509e-166,1361,0.1361,1868,0.1868,1,1.74666541936763e-31,"Large"
"Saturated First Stage",-4.6113087548532,29.04314893203,2.02555919934114e-06,2.89015934940613,9.39027110495587e-186,1361,0.1361,2470,0.247,1,2.02555919934114e-06,"Large"
"Forest",-24.1235417530621,49.8871216122096,7.07810242545324e-129,3.8940425717889,0,1479,0.1479,2842,0.2842,1,7.07810242545324e-129,"Large"
"Saturated First Stage",-16.6316753069222,41.3811048276569,1.36524139356407e-61,4.07467942459012,0,1479,0.1479,3988,0.3988,1,1.36524139356407e-61,"Large"
"Forest",-40.7329589554017,4.82906201166086,0,-6.54731421832097,6.85888438245683e-07,401,0.0401,754,0.0754,-1,6.85888438245683e-07,"Large"
"Saturated First Stage",-50.1086958518985,0.0767914187450459,0,-6.57653157845076,0.469394738715358,401,0.0401,739,0.0739,-1,0.469394738715358,"Large"
"Forest",-23.9915996407998,41.0720051984223,1.7014962576524e-127,2.44736389135615,0,2119,0.2119,3820,0.382,1,1.7014962576524e-127,"Large"
"Saturated First Stage",-30.3071480531444,50.2368861352099,2.12140567658061e-193,2.4659910006555,0,2119,0.2119,4082,0.4082,1,2.12140567658061e-193,"Large"
"Forest",-41.0494622581457,24.0340812403131,0,-2.41320531357999,6.12406566819168e-128,1921,0.1921,4439,0.4439,-1,6.12406566819168e-128,"Large"
"Saturated First Stage",-38.0843267939762,18.7828441593813,9.16308040038028e-297,-2.4266333148096,5.21692345833245e-79,1921,0.1921,4895,0.4895,-1,5.21692345833245e-79,"Large"
"Forest",-23.240122748408,17.3975424504499,8.95217685738297e-120,-1.26842384408856,4.30596017447466e-68,1812,0.1812,3038,0.3038,-1,4.30596017447466e-68,"Large"
"Saturated First Stage",-18.5282043227486,11.0800056810179,1.11160329297787e-75,-1.34981045332144,7.84313048895444e-29,1812,0.1812,1592,0.1592,-1,7.84313048895444e-29,"Large"
"Forest",-25.1821056395927,17.7470107316197,3.14573586423417e-140,-2.36357272344868,9.08878100615761e-71,1774,0.1774,3407,0.3407,-1,9.08878100615761e-71,"Large"
"Saturated First Stage",-33.4923632255411,18.9209023988221,1.76668152590042e-233,-2.34833027103092,3.83647434787097e-80,1774,0.1774,1992,0.1992,-1,3.83647434787097e-80,"Large"
"Forest",-21.1250103645203,20.9005379801442,2.34261577976649e-99,-0.330234015622514,2.6472474623779e-97,4016,0.4016,4611,0.4611,-1,2.6472474623779e-97,"Large"
"Saturated First Stage",-20.1716709395315,17.9170309957109,5.0042021878345e-89,-0.374737583778583,4.34204494523177e-72,4016,0.4016,4879,0.4879,-1,4.34204494523177e-72,"Large"
"Forest",-1.36833895519758,32.7344114753444,0.0856030012783306,5.32003079933563,2.53033845658123e-235,322,0.0322,42,0.0042,1,0.0856030012783306,"Large"
"Saturated First Stage",3.97213910560759,28.8708011527845,0.999964134916701,5.34561918377269,1.38892072648431e-183,322,0.0322,0,0,1,0.999964134916701,"Large"
"Forest",-24.850786610625,12.2210047816371,1.26786496497114e-136,-2.67793872045959,1.20049324500236e-34,1931,0.1931,1999,0.1999,-1,1.20049324500236e-34,"Large"
"Saturated First Stage",-26.310847456529,11.7875267480856,7.10813282881241e-148,-2.55916476938468,2.26319418978408e-32,1931,0.1931,1864,0.1864,-1,2.26319418978408e-32,"Large"
"Forest",-19.1003110466819,20.5819957367327,1.25493754952227e-81,-0.44891852691455,1.98977668115982e-94,4473,0.4473,5657,0.5657,1,1.25493754952227e-81,"Large"
"Saturated First Stage",-13.5559819612,11.4649630755158,8.49147674733617e-42,-0.446236699654932,9.89219744148459e-31,4473,0.4473,4996,0.4996,1,8.49147674733617e-42,"Large"
"Forest",-14.479957150781,31.7657649732423,8.10991278403576e-48,3.48832488728491,9.61824901388289e-222,1259,0.1259,2486,0.2486,1,8.10991278403576e-48,"Large"
"Saturated First Stage",-9.52094007648862,34.6869916181114,1.05744280627988e-21,3.60091560609755,6.18816204020143e-264,1259,0.1259,2621,0.2621,1,1.05744280627988e-21,"Large"
"Forest",-28.3849448542435,14.4323547690622,1.55112352395839e-177,-2.12109395046966,1.61916659976973e-47,1721,0.1721,3346,0.3346,-1,1.61916659976973e-47,"Large"
"Saturated First Stage",-27.1291579226258,15.4595014858767,9.4826175699031e-157,-2.140764284573,3.25501967073891e-54,1721,0.1721,2233,0.2233,-1,3.25501967073891e-54,"Large"
"Forest",-32.0093659970844,47.5397752094248,4.03880741599571e-225,2.96724206288587,0,1941,0.1941,4095,0.4095,1,4.03880741599571e-225,"Large"
"Saturated First Stage",-28.7519469712216,48.9880280924663,4.9007139484992e-175,2.9025418242101,0,1941,0.1941,4126,0.4126,1,4.9007139484992e-175,"Large"
"Forest",-38.2102667139136,21.3539886768902,0,-5.15055951285251,1.79018682447549e-101,1069,0.1069,1930,0.193,-1,1.79018682447549e-101,"Large"
"Saturated First Stage",-55.7992500297153,8.80668624217556,0,-5.2078178830942,6.44499238849658e-19,1069,0.1069,2508,0.2508,-1,6.44499238849658e-19,"Large"
"Forest",0.922532627904869,35.5606935547134,0.821874590321473,6.08342024938371,2.83953139278359e-277,126,0.0126,0,0,1,0.821874590321473,"Large"
"Saturated First Stage",9.28759786658978,27.8804858303258,1,6.21187723593109,2.30057233264239e-171,126,0.0126,0,0,1,1,"Large"
"Forest",-12.3181504412801,35.243920578275,3.6167130107989e-35,3.87691885715221,2.12578553277183e-272,1122,0.1122,1982,0.1982,1,3.6167130107989e-35,"Large"
"Saturated First Stage",-3.2603785771252,31.0285476017414,0.000558181239564484,3.94241605948664,1.11092088242897e-211,1122,0.1122,3494,0.3494,1,0.000558181239564484,"Large"
"Forest",-44.8165703501906,4.28272184314177,0,-5.82058745718633,9.23104550735165e-06,434,0.0434,330,0.033,-1,9.23104550735165e-06,"Large"
"Saturated First Stage",-40.5517046133039,-4.05489112504697,0,-5.8176865178149,0.999974921170393,434,0.0434,0,0,-1,0.999974921170393,"Large"
"Forest",-26.1031020384836,20.551994443988,1.68091949116751e-150,0.165833266175862,3.69326446743926e-94,3041,0.3041,5189,0.5189,-1,3.69326446743926e-94,"Large"
"Saturated First Stage",-17.0550823587756,18.2349916107211,1.29715396572326e-64,0.163709770491094,1.36147866286089e-74,3041,0.3041,5004,0.5004,-1,1.36147866286089e-74,"Large"
"Forest",-5.50846439991148,38.9163482518614,1.8098871233776e-08,5.09790191458022,0,682,0.0682,1147,0.1147,1,1.8098871233776e-08,"Large"
"Saturated First Stage",0.84193275087829,32.8238128496428,0.800077124541847,5.23219527513546,1.34678214590567e-236,682,0.0682,0,0,1,0.800077124541847,"Large"
"Forest",-37.4703166807443,33.1569782319922,1.40229320417875e-307,-0.997320568030351,2.2463471334242e-241,4604,0.4604,5774,0.5774,1,1.40229320417875e-307,"Large"
"Saturated First Stage",-30.410306027014,23.4159982336853,1.20242330726117e-194,-1.02312668517367,1.46834520757564e-121,4604,0.4604,5718,0.5718,1,1.20242330726117e-194,"Large"
"Forest",-14.6550939201385,32.730960155935,6.24918480765038e-49,3.14031320066701,2.83326361656619e-235,1297,0.1297,2820,0.282,1,6.24918480765038e-49,"Large"
"Saturated First Stage",-9.12217063764746,33.48164175757,4.39222986243834e-20,3.18397099812958,4.45906724826759e-246,1297,0.1297,3340,0.334,1,4.39222986243834e-20,"Large"
"Forest",-37.3206918854311,20.3154322289217,3.78948010705724e-305,-2.32451039348622,4.69598283918429e-92,4336,0.4336,3173,0.3173,-1,4.69598283918429e-92,"Large"
"Saturated First Stage",-30.4683924669087,12.5847322998441,2.380091647883e-195,-2.30935496151195,1.28104931267538e-36,4336,0.4336,4190,0.419,-1,1.28104931267538e-36,"Large"
"Forest",-30.5995257296535,29.4080315605992,6.20933318224552e-206,-0.14489005917693,2.16765992868317e-190,3044,0.3044,5073,0.5073,1,6.20933318224552e-206,"Large"
"Saturated First Stage",-28.4571853665285,27.5686084005257,1.19932267669235e-171,-0.111871608649558,1.32405399287738e-167,3044,0.3044,5025,0.5025,1,1.19932267669235e-171,"Large"
"Forest",-30.0883999567835,27.6480640361202,3.43613646978735e-199,-0.385518965965884,1.47222515951e-168,2718,0.2718,4745,0.4745,-1,1.47222515951e-168,"Large"
"Saturated First Stage",-35.794065638454,32.1011983710906,2.03574552541732e-264,-0.438721622033963,2.12115896216153e-226,2718,0.2718,5009,0.5009,-1,2.12115896216153e-226,"Large"
"Forest",-10.7467853701755,19.8565365105014,3.06815308984165e-27,1.9648292254776,4.83787190020293e-88,1533,0.1533,2177,0.2177,1,3.06815308984165e-27,"Large"
"Saturated First Stage",-4.88904335741874,18.7320056047799,5.14524868806796e-07,2.05628910847288,1.35746400156494e-78,1533,0.1533,1275,0.1275,1,5.14524868806796e-07,"Large"
"Forest",-33.951739677421,15.8477131618516,5.74868250007765e-253,-3.03760512357794,7.28951869140078e-57,1446,0.1446,2832,0.2832,-1,7.28951869140078e-57,"Large"
"Saturated First Stage",-42.6577218834971,13.382735143502,0,-3.05410077876439,3.81437640196993e-41,1446,0.1446,2442,0.2442,-1,3.81437640196993e-41,"Large"
"Forest",-31.9270050586115,14.5389532143351,5.63425791875126e-224,-3.1524733374762,3.43170789947897e-48,1312,0.1312,2645,0.2645,-1,3.43170789947897e-48,"Large"
"Saturated First Stage",-36.1288306153999,11.6810953085923,4.74340662863202e-269,-3.13425904051628,7.96151852455455e-32,1312,0.1312,2262,0.2262,-1,7.96151852455455e-32,"Large"
"Forest",-18.6256681420579,21.7230724130137,9.94966767664629e-78,0.51346817149564,6.2094712149432e-105,3461,0.3461,4587,0.4587,1,9.94966767664629e-78,"Large"
"Saturated First Stage",-13.5588469437994,17.2553319350982,8.17203231691575e-42,0.568694324399334,5.10168353585738e-67,3461,0.3461,4982,0.4982,1,8.17203231691575e-42,"Large"
"Forest",-59.2010642515948,30.5782505751157,0,-4.14546889669057,1.19118163139051e-205,2010,0.201,3938,0.3938,-1,1.19118163139051e-205,"Large"
"Saturated First Stage",-62.3814216983759,33.3290049071021,0,-4.1157160071063,7.339082653688e-244,2010,0.201,4061,0.4061,-1,7.339082653688e-244,"Large"
"Forest",-45.3812171140346,12.9334517435432,0,-5.72105448764307,1.45717480506015e-38,1032,0.1032,1852,0.1852,-1,1.45717480506015e-38,"Large"
"Saturated First Stage",-43.7219295771334,5.83616417029209,0,-5.78147777153282,2.67081329285249e-09,1032,0.1032,2631,0.2631,-1,2.67081329285249e-09,"Large"
"Forest",-9.18019618420492,40.1082174395135,2.15153373619614e-20,3.93901739826727,0,862,0.0862,1700,0.17,1,2.15153373619614e-20,"Large"
"Saturated First Stage",0.0630515430883028,28.6035505713099,0.525136639039043,4.00140680153262,3.03458952803665e-180,862,0.0862,0,0,1,0.525136639039043,"Large"
"Forest",-12.0902055463586,39.9376424907318,5.94943298861448e-34,4.32542284472889,0,1065,0.1065,2120,0.212,1,5.94943298861448e-34,"Large"
"Saturated First Stage",-3.52084573431713,34.5677384644906,0.00021604514276687,4.31627872212717,3.85869327865707e-262,1065,0.1065,3033,0.3033,1,0.00021604514276687,"Large"
"Forest",-38.2188583462292,15.5593070637355,0,-3.69833844306672,6.87901584574711e-55,1777,0.1777,2410,0.241,-1,6.87901584574711e-55,"Large"
"Saturated First Stage",-27.2911997812444,6.40256583363958,1.5551376766e-158,-3.61589664315211,7.63936059379644e-11,1777,0.1777,2880,0.288,-1,7.63936059379644e-11,"Large"
"Forest",-5.38527011815554,35.7250105367596,3.61679661981035e-08,6.13427086778469,8.08544522972833e-280,611,0.0611,862,0.0862,1,3.61679661981035e-08,"Large"
"Saturated First Stage",0.242891299370405,39.2720639451218,0.595952703764169,6.1833813364037,0,611,0.0611,0,0,1,0.595952703764169,"Large"
"Forest",-10.4586161184997,16.9252183670335,6.68977377272373e-26,1.38038378676596,1.46628708476538e-64,1338,0.1338,2405,0.2405,1,6.68977377272373e-26,"Large"
"Saturated First Stage",-5.03456039336262,17.1765744838425,2.43651898543056e-07,1.3947437276608,1.98856727668366e-66,1338,0.1338,2946,0.2946,1,2.43651898543056e-07,"Large"
"Forest",-35.416587644759,9.75468134102715,4.74288642189198e-275,-4.35717823996027,8.80765073851522e-23,942,0.0942,1856,0.1856,-1,8.80765073851522e-23,"Large"
"Saturated First Stage",-32.7592931999156,4.33726834742203,5.72989753299128e-224,-4.27873815738083,7.21322259351013e-06,942,0.0942,2033,0.2033,-1,7.21322259351013e-06,"Large"
"Forest",-18.3246319332221,37.365774384668,2.63181403386862e-75,2.05630567244459,7.02926484741508e-306,1778,0.1778,3446,0.3446,1,2.63181403386862e-75,"Large"
"Saturated First Stage",-12.8944178860324,25.5384557346042,4.83565699588035e-38,2.02613732607396,3.68857944833803e-144,1778,0.1778,4837,0.4837,1,4.83565699588035e-38,"Large"
"Forest",-13.6485214814541,29.8132271188721,1.03008040568571e-42,1.52732142545245,1.31630016062097e-195,2491,0.2491,3570,0.357,1,1.03008040568571e-42,"Large"
"Saturated First Stage",-11.1696672890379,21.5831879793233,4.24918501578609e-29,1.45654865130073,1.29210724063838e-103,2491,0.2491,4695,0.4695,1,4.24918501578609e-29,"Large"
"Forest",-28.9164759588693,23.2705946291695,3.70552043736368e-184,0.0633412598273108,4.40154974993572e-120,3608,0.3608,4833,0.4833,1,3.70552043736368e-184,"Large"
"Saturated First Stage",-24.065945731106,24.6004072503742,9.47199039608234e-125,0.0869207477635317,6.25284686480088e-134,3608,0.3608,4998,0.4998,1,9.47199039608234e-125,"Large"
"Forest",-28.0688052264158,7.48679069658666,1.17756064432015e-173,-3.4826567684816,3.52890595732424e-14,1374,0.1374,1127,0.1127,-1,3.52890595732424e-14,"Large"
"Saturated First Stage",-30.3464639487498,2.77322394956771,7.11119357218839e-194,-3.52670554710118,0.00277519545572073,1374,0.1374,271,0.0271,-1,0.00277519545572073,"Large"
"Forest",-13.375093625479,37.1115079674338,4.22735861865822e-41,3.13537415475394,9.16228745166812e-302,1713,0.1713,2801,0.2801,1,4.22735861865822e-41,"Large"
"Saturated First Stage",-9.08248276419217,37.2512735967851,6.31130547602367e-20,3.13022149813311,5.05224129533843e-304,1713,0.1713,4138,0.4138,1,6.31130547602367e-20,"Large"
"Forest",-10.508846024633,16.127894381144,3.93250042121446e-26,1.09046086136636,8.12328600165534e-59,4470,0.447,3445,0.3445,1,3.93250042121446e-26,"Large"
"Saturated First Stage",-8.37175052824971,17.917707218518,3.21901637227578e-17,1.06427844461039,4.28959266864769e-72,4470,0.447,2778,0.2778,1,3.21901637227578e-17,"Large"
"Forest",-31.5877186815772,6.81647140055921,2.72220703540671e-219,-4.66409915648456,4.66518954078931e-12,500,0.05,719,0.0719,-1,4.66518954078931e-12,"Large"
"Saturated First Stage",-32.373704761681,-1.60779540685351,4.93081844658936e-219,-4.71545439037218,0.946060002626319,500,0.05,0,0,-1,0.946060002626319,"Large"
"Forest",-6.30498905903953,18.9092005037811,1.44107127977066e-10,2.02872775976123,4.78990700739027e-80,1250,0.125,1405,0.1405,1,1.44107127977066e-10,"Large"
"Saturated First Stage",-2.49654515881166,19.2379115571791,0.00627847614014997,2.11142958552133,8.91233945914744e-83,1250,0.125,1797,0.1797,1,0.00627847614014997,"Large"
"Forest",-18.0098883153769,34.1377148674784,8.1478501633829e-73,2.74522377912735,1.01736195579885e-255,1520,0.152,3188,0.3188,1,8.1478501633829e-73,"Large"
"Saturated First Stage",-15.1064978484637,35.0070549767831,2.67865345562697e-51,2.77906809934705,8.78581471729173e-269,1520,0.152,3618,0.3618,1,2.67865345562697e-51,"Large"
"Forest",-31.7002678207296,9.06210175479278,7.70261038641623e-221,-4.32792818689735,6.39803731199808e-20,666,0.0666,964,0.0964,-1,6.39803731199808e-20,"Large"
"Saturated First Stage",-29.099053923533,-0.25009925470452,4.59223214211561e-179,-4.33725961444972,0.598744703836388,666,0.0666,0,0,-1,0.598744703836388,"Large"
"Forest",-40.1685894931969,27.1427390525381,0,-3.02222651619722,1.54225024085703e-162,1832,0.1832,3652,0.3652,-1,1.54225024085703e-162,"Large"
"Saturated First Stage",-49.1437088565267,29.3942663291193,0,-3.0078336475677,3.2505653746914e-190,1832,0.1832,4036,0.4036,-1,3.2505653746914e-190,"Large"
"Forest",-17.2760822085377,19.8878965710455,3.56123914355589e-67,-0.762686699792337,2.59013714750411e-88,2342,0.2342,3912,0.3912,-1,2.59013714750411e-88,"Large"
"Saturated First Stage",-19.8050725370641,13.9975242376426,5.84718668336895e-86,-0.956752026855864,8.06979017090384e-45,2342,0.2342,4598,0.4598,-1,8.06979017090384e-45,"Large"
