"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","first_stage_sign","pval_defier","N"
"Saturated First Stage",-25.6923370488364,20.6242980854783,3.97141449716846e-137,-1.05367240373944,8.30620114395353e-95,1173,0.2346,2128,0.4256,-1,8.30620114395353e-95,"Medium"
"Forest",-23.9973668376494,40.7565735175451,1.4812518576999e-127,3.67270276468288,0,865,0.173,1787,0.3574,1,1.4812518576999e-127,"Medium"
"Saturated First Stage",-14.6156404730677,31.244577682012,1.05257569442984e-47,3.72207347099408,1.3225828265758e-214,865,0.173,2343,0.4686,1,1.05257569442984e-47,"Medium"
"Forest",-23.042941508233,31.9206811702507,8.65633768146742e-118,2.22249419498619,6.89603061846815e-224,1026,0.2052,1997,0.3994,1,8.65633768146742e-118,"Medium"
"Saturated First Stage",-19.6458827742141,28.5683437668167,3.94097446399382e-83,2.15690693110908,8.31220269097668e-180,1026,0.2052,2025,0.405,1,3.94097446399382e-83,"Medium"
"Forest",-24.6033133149032,5.78817382603894,5.82072327609399e-134,-2.57996656361272,3.55778784951201e-09,1225,0.245,935,0.187,-1,3.55778784951201e-09,"Medium"
"Saturated First Stage",-19.1481659453366,6.34118297861681,3.19650420591417e-79,-2.50096753734313,1.14003769889357e-10,1225,0.245,745,0.149,-1,1.14003769889357e-10,"Medium"
"Forest",-23.534704355916,9.64672356888146,9.00337828271333e-123,-3.39954237471292,2.53756760454761e-22,666,0.1332,1047,0.2094,-1,2.53756760454761e-22,"Medium"
"Saturated First Stage",-27.7483427653872,10.2171804961236,5.01832628103272e-158,-3.27799962663319,8.30509634831815e-25,666,0.1332,1019,0.2038,-1,8.30509634831815e-25,"Medium"
"Forest",-22.682506376838,34.6829492045559,3.33404413813585e-114,1.19259713173389,7.12041112992734e-264,1618,0.3236,2303,0.4606,1,3.33404413813585e-114,"Medium"
"Saturated First Stage",-20.648115945512,27.9213985300371,2.92721343031005e-91,1.18939616496376,7.33588122241015e-172,1618,0.3236,2326,0.4652,1,2.92721343031005e-91,"Medium"
"Forest",-22.925554428987,6.69608406158044,1.29209305126073e-116,-2.34251245333431,1.07039303498222e-11,1474,0.2948,994,0.1988,-1,1.07039303498222e-11,"Medium"
"Saturated First Stage",-15.8456607228228,5.44844938218206,1.64018611475646e-55,-2.12104206650878,2.54054235186622e-08,1474,0.2948,614,0.1228,-1,2.54054235186622e-08,"Medium"
"Forest",-7.81558245743876,31.514066307962,2.73547243626969e-15,4.46236743003479,2.78705567138456e-218,538,0.1076,812,0.1624,1,2.73547243626969e-15,"Medium"
"Saturated First Stage",-4.86474462947542,24.2613587996727,5.90651450598544e-07,4.43849983879284,2.50874214311755e-130,538,0.1076,1164,0.2328,1,5.90651450598544e-07,"Medium"
"Forest",-39.0610950140048,34.8786353756917,0,-1.89848201172065,7.83799961879633e-267,1689,0.3378,2216,0.4432,-1,7.83799961879633e-267,"Medium"
"Saturated First Stage",-37.6773971222161,26.856320055146,6.29343324668455e-274,-2.03783311673519,3.55816491204399e-159,1689,0.3378,2486,0.4972,-1,3.55816491204399e-159,"Medium"
"Forest",-18.1158813531867,21.3652326742391,1.19408653487874e-73,1.56559637905712,1.40723733936422e-101,2339,0.4678,1917,0.3834,1,1.19408653487874e-73,"Medium"
"Saturated First Stage",-13.0504812360303,21.7285631486204,1.32964062270943e-38,1.66709288614108,5.50982769614183e-105,2339,0.4678,2286,0.4572,1,1.32964062270943e-38,"Medium"
"Forest",-22.6035613787139,7.13644961685334,1.99896237524396e-113,-2.00111801769332,4.78861938531286e-13,859,0.1718,1406,0.2812,-1,4.78861938531286e-13,"Medium"
"Saturated First Stage",-19.0736683404393,8.13011855742994,1.20889108432608e-78,-1.90555973297073,2.14435385928732e-16,859,0.1718,1271,0.2542,-1,2.14435385928732e-16,"Medium"
"Forest",-30.7000428806808,16.9101333956265,2.84208236584043e-207,-3.35888116704629,1.89424740970284e-64,747,0.1494,1008,0.2016,-1,1.89424740970284e-64,"Medium"
"Saturated First Stage",-26.3068566279432,6.8447183304368,3.01315174208555e-143,-3.26782867945042,3.83132446254724e-12,747,0.1494,1186,0.2372,-1,3.83132446254724e-12,"Medium"
"Forest",-12.4121239503542,26.7436404528594,1.12307074714616e-35,1.44000359202824,7.3203914700648e-158,966,0.1932,1943,0.3886,1,1.12307074714616e-35,"Medium"
"Saturated First Stage",-8.26335717694149,13.75089881778,8.98660173514149e-17,1.55275562235368,2.51503501437171e-43,966,0.1932,2012,0.4024,1,8.98660173514149e-17,"Medium"
"Forest",-27.3228933064115,24.1514795729578,1.13395033939724e-164,-2.22759157749848,3.60204926024633e-129,852,0.1704,1855,0.371,-1,3.60204926024633e-129,"Medium"
"Saturated First Stage",-24.4874779793728,13.6504742860921,1.88240656801858e-125,-2.28070666185724,1.0028445264855e-42,852,0.1704,2360,0.472,-1,1.0028445264855e-42,"Medium"
"Forest",-30.5783259362875,32.04611292653,1.18843689145779e-205,0.980682375379091,1.2434418887351e-225,1305,0.261,2255,0.451,1,1.18843689145779e-205,"Medium"
"Saturated First Stage",-18.8699864691996,24.028216703292,4.48756051318981e-77,1.07354421918241,7.05263259373649e-128,1305,0.261,2003,0.4006,1,4.48756051318981e-77,"Medium"
"Forest",-18.2060783417089,25.4739443330523,2.30934520367832e-74,1.48262755685373,1.91672607029783e-143,1187,0.2374,2097,0.4194,1,2.30934520367832e-74,"Medium"
"Saturated First Stage",-21.5822570217024,31.0512406765661,3.85053183616268e-99,1.47133212402811,5.4884954430859e-212,1187,0.2374,2502,0.5004,1,3.85053183616268e-99,"Medium"
"Forest",-8.8887098668947,26.1013509691106,3.09112628353326e-19,2.59623208494093,1.75964953050313e-150,643,0.1286,1269,0.2538,1,3.09112628353326e-19,"Medium"
"Saturated First Stage",-4.64254929586078,19.1372202953408,1.76481624998729e-06,2.65145018528092,6.1847805417423e-82,643,0.1286,1036,0.2072,1,1.76481624998729e-06,"Medium"
"Forest",-41.6567790582093,14.1958571544477,0,-5.14503422733115,4.85953751759476e-46,612,0.1224,1234,0.2468,-1,4.85953751759476e-46,"Medium"
"Saturated First Stage",-38.6358319123724,7.35433763486999,3.13089802615509e-286,-5.11426464003439,9.59380881954852e-14,612,0.1224,1882,0.3764,-1,9.59380881954852e-14,"Medium"
"Forest",-28.5486276129713,15.7366765256224,1.46066489382037e-179,-1.96302680926721,4.23905543854042e-56,984,0.1968,1766,0.3532,-1,4.23905543854042e-56,"Medium"
"Saturated First Stage",-15.782184003796,7.13767446966769,4.28238375104052e-55,-2.11933848786888,4.74615506599204e-13,984,0.1968,1002,0.2004,-1,4.74615506599204e-13,"Medium"
"Forest",-1.89359669183767,38.0215579121711,0.0291392814803847,4.58051009054334,0,252,0.0504,96,0.0192,1,0.0291392814803847,"Medium"
"Saturated First Stage",1.51992581608137,23.3836600888559,0.935703511310219,4.65873608273334,3.13371782097965e-121,252,0.0504,0,0,1,0.935703511310219,"Medium"
"Forest",-25.4123776989594,19.6389730763615,9.20255071353737e-143,-2.18231596422765,3.5918074264496e-86,875,0.175,1837,0.3674,-1,3.5918074264496e-86,"Medium"
"Saturated First Stage",-24.6435463075801,14.0090445164494,6.12150824050074e-127,-2.15653126776979,6.86194713943811e-45,875,0.175,2393,0.4786,-1,6.86194713943811e-45,"Medium"
"Forest",-26.1157985685831,3.8934321556839,1.20605737703533e-150,-5.05570008738175,4.94179264259739e-05,321,0.0642,305,0.061,-1,4.94179264259739e-05,"Medium"
"Saturated First Stage",-21.0084617114063,1.46951402127083,2.88905134838355e-94,-4.98784519366571,0.0708467107992307,321,0.0642,307,0.0614,-1,0.0708467107992307,"Medium"
"Forest",-13.6486518478215,10.9138444189176,1.02823947739303e-42,-0.698307845659133,4.94900138448579e-28,2303,0.4606,1979,0.3958,-1,4.94900138448579e-28,"Medium"
"Saturated First Stage",-9.47077623560122,6.47259881535198,2.08683658355075e-21,-0.654038679806527,4.81657402306605e-11,2303,0.4606,2509,0.5018,-1,4.81657402306605e-11,"Medium"
"Forest",-35.2096182873615,3.99747062933048,7.12402220888256e-272,-4.58027081440601,3.20114659224677e-05,330,0.066,507,0.1014,-1,3.20114659224677e-05,"Medium"
"Saturated First Stage",-23.8719633140266,-1.32760367796863,1.17541783667616e-119,-4.3551358730146,0.907845465563764,330,0.066,0,0,-1,0.907845465563764,"Medium"
"Forest",-29.039158689827,8.28003573741099,1.05454288080957e-185,-2.88394586953177,6.15691605974145e-17,736,0.1472,1247,0.2494,-1,6.15691605974145e-17,"Medium"
"Saturated First Stage",-19.9608375803467,7.07300056118786,1.19633819370033e-85,-2.94113310196084,7.58094370728166e-13,736,0.1472,1025,0.205,-1,7.58094370728166e-13,"Medium"
"Forest",-7.59404570170767,10.7873852701119,1.55034479264981e-14,0.455626036311432,1.97432162943951e-27,2216,0.4432,2176,0.4352,1,1.55034479264981e-14,"Medium"
"Saturated First Stage",-6.99352153449196,9.12804600131452,1.51715321026774e-12,0.385237142825608,3.48733719763684e-20,2216,0.4432,1589,0.3178,1,1.51715321026774e-12,"Medium"
"Forest",-23.6609581932595,15.6979819086133,4.55186489365792e-124,-1.11297000464913,7.80651681624928e-56,1236,0.2472,1935,0.387,-1,7.80651681624928e-56,"Medium"
"Saturated First Stage",-13.4633415307019,8.71011209626882,6.52681780328762e-41,-1.2837229657707,1.5178721915176e-18,1236,0.2472,2017,0.4034,-1,1.5178721915176e-18,"Medium"
"Forest",-16.8148100407833,25.2838968939917,9.5050469177066e-64,1.40188336186578,2.40154576551205e-141,1863,0.3726,2976,0.5952,-1,2.40154576551205e-141,"Medium"
"Saturated First Stage",-11.1206978369159,17.3975399408222,1.07010445581659e-28,1.31047202069207,4.30614879975324e-68,1863,0.3726,3125,0.625,-1,4.30614879975324e-68,"Medium"
"Forest",-15.6098429319325,23.2088061254761,3.11951970347564e-55,1.48178272015545,1.85515250948682e-119,990,0.198,1982,0.3964,1,3.11951970347564e-55,"Medium"
"Saturated First Stage",-13.4798132670565,22.4388889492706,5.26267642605019e-41,1.48592068254161,8.21491462923324e-112,990,0.198,2005,0.401,1,5.26267642605019e-41,"Medium"
"Forest",-35.4903536283087,19.2578147438509,3.46216292317195e-276,-4.0502458107059,6.06973180823842e-83,751,0.1502,1442,0.2884,-1,6.06973180823842e-83,"Medium"
"Saturated First Stage",-31.5778350207552,15.2548119672291,5.43872844865603e-200,-4.02671190294962,7.64674703922095e-53,751,0.1502,2121,0.4242,-1,7.64674703922095e-53,"Medium"
"Forest",-14.6812144292734,25.555383671932,4.25266900508932e-49,1.81623231739643,2.39198639563616e-144,1102,0.2204,1843,0.3686,1,4.25266900508932e-49,"Medium"
"Saturated First Stage",-18.109630086887,27.8008339438266,2.41363929187504e-71,1.78956609528386,2.11909175375458e-170,1102,0.2204,2014,0.4028,1,2.41363929187504e-71,"Medium"
"Forest",-27.5815293152117,9.21160272253569,9.26756685287105e-168,-1.96719700357919,1.60645627114723e-20,727,0.1454,1372,0.2744,-1,1.60645627114723e-20,"Medium"
"Saturated First Stage",-15.5724737274408,5.21197092335059,9.95351994448243e-54,-2.07660934760044,9.34224198517247e-08,727,0.1454,1047,0.2094,-1,9.34224198517247e-08,"Medium"
"Forest",-14.611429247397,9.45791076647947,1.18741562769849e-48,-0.389996225217891,1.57078604810141e-21,1441,0.2882,2165,0.433,-1,1.57078604810141e-21,"Medium"
"Saturated First Stage",-8.34845692544063,6.68110268979995,4.43139604756492e-17,-0.459508095558061,1.18575484299597e-11,1441,0.2882,2088,0.4176,-1,1.18575484299597e-11,"Medium"
"Forest",-35.8642778045767,36.3390996472001,5.50870057828579e-282,-1.80215044905982,1.9531073700448e-289,2446,0.4892,2066,0.4132,-1,1.9531073700448e-289,"Medium"
"Saturated First Stage",-32.6936289861795,19.9194138213883,6.62667318622457e-213,-1.93419219575418,1.38102606436894e-88,2446,0.4892,2295,0.459,-1,1.38102606436894e-88,"Medium"
"Forest",-17.6214424814495,15.6599150776665,8.43246385245564e-70,-0.362795888372272,1.4213827931922e-55,1779,0.3558,2297,0.4594,-1,1.4213827931922e-55,"Medium"
"Saturated First Stage",-12.9407254636368,11.6088055711352,5.32614904388071e-38,-0.30826152230622,1.85886214579672e-31,1779,0.3558,1526,0.3052,-1,1.85886214579672e-31,"Medium"
"Forest",-23.8349144059557,27.1768433122699,7.25946948783331e-126,-1.27351792709692,6.10013411951737e-163,1382,0.2764,2015,0.403,-1,6.10013411951737e-163,"Medium"
"Saturated First Stage",-20.2317095530373,13.7530737795493,7.68056608551358e-88,-1.36058909695939,2.44054202255946e-43,1382,0.2764,2029,0.4058,-1,2.44054202255946e-43,"Medium"
"Forest",-9.10203538958827,23.2781096382767,4.43272692816539e-20,2.59682945292946,3.69406700258297e-120,730,0.146,1102,0.2204,1,4.43272692816539e-20,"Medium"
"Saturated First Stage",-8.50557406708338,20.0478213380415,1.1798343506751e-17,2.6269090665796,1.05439933937465e-89,730,0.146,680,0.136,1,1.1798343506751e-17,"Medium"
"Forest",-3.16617273906496,31.6379507036329,0.000772295199157391,4.15773423637018,5.55370700207958e-220,500,0.1,444,0.0888,1,0.000772295199157391,"Medium"
"Saturated First Stage",-3.62301070062685,20.8269349346711,0.00014704545254345,4.21205399498576,1.23377877259452e-96,500,0.1,540,0.108,1,0.00014704545254345,"Medium"
"Forest",-6.55316124214203,36.2767252559937,2.81658169074156e-11,4.77443054222597,1.8836959951377e-288,388,0.0776,389,0.0778,1,2.81658169074156e-11,"Medium"
"Saturated First Stage",-1.74745760150646,22.5221330007784,0.0403097517376512,4.64418176946456,1.25972584010095e-112,388,0.0776,553,0.1106,1,0.0403097517376512,"Medium"
"Forest",-27.4236799718146,12.1751215277826,7.15880551821154e-166,-4.06326310024543,2.10882710992432e-34,592,0.1184,1000,0.2,-1,2.10882710992432e-34,"Medium"
"Saturated First Stage",-17.9388045968947,1.80860987758275,4.38495546885161e-70,-4.22500062701611,0.0352558164277043,592,0.1184,258,0.0516,-1,0.0352558164277043,"Medium"
"Forest",-31.2601340577323,5.4024905848751,8.1295165927155e-215,-3.80060870736085,3.28609540630052e-08,699,0.1398,1043,0.2086,-1,3.28609540630052e-08,"Medium"
"Saturated First Stage",-25.5041197995614,2.90403168943132,2.82696479087929e-135,-3.8375901547237,0.00184195435316057,699,0.1398,1157,0.2314,-1,0.00184195435316057,"Medium"
"Forest",-48.7718233335236,9.48077600556224,0,-4.73276193084081,1.26199497142975e-21,482,0.0964,933,0.1866,-1,1.26199497142975e-21,"Medium"
"Saturated First Stage",-28.4856361002469,2.6042407575187,8.29981567159503e-166,-4.73640012871292,0.00460390251150639,482,0.0964,1650,0.33,-1,0.00460390251150639,"Medium"
"Forest",-32.1172215544853,19.1599223055287,1.2674066459072e-226,-2.72914984994009,3.99962765394809e-82,1362,0.2724,1807,0.3614,-1,3.99962765394809e-82,"Medium"
"Saturated First Stage",-34.5902319253586,18.5450826802348,1.64651148729706e-235,-2.77122353723336,4.46815841736906e-77,1362,0.2724,1759,0.3518,-1,4.46815841736906e-77,"Medium"
"Forest",-42.360637651869,-0.541709219329817,0,-7.02717278612669,0.70599058118681,107,0.0214,0,0,-1,0.70599058118681,"Medium"
"Saturated First Stage",-32.9402324191609,-2.14943839629563,8.4696757485663e-216,-7.01503557712027,0.98420016774523,107,0.0214,0,0,-1,0.98420016774523,"Medium"
"Forest",-18.3157707789981,18.2390100360786,3.09718094972505e-75,-1.04839197554108,1.26499515934535e-74,1683,0.3366,2910,0.582,1,3.09718094972505e-75,"Medium"
"Saturated First Stage",-17.7593506263685,13.2797324741977,8.98751622718036e-69,-1.01088500836936,1.51738220883835e-40,1683,0.3366,2500,0.5,1,8.98751622718036e-69,"Medium"
"Forest",-41.0921752274076,8.18036959532546,0,-6.27044881010364,1.41487289224263e-16,455,0.091,896,0.1792,-1,1.41487289224263e-16,"Medium"
"Saturated First Stage",-31.7592037654195,3.84659027095243,4.53340445874327e-202,-6.05918853263103,5.9886507348724e-05,455,0.091,1010,0.202,-1,5.9886507348724e-05,"Medium"
"Forest",-6.20806367437166,33.0211545746255,2.68207088809747e-10,3.8779888433465,2.01881471344887e-239,452,0.0904,728,0.1456,1,2.68207088809747e-10,"Medium"
"Saturated First Stage",-2.14668678665484,21.7295912446948,0.0159331425860896,3.70607220610541,5.38785128287258e-105,452,0.0904,1148,0.2296,1,0.0159331425860896,"Medium"
"Forest",-27.9485153842352,6.92810531231342,3.43597643868894e-172,-3.99179413316552,2.13257100327629e-12,475,0.095,703,0.1406,-1,2.13257100327629e-12,"Medium"
"Saturated First Stage",-23.3115810478556,2.82460938035714,1.75706541341242e-114,-4.02735321306154,0.0023669143888275,475,0.095,950,0.19,-1,0.0023669143888275,"Medium"
"Forest",0.368176768614611,25.2700499931593,0.643629284230355,3.79162077406807,3.40984368145421e-141,229,0.0458,0,0,1,0.643629284230355,"Medium"
"Saturated First Stage",3.2226352350572,13.7019737559491,0.999360831191848,3.88378550958614,4.94007690936737e-43,229,0.0458,0,0,1,0.999360831191848,"Medium"
"Forest",-22.5683670726372,17.7827501372322,4.43300533651621e-113,-1.12411498860463,4.80729847754512e-71,2230,0.446,2119,0.4238,-1,4.80729847754512e-71,"Medium"
"Saturated First Stage",-18.5642438744624,13.5422062042171,9.56872473384077e-75,-1.07517974600469,4.40512804785095e-42,2230,0.446,2505,0.501,-1,4.40512804785095e-42,"Medium"
"Forest",-7.29489063064137,27.2889627862145,1.49450891808387e-13,3.93395702053026,2.86753005308015e-164,620,0.124,938,0.1876,1,1.49450891808387e-13,"Medium"
"Saturated First Stage",-5.46067166820591,21.6160874870746,2.48658481989641e-08,3.88316856856451,6.33902745800344e-104,620,0.124,1424,0.2848,1,2.48658481989641e-08,"Medium"
"Forest",-14.249034270855,45.934073636734,2.27261635351128e-46,5.48861705772067,0,587,0.1174,1183,0.2366,1,2.27261635351128e-46,"Medium"
"Saturated First Stage",-8.33200978287125,39.1436083375605,5.08295978311069e-17,5.46634855408501,0,587,0.1174,789,0.1578,1,5.08295978311069e-17,"Medium"
"Forest",-23.8561175660254,9.00080743571435,4.3746231208555e-126,-3.55609250381861,1.12031823626791e-19,526,0.1052,455,0.091,-1,1.12031823626791e-19,"Medium"
"Saturated First Stage",-20.1013859324027,1.87210501279356,8.77731792205277e-87,-3.49031203386703,0.030596038317194,526,0.1052,935,0.187,-1,0.030596038317194,"Medium"
"Forest",-14.8020942518564,38.1680112614776,7.09959101403958e-50,5.34547335332777,0,676,0.1352,1248,0.2496,1,7.09959101403958e-50,"Medium"
"Saturated First Stage",-11.2224574088145,35.2089694872363,3.49914860619956e-29,5.35259876155469,7.28876903075542e-272,676,0.1352,1218,0.2436,1,3.49914860619956e-29,"Medium"
"Forest",-36.652419992294,24.6998927073038,2.09365366656662e-294,-1.34240484344661,5.36162870311287e-135,2117,0.4234,2071,0.4142,-1,5.36162870311287e-135,"Medium"
"Saturated First Stage",-30.1862026767247,21.3630639602664,2.63329192262922e-184,-1.34047261315884,1.47412154165639e-101,2117,0.4234,2439,0.4878,-1,1.47412154165639e-101,"Medium"
"Forest",-13.7367750405161,27.8005708524526,3.05695296953858e-43,2.22631312588522,2.13466802542638e-170,2074,0.4148,1820,0.364,1,3.05695296953858e-43,"Medium"
"Saturated First Stage",-14.9719255097004,27.8246388771996,6.59836774175905e-50,2.271055180965,1.09204658856465e-170,2074,0.4148,1826,0.3652,1,6.59836774175905e-50,"Medium"
"Forest",-19.3541428134858,8.0036225241593,9.40488007189782e-84,-1.77537597373967,6.0405677653867e-16,858,0.1716,1511,0.3022,-1,6.0405677653867e-16,"Medium"
"Saturated First Stage",-13.5419617851942,4.59882124522443,2.33077982483606e-41,-1.87531093404364,2.1244407439529e-06,858,0.1716,1453,0.2906,-1,2.1244407439529e-06,"Medium"
"Forest",-22.3215007190644,1.0271392675626,1.14245230167968e-110,-4.23560268184616,0.152177445357503,204,0.0408,81,0.0162,-1,0.152177445357503,"Medium"
"Saturated First Stage",-19.0772026123252,-3.41543240302686,1.1350719323524e-78,-4.28435800228389,0.999681595834708,204,0.0408,0,0,-1,0.999681595834708,"Medium"
"Forest",-20.9460597775813,-0.582641690307569,1.01906792376319e-97,-3.7362714193122,0.719932733028836,426,0.0852,0,0,-1,0.719932733028836,"Medium"
"Saturated First Stage",-19.0228343683827,-0.810231743725157,2.98870433033059e-78,-3.57062553672174,0.791096501816435,426,0.0852,0,0,-1,0.791096501816435,"Medium"
"Forest",-37.7683148912663,21.8829492971942,0,-3.60356757406672,1.88808125310112e-106,841,0.1682,1631,0.3262,-1,1.88808125310112e-106,"Medium"
"Saturated First Stage",-29.4517968533526,14.2915582191503,3.17479779858273e-176,-3.45625896817127,1.23509894546859e-46,841,0.1682,1937,0.3874,-1,1.23509894546859e-46,"Medium"
"Forest",-20.955737036985,12.6024126877977,8.31670716299364e-98,-2.36062015111676,1.0239150037469e-36,750,0.15,1258,0.2516,-1,1.0239150037469e-36,"Medium"
"Saturated First Stage",-15.6783331977959,4.73350000426636,2.04333431549356e-54,-2.28096877537263,1.10340479467677e-06,750,0.15,1914,0.3828,-1,1.10340479467677e-06,"Medium"
"Forest",-1.19685533111008,18.1779254366028,0.115681473685855,2.87546754472219,3.85997248408447e-74,294,0.0588,67,0.0134,1,0.115681473685855,"Medium"
"Saturated First Stage",-0.0781100376442955,11.8786125029707,0.46887182724659,2.81076096049938,7.64419708883732e-33,294,0.0588,169,0.0338,1,0.46887182724659,"Medium"
"Forest",-16.1286299350881,6.10923836257811,8.02712380865047e-59,-2.68273060747747,5.00538605230532e-10,666,0.1332,493,0.0986,-1,5.00538605230532e-10,"Medium"
"Saturated First Stage",-11.3283973252015,2.92409017389913,1.0818367099734e-29,-2.36277199340651,0.00172732326914193,666,0.1332,457,0.0914,-1,0.00172732326914193,"Medium"
"Forest",-9.13291489041055,17.5660487624911,3.33396403928657e-20,1.71581171827421,2.24165712066375e-69,958,0.1916,1216,0.2432,1,3.33396403928657e-20,"Medium"
"Saturated First Stage",-5.69707803081698,13.5374803619281,6.44329946503817e-09,1.64360902199808,4.69783524330418e-42,958,0.1916,1266,0.2532,1,6.44329946503817e-09,"Medium"
"Forest",-19.8863891286829,17.590614193274,2.66916307950896e-88,0.855762199343416,1.45354806890363e-69,1791,0.3582,3054,0.6108,-1,1.45354806890363e-69,"Medium"
"Saturated First Stage",-12.4481714014456,17.0885672000195,2.36084886597461e-35,0.75590722421674,9.02779250005245e-66,1791,0.3582,3069,0.6138,-1,9.02779250005245e-66,"Medium"
"Forest",-22.6659187108656,36.1601274516578,4.85994457523372e-114,3.65726128332131,1.28951865529735e-286,843,0.1686,1643,0.3286,1,4.85994457523372e-114,"Medium"
"Saturated First Stage",-13.5183912904479,27.3725993833152,3.17558534173335e-41,3.64636289379214,2.90702608040153e-165,843,0.1686,2204,0.4408,1,3.17558534173335e-41,"Medium"
"Forest",-24.7336756172253,21.8642842039495,2.32309543673121e-135,0.282541890731005,2.84250010849207e-106,1328,0.2656,2458,0.4916,1,2.32309543673121e-135,"Medium"
"Saturated First Stage",-12.5879435016965,13.2106309445264,4.28241640753694e-36,0.122028415849776,3.80915814337526e-40,1328,0.2656,2506,0.5012,1,4.28241640753694e-36,"Medium"
"Forest",-29.4120098808181,18.2386179834311,1.92805316655138e-190,-3.3883521472733,1.27410024470313e-74,1279,0.2558,1492,0.2984,-1,1.27410024470313e-74,"Medium"
"Saturated First Stage",-32.4091204743632,11.0457707918756,1.3867749023597e-209,-3.38261569007154,1.14893527296482e-28,1279,0.2558,1750,0.35,-1,1.14893527296482e-28,"Medium"
"Forest",-35.829215741215,15.0840223320087,1.93785399559986e-281,-4.55161148336725,1.03153965910506e-51,622,0.1244,1151,0.2302,-1,1.03153965910506e-51,"Medium"
"Saturated First Stage",-31.3920713045236,7.73607384418843,7.19010699083021e-198,-4.61005419357643,5.12669612990462e-15,622,0.1244,1520,0.304,-1,5.12669612990462e-15,"Medium"
"Forest",-9.2770503198188,9.36703497238873,8.71175951787657e-21,0.282935362239574,3.72993354457628e-21,1990,0.398,2049,0.4098,1,8.71175951787657e-21,"Medium"
"Saturated First Stage",-4.14579008827788,5.5103795211318,1.72130661903903e-05,0.296268765991636,1.79030411152647e-08,1990,0.398,2464,0.4928,1,1.72130661903903e-05,"Medium"
"Forest",-46.0447456554354,9.70319094950931,0,-5.84520087003436,1.46106928027118e-22,514,0.1028,832,0.1664,-1,1.46106928027118e-22,"Medium"
"Saturated First Stage",-38.4908433846158,6.86863708529872,2.33158201377643e-284,-5.82798693737721,3.24090841028976e-12,514,0.1028,990,0.198,-1,3.24090841028976e-12,"Medium"
"Forest",-3.20013115664915,22.0675448515138,0.000686825314505777,3.88841658364124,3.2408401531661e-108,369,0.0738,553,0.1106,1,0.000686825314505777,"Medium"
"Saturated First Stage",-2.95471718108594,23.914381763453,0.0015720928800266,3.89722159097907,1.08516777734537e-126,369,0.0738,407,0.0814,1,0.0015720928800266,"Medium"
"Forest",-18.2056425491219,12.1196120675155,2.32779576543437e-74,-1.26447996164789,4.15758940254875e-34,975,0.195,1807,0.3614,-1,4.15758940254875e-34,"Medium"
"Saturated First Stage",-14.5097577206718,8.04553542656947,4.65166657088794e-47,-1.26631445430414,4.29345782749767e-16,975,0.195,2367,0.4734,-1,4.29345782749767e-16,"Medium"
"Forest",-18.2923175149292,10.5437641158058,4.7638477220088e-75,-1.62865645882365,2.71409102131746e-26,1804,0.3608,1756,0.3512,-1,2.71409102131746e-26,"Medium"
"Saturated First Stage",-15.926329071942,6.95428976983343,4.82010036521229e-56,-1.83644108854499,1.77171306301807e-12,1804,0.3608,1453,0.2906,-1,1.77171306301807e-12,"Medium"
"Forest",-22.4570495239696,32.035616130917,5.46015681049299e-112,2.94035679689953,1.74113400636892e-225,1760,0.352,1896,0.3792,1,5.46015681049299e-112,"Medium"
"Saturated First Stage",-23.0630336024683,42.3169830964969,3.22421182839087e-112,2.884532300828,0,1760,0.352,2225,0.445,1,3.22421182839087e-112,"Medium"
"Forest",-20.7660137825379,24.1671374798459,4.39269449301676e-96,2.84232000631988,2.46593935097325e-129,786,0.1572,1642,0.3284,1,4.39269449301676e-96,"Medium"
"Saturated First Stage",-11.8851468527596,22.4462236012612,1.91226250096511e-32,2.83385534012925,6.96583500184795e-112,786,0.1572,1520,0.304,1,1.91226250096511e-32,"Medium"
"Forest",-17.2486745745629,30.5943540900351,5.72479496333318e-67,2.6004735130044,7.27510702514996e-206,877,0.1754,1743,0.3486,1,5.72479496333318e-67,"Medium"
"Saturated First Stage",-10.4507697082978,20.4762703322235,1.32391557616543e-25,2.55371331297433,1.75244873579637e-93,877,0.1754,1204,0.2408,1,1.32391557616543e-25,"Medium"
"Forest",-15.7214667685272,57.8754597709583,5.38994483302176e-56,6.43478970070988,0,625,0.125,1170,0.234,1,5.38994483302176e-56,"Medium"
"Saturated First Stage",-11.2651719907677,52.4581263421153,2.18248667083498e-29,6.44810940267954,0,625,0.125,1521,0.3042,1,2.18248667083498e-29,"Medium"
"Forest",-28.4830565735442,27.7245950645835,9.49721867620384e-179,0.129474968891875,1.764274812927e-169,1265,0.253,2475,0.495,1,9.49721867620384e-179,"Medium"
"Saturated First Stage",-24.6421186186833,25.1016049583292,6.3168786838806e-127,0.115662504249149,2.38832202823947e-139,1265,0.253,2492,0.4984,1,6.3168786838806e-127,"Medium"
"Forest",-27.1464868109648,3.9911463100124,1.39287979553889e-162,-4.42185293758331,3.28773484783259e-05,414,0.0828,591,0.1182,-1,3.28773484783259e-05,"Medium"
"Saturated First Stage",-21.3033993200618,1.51005195777207,9.2988226663564e-97,-4.37492031534276,0.0655150834230865,414,0.0828,260,0.052,-1,0.0655150834230865,"Medium"
