"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier","N"
"Saturated First Stage",-2.63766022281529,2.865367706796,0.00423945740350529,0.128149211557586,0.00208262635483536,233,0.1165,496,0.248,0.101343191233184,0.00423945740350529,"Small"
"Forest",-1.16224766807782,5.93862256297644,0.122567438504892,0.766394826107454,1.43713367005129e-09,249,0.1245,135,0.0675,0.737054612541446,0.122567438504892,"Small"
"Saturated First Stage",-0.694053031884252,2.58508455703937,0.243905887509963,0.796580432191085,0.00486775592168975,249,0.1245,119,0.0595,0.737054612541446,0.243905887509963,"Small"
"Forest",-2.87538198254174,3.98089860713519,0.00201769486123944,0.32712465354253,3.43276158614385e-05,363,0.1815,398,0.199,0.324763089633851,0.00201769486123944,"Small"
"Saturated First Stage",-1.88297563825097,3.03081505590106,0.0299983334952792,0.364177404981588,0.00121947294444233,363,0.1815,389,0.1945,0.324763089633851,0.0299983334952792,"Small"
"Forest",-2.66085554302572,6.46264353826071,0.00389711944552176,0.419465814066803,5.14447347702725e-11,319,0.1595,417,0.2085,0.430518058555119,0.00389711944552176,"Small"
"Saturated First Stage",-1.23317125152144,2.06056322548854,0.108902300333988,0.286346954658639,0.0196723640838612,319,0.1595,354,0.177,0.430518058555119,0.108902300333988,"Small"
"Forest",-1.63397959927563,2.36831136665813,0.0511315671494961,0.134021286511757,0.00893474504814345,365,0.1825,373,0.1865,0.0319061919668602,0.0511315671494961,"Small"
"Saturated First Stage",-0.669009381173753,0.853150970354383,0.25182273307867,0.0642126553602398,0.196787794389529,365,0.1825,280,0.14,0.0319061919668602,0.25182273307867,"Small"
"Forest",-1.31436438502871,8.1523993882575,0.0943618048553039,1.71450431285076,1.78386871903828e-16,139,0.0695,79,0.0395,1.71195369747139,0.0943618048553039,"Small"
"Saturated First Stage",-0.0349781117759411,5.63891366775059,0.486052122739255,1.7283015822921,8.55631498254496e-09,139,0.0695,59,0.0295,1.71195369747139,0.486052122739255,"Small"
"Forest",-4.53007173681469,8.47090348503546,2.94818311382535e-06,0.479408159279259,1.21748466909687e-17,353,0.1765,463,0.2315,0.449473511426827,2.94818311382535e-06,"Small"
"Saturated First Stage",-4.33808276426066,6.07068221400099,7.92297002795293e-06,0.526103287404183,6.36840038738762e-10,353,0.1765,362,0.181,0.449473511426827,7.92297002795293e-06,"Small"
"Forest",-6.86396668721282,0.888924581013383,3.34871276321612e-12,-1.19513105499644,0.18702180689393,21,0.0105,37,0.0185,-1.1974066052888,0.18702180689393,"Small"
"Saturated First Stage",-2.54494042838078,-0.863697680529141,0.00554022160265116,-1.18475800399703,0.806123005925218,21,0.0105,0,0,-1.1974066052888,0.806123005925218,"Small"
"Forest",-10.0453939238446,9.98329267792467,4.81311462524228e-24,0.89167558357092,9.01897715055602e-24,450,0.225,304,0.152,0.925257659491291,4.81311462524228e-24,"Small"
"Saturated First Stage",-4.50007954380457,7.95803886240065,3.79934522589696e-06,0.882410538498597,8.73937307166341e-16,450,0.225,473,0.2365,0.925257659491291,3.79934522589696e-06,"Small"
"Forest",-4.51634898636919,6.87808665570341,3.14574735233357e-06,0.526386640563724,3.03308843379857e-12,329,0.1645,416,0.208,0.473038858527313,3.14574735233357e-06,"Small"
"Saturated First Stage",-2.53734536305744,4.1893295369314,0.00566107834228132,0.458571270018934,1.39889929083378e-05,329,0.1645,500,0.25,0.473038858527313,0.00566107834228132,"Small"
"Forest",-10.6989273468829,8.9776456964411,5.14815921479559e-27,0.505261615369365,1.38311108066674e-19,362,0.181,422,0.211,0.51900796755466,5.14815921479559e-27,"Small"
"Saturated First Stage",-4.59365125311448,5.77018790206521,2.45847988587015e-06,0.370639049462419,3.95915944931706e-09,362,0.181,504,0.252,0.51900796755466,2.45847988587015e-06,"Small"
"Forest",-3.27161649619892,2.50140387812846,0.000534672612156788,-0.0443350801632578,0.00618510086825618,512,0.256,451,0.2255,-0.0326327663785821,0.00618510086825618,"Small"
"Saturated First Stage",-1.73963733058,1.72120019211201,0.041116751283693,-0.00580612069614561,0.0426072514952183,512,0.256,500,0.25,-0.0326327663785821,0.0426072514952183,"Small"
"Forest",-4.92439141726886,3.62551621731805,4.23116507418597e-07,-0.23548261519231,0.000144192398510295,505,0.2525,490,0.245,-0.289192338894697,0.000144192398510295,"Small"
"Saturated First Stage",-2.15821843761466,0.873227573031502,0.0155753532700587,-0.377092683866738,0.191269524322936,505,0.2525,390,0.195,-0.289192338894697,0.191269524322936,"Small"
"Forest",-5.51478641987574,4.23545157754931,1.74601886004933e-08,-0.360048127772558,1.14046426981157e-05,393,0.1965,427,0.2135,-0.438391022398378,1.14046426981157e-05,"Small"
"Saturated First Stage",-4.22393268854999,2.95795040166067,1.31104793190854e-05,-0.483207939704272,0.00154845974751552,393,0.1965,427,0.2135,-0.438391022398378,0.00154845974751552,"Small"
"Forest",-2.69754032781469,4.40039019415399,0.00349269116210766,0.259904215140992,5.40281985124988e-06,323,0.1615,440,0.22,0.285176621354007,0.00349269116210766,"Small"
"Saturated First Stage",-1.48070147980896,2.02907298519623,0.0695021543612768,0.151267501408222,0.021225428503791,323,0.1615,451,0.2255,0.285176621354007,0.0695021543612768,"Small"
"Forest",-7.6334169695567,3.22129605928417,1.14305981492353e-14,-0.483788610131383,0.000638061242271682,342,0.171,448,0.224,-0.442816105602054,0.000638061242271682,"Small"
"Saturated First Stage",-5.05142582631821,3.90242053345309,2.60981847888521e-07,-0.413821725902052,4.76177547864482e-05,342,0.171,334,0.167,-0.442816105602054,4.76177547864482e-05,"Small"
"Forest",-4.84664016439764,6.39694727326303,6.27849409616411e-07,0.822799664504294,7.9257016328584e-11,313,0.1565,251,0.1255,0.780031105420008,6.27849409616411e-07,"Small"
"Saturated First Stage",-1.49118754182265,3.89974144488038,0.0681154065662297,0.891185088713374,4.81477333114259e-05,313,0.1565,271,0.1355,0.780031105420008,0.0681154065662297,"Small"
"Forest",-3.09292878047787,4.80512186499127,0.000990958461760875,0.0753989580818575,7.73286373546286e-07,522,0.261,540,0.27,0.14977463762585,0.000990958461760875,"Small"
"Saturated First Stage",-0.760567920878095,1.03272539433811,0.223548142889464,0.14019778008607,0.150866213027283,522,0.261,393,0.1965,0.14977463762585,0.223548142889464,"Small"
"Forest",-5.24265536093661,6.30252438703958,7.91410088139597e-08,0.297005678008641,1.46418222964107e-10,347,0.1735,396,0.198,0.279885937901734,7.91410088139597e-08,"Small"
"Saturated First Stage",-2.92777130191531,3.61476343447629,0.0017460826002534,0.272420580860329,0.000150310999502213,347,0.1735,458,0.229,0.279885937901734,0.0017460826002534,"Small"
"Forest",0.576940047821969,7.51404245875097,0.718010022103678,1.5840201896121,2.86644889650778e-14,2,0.001,0,0,1.63898871512139,0.718010022103678,"Small"
"Saturated First Stage",0.996973384924308,4.04825124718661,0.840489479258882,1.59831698319655,2.58008687651472e-05,2,0.001,0,0,1.63898871512139,0.840489479258882,"Small"
"Forest",-6.76081051305406,5.70244541340112,6.86109478727834e-12,-0.0843010992443804,5.9050368721287e-09,482,0.241,502,0.251,-0.14541665707515,5.9050368721287e-09,"Small"
"Saturated First Stage",-5.24108232253108,4.66788773810345,9.75471447060846e-08,-0.16950711315542,1.52156044077815e-06,482,0.241,402,0.201,-0.14541665707515,1.52156044077815e-06,"Small"
"Forest",-5.29419798484273,0.604314756322978,5.97699346477493e-08,-0.96222202541144,0.272817198740273,149,0.0745,16,0.008,-0.972963593306929,0.272817198740273,"Small"
"Saturated First Stage",-3.82664571342378,0.715644634599684,6.90221330341101e-05,-0.983147233787768,0.237105402747824,149,0.0745,242,0.121,-0.972963593306929,0.237105402747824,"Small"
"Forest",-1.55163418339481,7.63647705568777,0.0603748895437128,0.95877650890012,1.11623009453736e-14,19,0.0095,133,0.0665,1.00608009334237,0.0603748895437128,"Small"
"Saturated First Stage",-0.557627839097258,3.21877786300581,0.288612301794421,1.00206868845518,0.00064369086871182,19,0.0095,217,0.1085,1.00608009334237,0.288612301794421,"Small"
"Forest",-5.88872342947112,6.68476227552136,1.94595060781414e-09,-0.100127020665525,1.15649902323636e-11,402,0.201,556,0.278,-0.0694096493042171,1.15649902323636e-11,"Small"
"Saturated First Stage",-3.59253419686327,3.29740420129509,0.000171794269480407,-0.094166042029166,0.000487914785843505,402,0.201,500,0.25,-0.0694096493042171,0.000487914785843505,"Small"
"Forest",-2.3363354793262,8.83976294608707,0.00973688188819969,1.09737498792035,4.79609521842428e-19,249,0.1245,186,0.093,1.02220080423842,0.00973688188819969,"Small"
"Saturated First Stage",-1.49115440375059,3.45584322518342,0.0681197550241591,1.02978459989662,0.00027428714236668,249,0.1245,37,0.0185,1.02220080423842,0.0681197550241591,"Small"
"Forest",-6.2073852786899,7.8222698850181,2.69367044580123e-10,0.408594538524396,2.59396164703321e-15,490,0.245,318,0.159,0.446444041476874,2.69367044580123e-10,"Small"
"Saturated First Stage",-2.70735505853787,4.15571650258069,0.003449485941612,0.463137684048726,1.62134855160709e-05,490,0.245,381,0.1905,0.446444041476874,0.003449485941612,"Small"
"Forest",-4.89876447641613,2.34553462340069,4.82205809418387e-07,-0.670230593580557,0.00949990691693206,60,0.03,207,0.1035,-0.722119797733342,0.00949990691693206,"Small"
"Saturated First Stage",-2.28628196264196,0.393264573882762,0.0112241266741442,-0.679340724051198,0.347062040307183,60,0.03,314,0.157,-0.722119797733342,0.347062040307183,"Small"
"Forest",-4.60316703622361,7.19565422275024,2.08057111993162e-06,1.02961977518647,3.10809896387202e-13,271,0.1355,234,0.117,1.04985634806739,2.08057111993162e-06,"Small"
"Saturated First Stage",-1.51987705444738,5.31120500934502,0.0644305845830448,1.02158397553575,5.44513687269347e-08,271,0.1355,387,0.1935,1.04985634806739,0.0644305845830448,"Small"
"Forest",-3.302367389707,10.4538934508846,0.000479362042217211,0.606340947325212,7.03153636104415e-26,253,0.1265,446,0.223,0.649785842668097,0.000479362042217211,"Small"
"Saturated First Stage",-4.64003599034537,6.20546444680438,1.97554689654999e-06,0.571300656336901,2.72677999519846e-10,253,0.1265,497,0.2485,0.649785842668097,1.97554689654999e-06,"Small"
"Forest",-2.04437979265542,3.9359196783608,0.0204580210049352,0.412187070655108,4.1439345688132e-05,178,0.089,279,0.1395,0.433489689509919,0.0204580210049352,"Small"
"Saturated First Stage",-0.347089097497075,1.60965572265117,0.364299075792069,0.480428093155668,0.0537365180776262,178,0.089,172,0.086,0.433489689509919,0.364299075792069,"Small"
"Forest",-7.78322999335846,4.33043817740356,3.53479705131577e-15,-0.403709133566954,7.4406461361878e-06,349,0.1745,429,0.2145,-0.404159038543978,7.4406461361878e-06,"Small"
"Saturated First Stage",-4.30894802198892,2.76833741651175,9.01987978631204e-06,-0.390839131162683,0.00281715448537943,349,0.1745,495,0.2475,-0.404159038543978,0.00281715448537943,"Small"
"Forest",-4.61648239317088,2.68054838013885,1.95149559533948e-06,-0.335007127247371,0.00367508193706083,311,0.1555,321,0.1605,-0.277130077008124,0.00367508193706083,"Small"
"Saturated First Stage",-2.59833623276738,1.96370605173016,0.00475343176624149,-0.239698082326162,0.0247820951995764,311,0.1555,349,0.1745,-0.277130077008124,0.0247820951995764,"Small"
"Forest",-2.15112357595133,7.87705751389873,0.0157332235551711,0.652369052906592,1.67590326605338e-15,365,0.1825,245,0.1225,0.706422414280807,0.0157332235551711,"Small"
"Saturated First Stage",-0.864185206175674,2.96671160690672,0.193847743868032,0.744211802295678,0.001505015753935,365,0.1825,375,0.1875,0.706422414280807,0.193847743868032,"Small"
"Forest",-4.36016159264683,4.36657571886671,6.49832159032215e-06,-0.0104629585686112,6.31047742448777e-06,568,0.284,531,0.2655,-0.0535677400221497,6.31047742448777e-06,"Small"
"Saturated First Stage",-3.59587191564048,3.39083078345704,0.000169634489910275,-0.0676313970409436,0.00034840554954308,568,0.284,493,0.2465,-0.0535677400221497,0.00034840554954308,"Small"
"Forest",-4.43614452255013,7.65379212955961,4.5792186684547e-06,0.5313655744614,9.75688108108286e-15,533,0.2665,326,0.163,0.52284594354659,4.5792186684547e-06,"Small"
"Saturated First Stage",-2.13394518835029,3.85155722899086,0.0165462430016594,0.546984191685463,5.86845466141793e-05,533,0.2665,380,0.19,0.52284594354659,0.0165462430016594,"Small"
"Forest",-4.86091714982761,8.65231180726783,5.84215752058416e-07,0.93896306951155,2.5233267161864e-18,305,0.1525,268,0.134,0.890842175125438,5.84215752058416e-07,"Small"
"Saturated First Stage",-2.56424414595305,5.77116187826401,0.00524332071114073,0.889358597524537,3.93633994040164e-09,305,0.1525,344,0.172,0.890842175125438,0.00524332071114073,"Small"
"Forest",-3.09758878864457,6.47097321975151,0.00097550970952541,-0.00945773373292954,4.86868466224668e-11,478,0.239,557,0.2785,0.00892085663836543,0.00097550970952541,"Small"
"Saturated First Stage",-2.539736570831,2.67199708454878,0.00562277771204895,0.0518060215679266,0.00377006517708557,478,0.239,496,0.248,0.00892085663836543,0.00562277771204895,"Small"
"Forest",-5.203116756357,7.43801525563712,9.79868291710676e-08,0.459578175228789,5.1104629614793e-14,280,0.14,419,0.2095,0.569975963886883,9.79868291710676e-08,"Small"
"Saturated First Stage",-2.71457755256263,4.07409834290578,0.00337571363460412,0.465634139694655,2.30964801903019e-05,280,0.14,481,0.2405,0.569975963886883,0.00337571363460412,"Small"
"Forest",-5.95974839117593,2.5769454121733,1.26313298641632e-09,-0.0968113712246233,0.00498388453576576,44,0.022,527,0.2635,-0.112741862196766,0.00498388453576576,"Small"
"Saturated First Stage",-1.91014693105392,1.58570362214847,0.0282015050519182,-0.12550092870724,0.0564032785627816,44,0.022,443,0.2215,-0.112741862196766,0.0564032785627816,"Small"
"Forest",-2.5405773787385,5.59063427296943,0.00553348009459581,0.673606877834667,1.13120827626388e-08,382,0.191,172,0.086,0.710386631305369,0.00553348009459581,"Small"
"Saturated First Stage",-1.86125199278433,3.59010867726905,0.0315024142919893,0.694511111664659,0.00016527006017435,382,0.191,391,0.1955,0.710386631305369,0.0315024142919893,"Small"
"Forest",-0.493119082803352,6.66457329518077,0.310964224015801,1.18279795430632,1.32717705145311e-11,101,0.0505,20,0.01,1.17025025042988,0.310964224015801,"Small"
"Saturated First Stage",-0.333032850803635,3.33530862137268,0.369589999270683,1.24051376566052,0.000426023897282378,101,0.0505,102,0.051,1.17025025042988,0.369589999270683,"Small"
"Forest",-4.43270960955457,5.96813109113179,4.65280807589197e-06,0.391999780580466,1.19993262942489e-09,362,0.181,376,0.188,0.409454023641598,4.65280807589197e-06,"Small"
"Saturated First Stage",-2.28838628469068,3.73323793008842,0.0111625143273006,0.439900542591691,9.45169344947303e-05,362,0.181,458,0.229,0.409454023641598,0.0111625143273006,"Small"
"Forest",-3.47349079481773,6.3702136228239,0.000256867492650686,0.590692096007393,9.43825472497707e-11,276,0.138,316,0.158,0.584616615857185,0.000256867492650686,"Small"
"Saturated First Stage",-1.42656766768936,2.84234434617873,0.0770099132277934,0.57460425641517,0.00223915465141721,276,0.138,308,0.154,0.584616615857185,0.0770099132277934,"Small"
"Forest",-0.797637903765757,6.12719741201204,0.212540324212929,0.72565224622749,4.47202370363676e-10,0,0,58,0.029,0.865190764789272,0.212540324212929,"Small"
"Saturated First Stage",-0.502353386901365,2.55419248655686,0.30776533891203,0.81489628424045,0.00532171996077342,0,0,174,0.087,0.865190764789272,0.30776533891203,"Small"
"Forest",-1.87999499796764,5.39051313747546,0.030054379819125,0.547339017034987,3.51283895398724e-08,109,0.0545,206,0.103,0.474710610466443,0.030054379819125,"Small"
"Saturated First Stage",-0.995778815431489,2.59240693591806,0.159800472624578,0.500412776022632,0.00476534816363036,109,0.0545,336,0.168,0.474710610466443,0.159800472624578,"Small"
"Forest",-5.90440155906925,9.4087858015505,1.76964564589065e-09,0.998832652154771,2.50950545052142e-21,385,0.1925,244,0.122,1.09687701191887,1.76964564589065e-09,"Small"
"Saturated First Stage",-1.35395603648532,4.76406250001426,0.0880296960060294,1.20587710634307,9.4866847091696e-07,385,0.1925,325,0.1625,1.09687701191887,0.0880296960060294,"Small"
"Forest",-6.37946659750212,3.90519356612266,8.88529190646281e-11,-0.518094830238808,4.70749968701917e-05,414,0.207,316,0.158,-0.548495967322481,4.70749968701917e-05,"Small"
"Saturated First Stage",-4.29363474989361,2.76544932315077,9.65306833928198e-06,-0.560460098784345,0.00284222183397784,414,0.207,295,0.1475,-0.548495967322481,0.00284222183397784,"Small"
"Forest",-1.02988464639702,5.20291466439177,0.151532079475135,0.732054618643065,9.80934851703263e-08,10,0.005,128,0.064,0.696002399882312,0.151532079475135,"Small"
"Saturated First Stage",-0.402920951748862,2.50651508832121,0.343546685280288,0.707530204390022,0.00609639268526574,10,0.005,217,0.1085,0.696002399882312,0.343546685280288,"Small"
"Forest",-7.43626640490592,4.7237866771374,5.17854317853042e-14,-0.223635810347421,1.1574662221118e-06,575,0.2875,454,0.227,-0.263389384693169,1.1574662221118e-06,"Small"
"Saturated First Stage",-3.63971478614786,3.01245147169738,0.000143526990776489,-0.204185302958518,0.001295734333752,575,0.2875,491,0.2455,-0.263389384693169,0.001295734333752,"Small"
"Forest",-2.37019855301613,5.0195337370486,0.0088892674471718,0.615586074316492,2.58985241989803e-07,280,0.14,222,0.111,0.603015953062552,0.0088892674471718,"Small"
"Saturated First Stage",-2.65585300494033,4.3250214378497,0.00401897461963465,0.57124537185649,7.62585147176849e-06,280,0.14,356,0.178,0.603015953062552,0.00401897461963465,"Small"
"Forest",-1.28502423310804,6.64698591187675,0.0993919079896032,0.784263466957449,1.49577825611221e-11,204,0.102,123,0.0615,0.865749426666849,0.0993919079896032,"Small"
"Saturated First Stage",0.197737086194245,2.66208241298342,0.578354317870513,0.990249671561933,0.00388294310034356,204,0.102,0,0,0.865749426666849,0.578354317870513,"Small"
"Forest",-0.420780007858005,6.60257850953599,0.336957865785516,1.60742930218846,2.02033580199879e-11,128,0.064,12,0.006,1.61077205994101,0.336957865785516,"Small"
"Saturated First Stage",-0.704712232178828,4.6951554488078,0.240577542082831,1.64022089720784,1.33202027666298e-06,128,0.064,40,0.02,1.61077205994101,0.240577542082831,"Small"
"Forest",-3.89762646916078,4.78077415594457,4.85700475614787e-05,0.0874160711042048,8.73107227779424e-07,433,0.2165,518,0.259,0.104261843760022,4.85700475614787e-05,"Small"
"Saturated First Stage",-2.72834402719803,3.01294331911224,0.00323902129080029,0.0909255133307299,0.00129363618106222,433,0.2165,499,0.2495,0.104261843760022,0.00323902129080029,"Small"
"Forest",-7.21877302733496,4.53860976565666,2.62293634742343e-13,-0.77164267842609,2.83131587511585e-06,353,0.1765,316,0.158,-0.70694423874421,2.83131587511585e-06,"Small"
"Saturated First Stage",-6.10371142089544,4.0063894114712,7.42855559041575e-10,-0.703110855424693,3.08269857876245e-05,353,0.1765,465,0.2325,-0.70694423874421,3.08269857876245e-05,"Small"
"Forest",-7.88876959853383,4.54480807010183,1.52590175002132e-15,-0.522716733109449,2.74926665815072e-06,496,0.248,430,0.215,-0.480391328890763,2.74926665815072e-06,"Small"
"Saturated First Stage",-6.16406807395329,4.02171512977116,5.15336450504552e-10,-0.565240412049634,2.88879532117594e-05,496,0.248,435,0.2175,-0.480391328890763,2.88879532117594e-05,"Small"
"Forest",-0.619127153436292,7.26686975978215,0.267916298281161,1.46815477936898,1.83956605182583e-13,121,0.0605,26,0.013,1.51517868390565,0.267916298281161,"Small"
"Saturated First Stage",-0.136197713405583,4.49675203381331,0.445846336073989,1.42354903562716,3.44996892655027e-06,121,0.0605,94,0.047,1.51517868390565,0.445846336073989,"Small"
"Forest",-2.35940231205809,4.37457182338461,0.00915219973011608,0.428379007314635,6.08355296323024e-06,332,0.166,286,0.143,0.428601680832948,0.00915219973011608,"Small"
"Saturated First Stage",-1.18752264671132,2.50273022967215,0.117653184384498,0.436112877215507,0.00616197205117409,332,0.166,272,0.136,0.428601680832948,0.117653184384498,"Small"
"Forest",-6.14001348428085,3.1303444213093,4.12572381045506e-10,-0.598198549877762,0.000873007288694361,457,0.2285,379,0.1895,-0.595660614669215,0.000873007288694361,"Small"
"Saturated First Stage",-3.42796787545338,1.72509673243306,0.00031657823883867,-0.556985429551978,0.0422550206600772,457,0.2285,340,0.17,-0.595660614669215,0.0422550206600772,"Small"
"Forest",-4.72720272629493,4.85148302039951,1.13816985251787e-06,-0.499130137128972,6.12708512644218e-07,165,0.0825,320,0.16,-0.541880811150778,6.12708512644218e-07,"Small"
"Saturated First Stage",-4.74907635735551,2.86605821576968,1.1724756382843e-06,-0.528021386981351,0.00207808904091015,165,0.0825,429,0.2145,-0.541880811150778,0.00207808904091015,"Small"
"Forest",-3.188086956088,3.07820012238666,0.000716087301371056,0.209407636301027,0.00104127505435783,30,0.015,325,0.1625,0.255542268865832,0.000716087301371056,"Small"
"Saturated First Stage",-0.873679462149621,1.54830021343718,0.191252355909177,0.228688811302234,0.0607750165492607,30,0.015,433,0.2165,0.255542268865832,0.191252355909177,"Small"
"Forest",-1.82771198480516,5.78451075898698,0.0337963942478899,0.860828700343887,3.63618344058991e-09,214,0.107,149,0.0745,0.845236927679309,0.0337963942478899,"Small"
"Saturated First Stage",-1.18817044467246,3.04955696278914,0.117525611447286,0.85320197348508,0.00114589583823138,214,0.107,220,0.11,0.845236927679309,0.117525611447286,"Small"
"Forest",-2.58413133510999,4.15310834239393,0.00488123057402052,0.624866310247545,1.63994676116265e-05,644,0.322,124,0.062,0.612308642722147,0.00488123057402052,"Small"
"Saturated First Stage",0.00657788478263151,1.2673044823683,0.502623514824918,0.528250148662635,0.102523219203136,644,0.322,0,0,0.612308642722147,0.502623514824918,"Small"
"Forest",-5.19205726904261,8.83555572597028,1.03991501358743e-07,0.910102562899824,4.98009341467028e-19,317,0.1585,312,0.156,0.85342532933047,1.03991501358743e-07,"Small"
"Saturated First Stage",-1.93473730263138,4.7190267632951,0.0266535770175052,0.838442968458919,1.18487822512282e-06,317,0.1585,398,0.199,0.85342532933047,0.0266535770175052,"Small"
"Forest",-1.53458526149363,6.60694916308031,0.0624428676226206,0.864702535768093,1.96160341580919e-11,162,0.081,101,0.0505,0.790691677279918,0.0624428676226206,"Small"
"Saturated First Stage",-1.1021119554166,3.11637382452241,0.135340429413876,0.894382944034504,0.000915450065152435,162,0.081,229,0.1145,0.790691677279918,0.135340429413876,"Small"
"Forest",-4.41267802781953,4.01397852507965,5.10498888579985e-06,-0.461803835558593,2.9851890411815e-05,395,0.1975,268,0.134,-0.484862468539602,2.9851890411815e-05,"Small"
"Saturated First Stage",-3.38449570650661,1.94928134446933,0.000370535951093927,-0.493878157783979,0.0256309176062466,395,0.1975,324,0.162,-0.484862468539602,0.0256309176062466,"Small"
"Forest",-5.83147046251392,5.55089101116912,2.74705191809877e-09,0.409034203784803,1.42108622937978e-08,201,0.1005,408,0.204,0.467057089037909,2.74705191809877e-09,"Small"
"Saturated First Stage",-2.23900427226934,3.72466736074712,0.0126885601435312,0.451365282900438,9.77864653049754e-05,201,0.1005,445,0.2225,0.467057089037909,0.0126885601435312,"Small"
"Forest",-4.0341021008027,4.84822797960071,2.74057415119408e-05,0.236985283178872,6.22845973838197e-07,292,0.146,448,0.224,0.198923760608938,2.74057415119408e-05,"Small"
"Saturated First Stage",-1.67370507235336,2.49584218370471,0.0472522323599687,0.35869603739589,0.00628292465760656,292,0.146,308,0.154,0.198923760608938,0.0472522323599687,"Small"
"Forest",-1.98515994091672,11.1589361828977,0.0235633398117376,1.9028299258827,3.23809319049994e-29,66,0.033,120,0.06,1.9065568781248,0.0235633398117376,"Small"
"Saturated First Stage",-0.550500403379771,6.23747857453922,0.291050195049845,1.90041116118452,2.22339994419978e-10,66,0.033,67,0.0335,1.9065568781248,0.291050195049845,"Small"
"Forest",-2.39220660130883,6.10044861982529,0.0083737060737543,0.523343474376262,5.28855892495933e-10,378,0.189,304,0.152,0.598866043331763,0.0083737060737543,"Small"
"Saturated First Stage",-1.63882314516704,3.45577447890575,0.0507839131376863,0.50152971222902,0.000274357102945874,378,0.189,403,0.2015,0.598866043331763,0.0507839131376863,"Small"
"Forest",-0.418487696766005,4.52909723864764,0.337795290025192,1.02257731219355,2.96181173855441e-06,92,0.046,5,0.0025,1.01826239741541,0.337795290025192,"Small"
"Saturated First Stage",-0.310765680195997,3.67363656378116,0.378022089129427,1.04768537021867,0.000119561391493728,92,0.046,168,0.084,1.01826239741541,0.378022089129427,"Small"
"Forest",-3.77348583858369,2.88598789880511,8.04911806289782e-05,-0.021771653373613,0.00195093579768361,396,0.198,495,0.2475,0.0480672502701992,8.04911806289782e-05,"Small"
"Saturated First Stage",-1.90395804342016,2.27604799068899,0.0286026800235429,0.14361827783311,0.0114215687146991,396,0.198,373,0.1865,0.0480672502701992,0.0286026800235429,"Small"
"Forest",-2.56470369941711,2.59703420603708,0.00516319729143135,-0.0771809695719265,0.00470162796983142,561,0.2805,474,0.237,-0.031194648391106,0.00470162796983142,"Small"
"Saturated First Stage",-1.16793823640997,1.0182560758368,0.121556435646143,-0.0660565372376738,0.154278138325162,561,0.2805,490,0.245,-0.031194648391106,0.154278138325162,"Small"
"Forest",-4.18537803963001,2.59269329809428,1.42345946968031e-05,-0.521907651784215,0.00476138254925843,281,0.1405,360,0.18,-0.479047599911807,0.00476138254925843,"Small"
"Saturated First Stage",-2.53636395964951,0.974967178808786,0.00567686477667454,-0.505172519542884,0.164788270380542,281,0.1405,500,0.25,-0.479047599911807,0.164788270380542,"Small"
"Forest",-4.38481118413052,3.14525206725091,5.80432129016546e-06,-0.271606305126054,0.000829718920089421,530,0.265,360,0.18,-0.383918029630965,0.000829718920089421,"Small"
"Saturated First Stage",-1.6195168747921,0.6185825940338,0.0528272908309101,-0.328353693931863,0.268095685699218,530,0.265,500,0.25,-0.383918029630965,0.268095685699218,"Small"
"Forest",-1.39450691250348,6.13984739308314,0.0815822917802331,1.19454312663817,4.13003977695405e-10,218,0.109,48,0.024,1.11571194494777,0.0815822917802331,"Small"
"Saturated First Stage",-1.15384519569495,3.51312494338273,0.124421057069104,1.07419279222629,0.000221434584104867,218,0.109,226,0.113,1.11571194494777,0.124421057069104,"Small"
"Forest",-0.996993665977738,3.3978772438509,0.15938379222238,0.382415712282276,0.000339554426510058,139,0.0695,181,0.0905,0.269760299873825,0.15938379222238,"Small"
"Saturated First Stage",-0.764663845213447,1.52113151678019,0.222326982787658,0.290341350834694,0.0641134184120599,139,0.0695,245,0.1225,0.269760299873825,0.222326982787658,"Small"
"Forest",-2.9947972102996,4.35840930750186,0.00137313679024466,0.22447440794666,6.55055959263632e-06,309,0.1545,352,0.176,0.261590830321803,0.00137313679024466,"Small"
"Saturated First Stage",-1.12663583709039,1.83813100118237,0.13008474529693,0.288946877107953,0.033021552003433,309,0.1545,500,0.25,0.261590830321803,0.13008474529693,"Small"
"Forest",-3.28171587065795,5.09972947967137,0.000515887569067964,0.476183094070385,1.70069630836272e-07,513,0.2565,340,0.17,0.472150188642605,0.000515887569067964,"Small"
"Saturated First Stage",-1.56294609500771,2.76170267900444,0.0591924283787706,0.482583888718158,0.00287504074865061,513,0.2565,203,0.1015,0.472150188642605,0.0591924283787706,"Small"
"Forest",-3.83342986648225,6.73646350869202,6.31844206484765e-05,0.360218831991036,8.11440132655936e-12,391,0.1955,402,0.201,0.361560296663922,6.31844206484765e-05,"Small"
"Saturated First Stage",-2.28890263278586,3.17856073638721,0.0111474412710433,0.334683794028074,0.000740041027507328,391,0.1955,372,0.186,0.361560296663922,0.0111474412710433,"Small"
"Forest",-2.40157831768603,4.27172609355823,0.00816225711560793,0.523527025609705,9.698286658535e-06,224,0.112,328,0.164,0.535206637177981,0.00816225711560793,"Small"
