"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","first_stage_sign","pval_defier","N"
"Saturated First Stage",-5.00232518798103,11.5019915425014,3.34957152535121e-07,3.31887949448321,6.4453142483776e-31,163,0.163,344,0.344,1,3.34957152535121e-07,"Small"
"Forest",-16.145837056048,6.71021915167596,6.07445753981521e-59,-2.58438845483901,9.7166165479419e-12,386,0.386,330,0.33,-1,9.7166165479419e-12,"Small"
"Saturated First Stage",-9.58124981098099,2.96313809310346,3.72077185031441e-21,-3.139845745066,0.00152259959885728,386,0.386,280,0.28,-1,0.00152259959885728,"Small"
"Forest",-20.5900477368806,-0.132079488180275,1.68518347845575e-94,-7.00751463056197,0.552539290088544,58,0.058,0,0,-1,0.552539290088544,"Small"
"Saturated First Stage",-12.8551274446176,1.74311835487481,2.17106584464345e-35,-6.67133478395019,0.0406564715290736,58,0.058,48,0.048,-1,0.0406564715290736,"Small"
"Forest",-23.3460493949984,1.18814984857891,7.5578924076418e-121,-6.73992919068692,0.117387189046884,63,0.063,47,0.047,-1,0.117387189046884,"Small"
"Saturated First Stage",-11.9197096034024,-0.491683724971178,5.26022077113296e-31,-6.55700427781632,0.688528527349058,63,0.063,0,0,-1,0.688528527349058,"Small"
"Forest",-7.34145403139971,16.1629145492526,1.05642862069942e-13,2.5558115288046,4.60511321970775e-59,184,0.184,324,0.324,1,1.05642862069942e-13,"Small"
"Saturated First Stage",-7.8827449461797,13.728024347165,4.20848323766877e-15,2.4028175655992,3.44945870274958e-43,184,0.184,395,0.395,1,4.20848323766877e-15,"Small"
"Forest",-11.3995676684631,8.44798005666161,2.10100282066946e-30,-2.05832509545759,1.48192996843235e-17,417,0.417,406,0.406,-1,1.48192996843235e-17,"Small"
"Saturated First Stage",-11.223899767688,6.75781632278876,6.66152786640679e-28,-1.85959222175028,7.00434805518328e-12,417,0.417,377,0.377,-1,7.00434805518328e-12,"Small"
"Forest",-20.1696511084858,10.9099339834839,9.0455213881677e-91,-2.37145528720148,5.16656799505087e-28,209,0.209,440,0.44,-1,5.16656799505087e-28,"Small"
"Saturated First Stage",-18.0143393575845,11.471586928699,2.85538901105548e-63,-2.40903827936409,9.16336093213433e-31,209,0.209,456,0.456,-1,9.16336093213433e-31,"Small"
"Forest",-0.902574355657524,15.6551997846607,0.18337592096399,5.32878678101135,1.53075168166632e-55,57,0.057,28,0.028,1,0.18337592096399,"Small"
"Saturated First Stage",1.59977911930366,9.65635699130349,0.945016675765252,5.41377356095236,2.31000770836365e-22,57,0.057,0,0,1,0.945016675765252,"Small"
"Forest",-18.8662035490712,-1.29888102631449,1.08145076345691e-79,-4.58006280679481,0.903007618970639,34,0.034,0,0,-1,0.903007618970639,"Small"
"Saturated First Stage",-9.96585284396753,0.337475912383844,1.16572689277365e-22,-4.55448717470388,0.367879083675308,34,0.034,49,0.049,-1,0.367879083675308,"Small"
"Forest",-5.08100447174861,9.87419055215653,1.87722139688673e-07,0.122807736905082,2.69330445790052e-23,239,0.239,501,0.501,-1,2.69330445790052e-23,"Small"
"Saturated First Stage",-4.50304526446443,4.91736795022969,3.74774197513496e-06,0.193182545055754,4.38577933547735e-07,239,0.239,713,0.713,-1,4.38577933547735e-07,"Small"
"Forest",-1.46250330692678,9.1998171742211,0.0718016694071254,2.36489373768077,1.79279649867213e-20,123,0.123,98,0.098,1,0.0718016694071254,"Small"
"Saturated First Stage",-1.14352493700918,4.41034465599079,0.126548570313028,2.19950451834699,5.16031109336154e-06,123,0.123,16,0.016,1,0.126548570313028,"Small"
"Forest",-6.45384567595718,16.6387336290461,5.45234293192176e-11,4.16770518804404,1.82630622130628e-62,147,0.147,250,0.25,1,5.45234293192176e-11,"Small"
"Saturated First Stage",-5.18229097027779,11.7540427801717,1.32797746454249e-07,4.03036035241358,3.36596523372269e-32,147,0.147,371,0.371,1,1.32797746454249e-07,"Small"
"Forest",-3.12635801823796,7.1146449947635,0.000884929715417111,0.676333996813183,5.61006295109035e-13,448,0.448,662,0.662,-1,5.61006295109035e-13,"Small"
"Saturated First Stage",-2.36699780972001,3.68328436246829,0.0090623029420705,0.567519980068033,0.000115124032273093,448,0.448,500,0.5,-1,0.000115124032273093,"Small"
"Forest",-9.98987797191491,5.6298043198303,8.43947009017594e-24,-2.0465932517679,9.02070934039483e-09,177,0.177,317,0.317,-1,9.02070934039483e-09,"Small"
"Saturated First Stage",-9.08636058878577,4.52140026133421,2.72298044148441e-19,-1.97277168999194,3.07159517605866e-06,177,0.177,331,0.331,-1,3.07159517605866e-06,"Small"
"Forest",-10.1103389476346,13.2584345915327,2.48559945403527e-24,0.561339586453457,2.01612498318467e-40,294,0.294,507,0.507,1,2.48559945403527e-24,"Small"
"Saturated First Stage",-6.77655967426312,7.15499555437028,1.05497182531987e-11,0.173299108634651,4.1837816996581e-13,294,0.294,487,0.487,1,1.05497182531987e-11,"Small"
"Forest",-1.38766449239289,19.1528011912828,0.0826196165493446,6.00732905963566,4.58589664975296e-82,57,0.057,109,0.109,1,0.0826196165493446,"Small"
"Saturated First Stage",-2.06764068257977,15.7220897696845,0.0194665917128196,6.07452977437397,5.33719989629463e-56,57,0.057,169,0.169,1,0.0194665917128196,"Small"
"Forest",-6.0059474053236,9.96453520735024,9.51089254932479e-10,1.42598817066308,1.08945312327973e-23,330,0.33,397,0.397,1,9.51089254932479e-10,"Small"
"Saturated First Stage",-5.37252724674994,8.48633589961842,4.84000995870579e-08,1.44039454400894,1.06627225401662e-17,330,0.33,504,0.504,1,4.84000995870579e-08,"Small"
"Forest",-0.0983215777889008,34.9348219156668,0.460838472298454,6.80524491183118,1.10085632960064e-267,44,0.044,1,0.001,1,0.460838472298454,"Small"
"Saturated First Stage",0.314822902551676,14.4579531108319,0.623518769456009,6.95986539273538,1.11670688251513e-47,44,0.044,0,0,1,0.623518769456009,"Small"
"Forest",-8.48322964307139,17.2015385140743,1.09513886415577e-17,3.78904526691497,1.29286881779561e-66,179,0.179,318,0.318,1,1.09513886415577e-17,"Small"
"Saturated First Stage",-6.3052199740348,14.6134793034544,2.16435118203243e-10,3.78874767025506,1.15221231080234e-48,179,0.179,396,0.396,1,2.16435118203243e-10,"Small"
"Forest",-6.678205887782,12.9934573313984,1.2094253396938e-11,1.58535163098984,6.66339798109111e-39,300,0.3,329,0.329,1,1.2094253396938e-11,"Small"
"Saturated First Stage",-4.05764272342601,6.69703333379086,2.67365784698948e-05,1.55380196850758,1.06346559552761e-11,300,0.3,349,0.349,1,2.67365784698948e-05,"Small"
"Forest",-0.183141407627439,17.7885754968493,0.427343533296253,5.97708947097242,4.33274766288189e-71,58,0.058,3,0.003,1,0.427343533296253,"Small"
"Saturated First Stage",-1.88295019340804,14.3657718559241,0.0300000597027533,5.89355221811787,4.24280119114528e-47,58,0.058,37,0.037,1,0.0300000597027533,"Small"
"Forest",-12.9093686368592,7.52699367582459,1.99277736243226e-38,-0.589890378733311,2.59609419856111e-14,236,0.236,457,0.457,-1,2.59609419856111e-14,"Small"
"Saturated First Stage",-7.19721378036491,6.34605865182796,6.06599205291323e-13,-0.668856598590417,1.10450522871794e-10,236,0.236,511,0.511,-1,1.10450522871794e-10,"Small"
"Forest",-6.40750848719015,9.10315388141036,7.39584278892242e-11,1.52442925709611,4.38729867468327e-20,406,0.406,279,0.279,1,7.39584278892242e-11,"Small"
"Saturated First Stage",-5.70067323020577,8.16111015609182,7.87069564789781e-09,1.38878140894448,1.65979624454414e-16,406,0.406,347,0.347,1,7.87069564789781e-09,"Small"
"Forest",-9.21076744706613,13.5076400889126,1.61900735125199e-20,2.07005240127636,7.04840893162166e-42,451,0.451,420,0.42,1,1.61900735125199e-20,"Small"
"Saturated First Stage",-5.92588760182911,10.8905166253217,2.14188484566498e-09,2.27698209810874,6.39562902442326e-28,451,0.451,376,0.376,1,2.14188484566498e-09,"Small"
"Forest",-7.05341795394766,3.87382103459902,8.72877312793979e-13,-0.991746294840668,5.35710530091296e-05,262,0.262,298,0.298,-1,5.35710530091296e-05,"Small"
"Saturated First Stage",-4.49159967360679,2.10916972517692,3.95067528625329e-06,-1.16235763282103,0.0174649670662893,262,0.262,379,0.379,-1,0.0174649670662893,"Small"
"Forest",-21.6552655264026,7.1081909935595,2.71089495359583e-104,-1.35068794326386,5.87868921161702e-13,210,0.21,430,0.43,-1,5.87868921161702e-13,"Small"
"Saturated First Stage",-8.69591722309654,5.46326679547222,7.0529758324068e-18,-1.29106007499252,2.33725618538816e-08,210,0.21,469,0.469,-1,2.33725618538816e-08,"Small"
"Forest",-8.87706174559241,12.2197016397247,3.4324848353408e-19,2.86346511985941,1.21989235195977e-34,188,0.188,277,0.277,1,3.4324848353408e-19,"Small"
"Saturated First Stage",-4.13544700507462,8.97975551843487,1.92155941699724e-05,2.68920636987487,1.35684537077144e-19,188,0.188,242,0.242,1,1.92155941699724e-05,"Small"
"Forest",-16.3651289641704,2.21974355384819,1.69654120583752e-60,-3.58813038399584,0.0132180902633717,106,0.106,112,0.112,-1,0.0132180902633717,"Small"
"Saturated First Stage",-9.1146265141248,0.746808237478789,2.14160496196691e-19,-3.82671665592706,0.227589661252128,106,0.106,127,0.127,-1,0.227589661252128,"Small"
"Forest",-26.7794899952894,14.1074615182452,2.8008923484951e-158,-3.54290933599425,1.70828263909529e-45,203,0.203,378,0.378,-1,1.70828263909529e-45,"Small"
"Saturated First Stage",-19.2247843841807,11.5256483438962,1.53734717472911e-70,-3.47558216146885,4.8985952810825e-31,203,0.203,372,0.372,-1,4.8985952810825e-31,"Small"
"Forest",-3.63877904711841,10.2209184246158,0.000136966849163986,0.848749055239026,7.99097020159734e-25,250,0.25,379,0.379,1,0.000136966849163986,"Small"
"Saturated First Stage",-4.06053626421146,5.62441252661225,2.64127384142493e-05,0.799503392761649,9.30701725815811e-09,250,0.25,420,0.42,1,2.64127384142493e-05,"Small"
"Forest",-9.25760262664008,6.15868176870895,1.04536811713763e-20,-1.70857259441001,3.6676479233217e-10,155,0.155,255,0.255,-1,3.6676479233217e-10,"Small"
"Saturated First Stage",-8.80775020132233,3.84600982239843,2.81073684684409e-18,-1.75802551609901,6.00284759745796e-05,155,0.155,299,0.299,-1,6.00284759745796e-05,"Small"
"Forest",1.64863265067452,16.7575395801603,0.95038854227649,4.49955201706851,2.49422423239419e-63,53,0.053,0,0,1,0.95038854227649,"Small"
"Saturated First Stage",0.162088671677487,6.19681455360692,0.564365449057706,4.59084823871529,2.88086594789156e-10,53,0.053,0,0,1,0.564365449057706,"Small"
"Forest",-27.5824619893607,4.07449649939205,9.03189434657004e-168,-6.56468851285885,2.30570034272981e-05,97,0.097,114,0.114,-1,2.30570034272981e-05,"Small"
"Saturated First Stage",-15.4881470530663,2.54879197610485,6.501602290091e-49,-6.42211288063194,0.00540483790515823,97,0.097,48,0.048,-1,0.00540483790515823,"Small"
"Forest",-0.751201807663966,4.27346906088375,0.226265606245567,1.29158011143962,9.62274999102619e-06,160,0.16,39,0.039,1,0.226265606245567,"Small"
"Saturated First Stage",-0.050998358720468,3.22383076560912,0.479668557944036,1.72323877466177,0.000632440635825487,160,0.16,37,0.037,1,0.479668557944036,"Small"
"Forest",-17.9915320515364,5.01340877495787,1.13497242361069e-72,-4.80577634492076,2.67370628028735e-07,111,0.111,213,0.213,-1,2.67370628028735e-07,"Small"
"Saturated First Stage",-13.1152925306717,3.25557723067761,1.19041226911428e-36,-4.87883850251337,0.00056581057547551,111,0.111,277,0.277,-1,0.00056581057547551,"Small"
"Forest",-13.1391983908382,14.9986492815969,9.81475762137596e-40,0.0696896232918597,3.74643240862475e-51,272,0.272,556,0.556,1,9.81475762137596e-40,"Small"
"Saturated First Stage",-10.2681278257923,10.3145012899643,7.10268952489165e-24,0.013679638630472,3.02975378807963e-25,272,0.272,499,0.499,1,7.10268952489165e-24,"Small"
"Forest",-6.79027207531531,16.3276867506322,5.59611344755823e-12,2.05730203012075,3.13588365766813e-60,158,0.158,349,0.349,1,5.59611344755823e-12,"Small"
"Saturated First Stage",-4.68384836056602,8.8549190136915,1.60399768107415e-06,2.35795068050374,4.18722966743406e-19,158,0.158,247,0.247,1,1.60399768107415e-06,"Small"
"Forest",-8.00293263999346,18.3272573006123,6.07452040517355e-16,2.63676535954956,2.5078319096847e-75,176,0.176,369,0.369,1,6.07452040517355e-16,"Small"
"Saturated First Stage",-3.87239184224993,9.87609047840082,5.74230660092357e-05,2.4040769449089,2.6427450979358e-23,176,0.176,416,0.416,1,5.74230660092357e-05,"Small"
"Forest",-9.2126133392466,21.9699627533257,1.59139900826212e-20,3.66173021728889,2.79071375198564e-107,158,0.158,334,0.334,1,1.59139900826212e-20,"Small"
"Saturated First Stage",-8.0781218933641,18.3579668225033,9.51108706362867e-16,3.83875862061481,1.42541263729336e-75,158,0.158,406,0.406,1,9.51108706362867e-16,"Small"
"Forest",-8.09138246469553,6.13387124206352,2.94956503013918e-16,0.0399188603602776,4.28829713052334e-10,296,0.296,563,0.563,-1,4.28829713052334e-10,"Small"
"Saturated First Stage",-5.09358464187548,5.66997839343246,2.10284853489353e-07,0.206933810536833,7.14077646635555e-09,296,0.296,500,0.5,-1,7.14077646635555e-09,"Small"
"Forest",-3.75198488069807,6.67970479570406,8.77200234795202e-05,1.34022610927705,1.19712021109705e-11,184,0.184,305,0.305,1,8.77200234795202e-05,"Small"
"Saturated First Stage",-3.84500752998,5.23636337873355,6.41232899555451e-05,0.89637395523846,8.18856836116632e-08,184,0.184,113,0.113,1,6.41232899555451e-05,"Small"
"Forest",-18.0541745098537,4.71423009539355,3.65736507530587e-73,-5.04523747499162,1.21313185703217e-06,96,0.096,173,0.173,-1,1.21313185703217e-06,"Small"
"Saturated First Stage",-14.7791687401496,3.25444713811012,4.10542150991982e-45,-5.15291987483339,0.000568066510751674,96,0.096,271,0.271,-1,0.000568066510751674,"Small"
"Forest",-8.02358449225022,3.7648098947617,5.13516434284929e-16,-0.708049410148716,8.3337920579657e-05,278,0.278,423,0.423,-1,8.3337920579657e-05,"Small"
"Saturated First Stage",-3.83153859271576,2.04182491749428,6.76833108185826e-05,-0.640782912056261,0.0205844508227457,278,0.278,296,0.296,-1,0.0205844508227457,"Small"
"Forest",-12.5132506194541,13.1033359555762,3.15923082977672e-36,1.06450999515865,1.57548777665122e-39,376,0.376,564,0.564,-1,1.57548777665122e-39,"Small"
"Saturated First Stage",-8.24171679112145,9.21370133517775,2.67364731645329e-16,0.523133203662279,1.57534480320654e-20,376,0.376,510,0.51,-1,1.57534480320654e-20,"Small"
"Forest",-6.92260772579298,24.2485475345659,2.21702183089813e-12,2.68078133687066,3.42480499955106e-130,349,0.349,331,0.331,1,2.21702183089813e-12,"Small"
"Saturated First Stage",-6.26340315445646,11.3230254369901,2.80366672675897e-10,2.79195448212227,5.04637579900364e-30,349,0.349,444,0.444,1,2.80366672675897e-10,"Small"
"Forest",-11.952211487282,17.4713554492358,3.16101089094069e-33,2.26172913130837,1.18400747564713e-68,172,0.172,330,0.33,1,3.16101089094069e-33,"Small"
"Saturated First Stage",-4.73079348578784,9.28148895918973,1.2806158870764e-06,1.9011335711639,8.35632407371492e-21,172,0.172,407,0.407,1,1.2806158870764e-06,"Small"
"Forest",-5.23515578418348,14.6351162953798,8.24228834249356e-08,3.84702876337013,8.38443593007593e-49,172,0.172,202,0.202,1,8.24228834249356e-08,"Small"
"Saturated First Stage",-2.57140429923393,11.7615395388686,0.00513685124151755,4.0682346732467,3.08003435737742e-32,172,0.172,349,0.349,1,0.00513685124151755,"Small"
"Forest",-8.19421107553405,16.3264382470037,1.26121043080787e-16,3.30381432476294,3.20070566155018e-60,275,0.275,336,0.336,1,1.26121043080787e-16,"Small"
"Saturated First Stage",-6.40518515991737,11.7452845726631,1.15871026399415e-10,3.28092724865907,3.73353584834933e-32,275,0.275,372,0.372,1,1.15871026399415e-10,"Small"
"Forest",-7.09994413254994,19.5372974645268,6.24036656526397e-13,5.26330348543254,2.64552638510795e-85,120,0.12,193,0.193,1,6.24036656526397e-13,"Small"
"Saturated First Stage",-2.68600513981235,11.7143275018509,0.0036761158014605,5.03104015555133,5.38209827144259e-32,120,0.12,287,0.287,1,0.0036761158014605,"Small"
"Forest",-14.1191379911296,2.07714187843041,1.44755476960948e-45,-3.82015883087484,0.0188942331781733,134,0.134,133,0.133,-1,0.0188942331781733,"Small"
"Saturated First Stage",-10.4463458664925,1.64090818138774,1.32296246927656e-24,-3.56056448178388,0.050408238232418,134,0.134,264,0.264,-1,0.050408238232418,"Small"
"Forest",-13.0126400707677,7.74877035131943,5.18483061924129e-39,-0.892803459051424,4.63933241041318e-15,451,0.451,572,0.572,1,5.18483061924129e-39,"Small"
"Saturated First Stage",-8.4059581203797,6.827055453608,7.31867313913761e-17,-0.754596052700379,4.3337599373417e-12,451,0.451,631,0.631,1,7.31867313913761e-17,"Small"
"Forest",-10.4473416269033,4.15919887254255,7.53449474951661e-26,-1.95582078378518,1.59682874966423e-05,170,0.17,241,0.241,-1,1.59682874966423e-05,"Small"
"Saturated First Stage",-6.05000226891932,2.04082052734968,1.02581683423414e-09,-1.97823772765054,0.0206343347168086,170,0.17,287,0.287,-1,0.0206343347168086,"Small"
"Forest",-16.9291562693877,7.23873806850522,1.3714173411e-64,-3.94324613044532,2.26439349148664e-13,153,0.153,271,0.271,-1,2.26439349148664e-13,"Small"
"Saturated First Stage",-17.9779300482764,6.85321772159373,4.68533082966854e-63,-3.89396543697433,3.61035295158195e-12,153,0.153,329,0.329,-1,3.61035295158195e-12,"Small"
"Forest",-0.225448108907907,20.0022704506076,0.410815344648693,3.89309056978644,2.63107724243666e-89,29,0.029,7,0.007,1,0.410815344648693,"Small"
"Saturated First Stage",-0.731568192407655,10.7762183086608,0.23230264686686,3.90336204011809,2.22920150252795e-27,29,0.029,14,0.014,1,0.23230264686686,"Small"
"Forest",-12.6162002723362,6.84045150797129,8.59591103104786e-37,-1.07159418332091,3.94719836473441e-12,448,0.448,639,0.639,1,8.59591103104786e-37,"Small"
"Saturated First Stage",-7.13049634962985,4.01360819946132,9.6370860411855e-13,-1.05139387776711,2.98987863432914e-05,448,0.448,590,0.59,1,9.6370860411855e-13,"Small"
"Forest",-27.8240240525903,11.7241972655067,1.11091351527351e-170,-5.55161776533864,4.79024528843227e-32,143,0.143,271,0.271,-1,4.79024528843227e-32,"Small"
"Saturated First Stage",-21.0327702616746,7.56313677586135,8.87392172928719e-82,-5.51176131024651,1.96731741648584e-14,143,0.143,310,0.31,-1,1.96731741648584e-14,"Small"
"Forest",1.21254090191168,23.0943692235519,0.887347302230051,5.83180481276886,2.63715967807136e-118,43,0.043,0,0,1,0.887347302230051,"Small"
"Saturated First Stage",1.87190013541799,14.0116026052742,0.969242455899072,6.01052190335121,6.619175514791e-45,43,0.043,0,0,1,0.969242455899072,"Small"
"Forest",-11.5634819313524,4.03177162700314,3.15486725624543e-31,-2.09375798708784,2.76789833343077e-05,275,0.275,316,0.316,-1,2.76789833343077e-05,"Small"
"Saturated First Stage",-9.11154821559263,4.00222088673328,2.19842494021117e-19,-2.08380505665874,3.13753365940407e-05,275,0.275,459,0.459,-1,3.13753365940407e-05,"Small"
"Forest",-10.835879700012,8.73844392528438,1.16358896084475e-27,-1.46288051434623,1.18171582074087e-18,481,0.481,633,0.633,1,1.16358896084475e-27,"Small"
"Saturated First Stage",-8.20635505383073,4.86992997572517,3.52390118876914e-16,-1.86712429620218,5.58189019096266e-07,481,0.481,612,0.612,1,3.52390118876914e-16,"Small"
"Forest",-5.97328356389951,16.5996694767437,1.16262606189269e-09,2.50306206337893,3.5037867529689e-62,142,0.142,302,0.302,1,1.16262606189269e-09,"Small"
"Saturated First Stage",-5.09976479914108,10.0098396382171,2.03703933449912e-07,2.81780633547417,6.89880042444765e-24,142,0.142,412,0.412,1,2.03703933449912e-07,"Small"
"Forest",-11.1734337132976,6.11544756719728,2.75061417745809e-29,-1.02322198132303,4.8143169120027e-10,181,0.181,376,0.376,-1,4.8143169120027e-10,"Small"
"Saturated First Stage",-8.30781284674094,5.86319771551139,1.59144389684433e-16,-1.21672096125868,2.27018520547763e-09,181,0.181,500,0.5,-1,2.27018520547763e-09,"Small"
"Forest",-1.16768729257357,12.1881573097983,0.121466462213306,2.8038625743051,1.79728746989547e-34,154,0.154,110,0.11,1,0.121466462213306,"Small"
"Saturated First Stage",-2.58317619679402,8.9298019211918,0.00496599067553132,2.72133016738183,2.13386118352571e-19,154,0.154,152,0.152,1,0.00496599067553132,"Small"
"Forest",-21.7148157941631,0.804459553541679,7.43188366050061e-105,-5.3738340181039,0.210565809635787,61,0.061,26,0.026,-1,0.210565809635787,"Small"
"Saturated First Stage",-10.5658506047011,1.28980248831411,4.2326888700194e-25,-4.64918826918575,0.0985596218905592,61,0.061,207,0.207,-1,0.0985596218905592,"Small"
"Forest",-26.8022444139732,5.88642253060377,1.5211710538685e-158,-3.47550653078434,1.97322305113877e-09,124,0.124,280,0.28,-1,1.97322305113877e-09,"Small"
"Saturated First Stage",-10.1183896994283,2.69038505172615,2.86409405820653e-23,-3.52939348845852,0.0035684808777951,124,0.124,387,0.387,-1,0.0035684808777951,"Small"
"Forest",-18.7827385476321,4.18607819724715,5.22731168184572e-79,-4.90608744218935,1.41907802929019e-05,79,0.079,173,0.173,-1,1.41907802929019e-05,"Small"
"Saturated First Stage",-13.7992209885116,2.03685023759106,4.76976330192577e-40,-5.26714240785681,0.0208325260790413,79,0.079,248,0.248,-1,0.0208325260790413,"Small"
"Forest",-1.85133964987501,12.318444296725,0.0320603526579411,3.57946519905786,3.60356003654998e-35,103,0.103,113,0.113,1,0.0320603526579411,"Small"
"Saturated First Stage",-0.218181959423123,8.99597117989179,0.413666152491701,3.47481424974113,1.17076365488299e-19,103,0.103,12,0.012,1,0.413666152491701,"Small"
"Forest",-4.00049774533671,10.6941010124998,3.16046947340829e-05,2.72585480190799,5.42331804803033e-27,167,0.167,184,0.184,1,3.16046947340829e-05,"Small"
"Saturated First Stage",-1.78963204966124,6.83699489972303,0.0369093237654088,2.59999353479019,4.04358096320905e-12,167,0.167,233,0.233,1,0.0369093237654088,"Small"
"Forest",-8.94489438726192,8.3026153163271,1.86152796331867e-19,-0.262721590403826,5.09221094133409e-17,282,0.282,507,0.507,1,1.86152796331867e-19,"Small"
"Saturated First Stage",-7.39662042208502,7.17921572287296,1.48724468513798e-13,-0.0789528958429444,3.50562219896803e-13,282,0.282,505,0.505,1,1.48724468513798e-13,"Small"
"Forest",-21.9089097987452,3.23020258219936,1.06817443308464e-106,-4.43754521232658,0.000618512666897675,76,0.076,175,0.175,-1,0.000618512666897675,"Small"
"Saturated First Stage",-8.3268767129016,-0.533709178699413,1.36937787860748e-16,-4.18210177789587,0.703228621110527,76,0.076,0,0,-1,0.703228621110527,"Small"
"Forest",-9.46274607262885,8.06302195995388,1.49980079350076e-21,-0.896494704329797,3.72155733557729e-16,243,0.243,423,0.423,-1,3.72155733557729e-16,"Small"
"Saturated First Stage",-9.26758598800806,7.13666334784162,5.77679284745969e-20,-0.894996511001957,4.78118280253665e-13,243,0.243,360,0.36,-1,4.78118280253665e-13,"Small"
"Forest",-6.31894720976846,17.2448380329677,1.31675605990381e-10,2.32742417948144,6.11775752160649e-67,170,0.17,345,0.345,1,1.31675605990381e-10,"Small"
"Saturated First Stage",-5.94036294901062,10.4792577770125,1.96701502480257e-09,2.28764256713821,5.37923715612699e-26,170,0.17,353,0.353,1,1.96701502480257e-09,"Small"
"Forest",-4.18428439095976,18.1470780026448,1.43032903694078e-05,3.54338866026025,6.77077053368197e-74,145,0.145,142,0.142,1,1.43032903694078e-05,"Small"
"Saturated First Stage",-4.23147403867328,12.1231026390897,1.2686031502977e-05,3.50414801825019,3.98421695353333e-34,145,0.145,170,0.17,1,1.2686031502977e-05,"Small"
"Forest",-3.14730760641986,14.6372336052613,0.000823907539942307,2.83656261387831,8.12742756806999e-49,135,0.135,223,0.223,1,0.000823907539942307,"Small"
"Saturated First Stage",-1.4874135053749,8.36803261471316,0.0686120257664751,2.76753350288473,2.92940896519341e-17,135,0.135,372,0.372,1,0.0686120257664751,"Small"
"Forest",-23.0671811870693,3.28899370969251,4.94509900990453e-118,-2.63567747760112,0.000502731353770749,122,0.122,319,0.319,-1,0.000502731353770749,"Small"
"Saturated First Stage",-8.92170923357726,2.98051501922071,1.08972108440736e-18,-2.45245502311626,0.00143882063240571,122,0.122,360,0.36,-1,0.00143882063240571,"Small"
"Forest",-17.1950452075871,16.9057011421658,1.44616100634287e-66,0.736632138106753,2.04218870485689e-64,312,0.312,453,0.453,1,1.44616100634287e-66,"Small"
"Saturated First Stage",-10.3635331978661,11.7000361759379,2.89686150003858e-24,0.687146765194552,6.3699587757227e-32,312,0.312,500,0.5,1,2.89686150003858e-24,"Small"
"Forest",-8.17771282204195,18.8039591261058,1.44641101698979e-16,2.64770784368552,3.50422206216341e-79,170,0.17,308,0.308,1,1.44641101698979e-16,"Small"
"Saturated First Stage",-7.81759773425818,14.9673237434357,6.86278172838457e-15,2.69085882071434,6.00280380969855e-51,170,0.17,349,0.349,1,6.86278172838457e-15,"Small"
"Forest",-13.4906938174423,11.3679738983625,8.87114964346056e-42,-0.625967576042722,3.01863598740028e-30,300,0.3,500,0.5,1,8.87114964346056e-42,"Small"
"Saturated First Stage",-10.8202920341024,10.3772149242733,3.61633902741762e-26,-0.269581029081704,1.57412816808143e-25,300,0.3,505,0.505,1,3.61633902741762e-26,"Small"
"Forest",-18.7866204453001,0.303584955583733,4.85870249692694e-79,-5.59201425903697,0.3807220573293,64,0.064,7,0.007,-1,0.3807220573293,"Small"
"Saturated First Stage",-12.8488244657323,0.685623342337494,2.32810780824427e-35,-5.54652362669702,0.246475329013387,64,0.064,50,0.05,-1,0.246475329013387,"Small"
"Forest",-4.4002848576898,18.4887200120772,5.40544330383554e-06,3.63657385040266,1.27262228143665e-76,117,0.117,212,0.212,1,5.40544330383554e-06,"Small"
"Saturated First Stage",-2.78610694216646,11.2687914193428,0.00271822075541547,3.59450084554422,9.35603482321192e-30,117,0.117,415,0.415,1,0.00271822075541547,"Small"
"Forest",-8.26631798153445,20.0122653981989,6.90798705037126e-17,4.9185222916934,2.15313445265514e-89,105,0.105,239,0.239,1,6.90798705037126e-17,"Small"
"Saturated First Stage",-3.0260635812,14.2354489674368,0.0012708209362027,4.71164915145137,2.76036139903767e-46,105,0.105,369,0.369,1,0.0012708209362027,"Small"
"Forest",-9.03303770354948,18.6653626233886,8.34855596271678e-20,1.66791461904586,4.7364990256176e-78,191,0.191,422,0.422,1,8.34855596271678e-20,"Small"
"Saturated First Stage",-8.27966431578261,11.8713681386421,1.98578183181178e-16,1.5695572604377,8.33593141541833e-33,191,0.191,420,0.42,1,1.98578183181178e-16,"Small"
"Forest",-12.6735228529807,6.67456327777688,4.14528797879125e-37,-2.22322651020454,1.23984735367332e-11,171,0.171,355,0.355,-1,1.23984735367332e-11,"Small"
"Saturated First Stage",-8.6991184540546,4.09002087981692,6.870593747844e-18,-2.30211117905029,2.15667178585368e-05,171,0.171,362,0.362,-1,2.15667178585368e-05,"Small"
"Forest",-5.62668317618501,3.6091899569168,9.18538459812578e-09,-0.672648861984876,0.000153577318653137,484,0.484,405,0.405,-1,0.000153577318653137,"Small"
"Saturated First Stage",-4.48260979549726,2.27603662396218,4.11740297205991e-06,-0.931826251736692,0.011421908842979,484,0.484,474,0.474,-1,0.011421908842979,"Small"
"Forest",-16.7494595323315,24.3267116692505,2.85715319545177e-63,2.44967328063695,5.11409588021718e-131,204,0.204,362,0.362,1,2.85715319545177e-63,"Small"
